model_key,model,concurrency_group,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,margin_ab,margin_ba,content_margin,position_margin,debiased_correct,content_tie,ab_first_choice,ba_first_choice
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0126,java,easy,1.013437451277731,-1.0134374512777313,False,False,,True,False,-0.75,-0.5,-0.125,-0.625,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0127,java,easy,1.3089743474022395,-1.3089743474022397,False,False,,True,False,-0.75,-1.0,0.125,-0.875,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0128,java,easy,1.7787649210693437,-1.7787649210693437,False,False,,True,False,-0.5,-1.0,0.25,-0.75,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0129,java,easy,1.0271229369483517,1.0271229369483517,False,False,,False,True,-0.375,-0.75,0.1875,-0.5625,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0130,java,easy,2.120087087803652,2.1200870878036513,False,False,,False,True,-0.875,-0.625,-0.125,-0.75,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0131,java,easy,1.3371290109451013,1.3371290109451013,True,False,-1.0,False,False,-1.375,0.625,-1.0,-0.375,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0132,java,easy,1.111917630941008,1.111917630941008,True,False,-1.0,False,False,-1.375,0.125,-0.75,-0.625,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0133,java,easy,3.3977570388400298,3.3977570388400298,False,False,,False,True,-0.375,-1.75,0.6875,-1.0625,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0134,java,easy,2.3087147866373807,2.3087147866373807,False,False,,False,True,-0.625,-1.25,0.3125,-0.9375,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0135,java,easy,1.9457007025698307,1.9457007025698307,False,False,,False,True,-0.75,-0.75,0.0,-0.75,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0136,java,easy,1.092964150855299,-1.092964150855299,False,False,,True,False,-0.875,-0.125,-0.375,-0.5,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0137,java,easy,1.968772401586821,1.9687724015868218,False,False,,False,True,-0.375,-0.25,-0.0625,-0.3125,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0138,java,easy,1.0492730338073222,1.0492730338073222,False,False,,False,True,-1.375,-0.625,-0.375,-1.0,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0139,java,easy,1.1381441968456452,-1.1381441968456452,False,False,,True,False,-1.0,-1.0,0.0,-1.0,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0140,java,easy,2.128982559762303,2.1289825597623024,False,False,,False,True,-0.625,-2.25,0.8125,-1.4375,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0141,java,easy,1.1381441968456452,-1.1381441968456452,False,False,,True,False,-0.5,-0.625,0.0625,-0.5625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0142,java,easy,1.2214473495934286,1.2214473495934286,False,False,,False,True,-0.625,-0.375,-0.125,-0.5,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0143,java,easy,1.6459633365324686,-1.6459633365324686,False,False,,True,False,-0.875,-1.125,0.125,-1.0,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0144,java,easy,1.2751946443563629,-1.2751946443563629,True,True,-1.0,True,True,-2.0,1.125,-1.5625,-0.4375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0145,java,easy,2.600614067561452,-2.6006140675614513,True,True,-1.0,True,True,-1.5,0.375,-0.9375,-0.5625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0146,java,easy,1.859292642002938,-1.859292642002938,True,True,-1.0,True,True,-1.0,0.125,-0.5625,-0.4375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0147,java,easy,3.155733699303857,-3.155733699303857,True,True,-1.0,True,True,-2.25,1.375,-1.8125,-0.4375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0148,java,easy,1.1591562369323332,-1.1591562369323332,False,False,,True,False,-0.75,-1.75,0.5,-1.25,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0149,java,easy,1.1591562369323332,-1.1591562369323332,False,False,,True,False,-1.0,-1.5,0.25,-1.25,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0150,java,easy,1.3406632789661073,-1.3406632789661073,False,False,,True,False,-0.375,-1.625,0.625,-1.0,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0151,java,easy,2.3834519434314347,-2.3834519434314347,True,True,-1.0,True,True,-1.875,0.75,-1.3125,-0.5625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0152,java,easy,2.080582359459484,-2.080582359459484,True,True,-1.0,True,True,-1.625,1.0,-1.3125,-0.3125,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0153,java,easy,1.935731688864204,-1.935731688864204,True,True,-1.0,True,True,-1.5,1.125,-1.3125,-0.1875,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0154,java,easy,2.513338159921462,-2.513338159921462,True,True,-1.0,True,True,-1.125,0.0,-0.5625,-0.5625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0155,java,easy,1.7873099917863629,-1.7873099917863629,False,False,,True,False,-0.75,-1.0,0.125,-0.875,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0156,java,easy,1.4242959077188129,-1.4242959077188129,False,False,,True,False,-1.375,-0.75,-0.3125,-1.0625,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0157,java,easy,3.057859286022788,-3.0578592860227882,True,True,-1.0,True,True,-1.875,0.25,-1.0625,-0.8125,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0158,java,easy,2.694845201955238,-2.694845201955238,False,False,,True,False,-1.875,-0.375,-0.75,-1.125,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0159,java,easy,1.7873099917863629,-1.7873099917863629,False,False,,True,False,-1.75,-1.625,-0.0625,-1.6875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0160,java,easy,1.14102410242092,1.14102410242092,True,True,1.0,True,True,1.0,-0.75,0.875,0.125,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0161,java,easy,1.2929852773117203,1.2929852773117205,True,True,1.0,True,True,1.5,-1.75,1.625,-0.125,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0162,java,easy,2.38202752951437,2.38202752951437,True,True,1.0,True,True,0.625,-1.125,0.875,-0.25,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0163,java,easy,1.5275161626411409,-1.5275161626411409,False,False,,True,False,-0.625,-0.625,0.0,-0.625,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0164,java,easy,2.2649377583989323,-2.2649377583989323,True,True,-1.0,True,True,-1.375,0.625,-1.0,-0.375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0165,java,easy,1.2378148214505793,1.2378148214505793,True,True,1.0,True,True,0.875,-1.75,1.3125,-0.4375,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0166,java,easy,1.857475292552026,-1.8574752925520261,True,False,1.0,False,False,0.375,-1.625,1.0,-0.625,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0167,java,easy,2.0674141166780946,2.0674141166780946,False,False,,False,True,-0.5,-0.25,-0.125,-0.375,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0168,java,easy,1.6196938621108643,1.6196938621108643,False,False,,False,True,-0.25,-0.875,0.3125,-0.5625,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0169,java,easy,1.661323495893415,1.6613234958934153,True,False,-1.0,False,False,-1.5,0.625,-1.0625,-0.4375,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0170,java,easy,1.0224359926318007,1.0224359926318007,True,False,-1.0,False,False,-0.625,0.75,-0.6875,0.0625,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0171,java,easy,1.1250858737223974,1.1250858737223974,True,False,-1.0,False,False,-1.5,1.125,-1.3125,-0.1875,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0172,java,easy,2.35797346514863,2.35797346514863,False,False,,False,True,-1.0,-0.75,-0.125,-0.875,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0173,java,easy,1.414347819249895,1.414347819249895,False,False,,False,True,-1.875,-0.125,-0.875,-1.0,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0174,java,easy,2.3218830294187702,2.3218830294187702,False,False,,False,True,-1.125,-0.875,-0.125,-1.0,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0175,java,easy,1.23284077721612,1.23284077721612,False,False,,False,True,-1.25,-0.875,-0.1875,-1.0625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0176,java,easy,1.95886894535122,1.9588689453512202,False,False,,False,True,-1.125,-0.25,-0.4375,-0.6875,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0177,java,easy,1.679945241077842,-1.679945241077842,False,False,,True,False,-0.875,-0.5,-0.1875,-0.6875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0178,java,easy,1.703141820049091,-1.7031418200490913,True,True,-1.0,True,True,-1.125,0.5,-0.8125,-0.3125,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0179,java,easy,1.1420660954982946,-1.1420660954982946,False,False,,True,False,-1.0,-0.5,-0.25,-0.75,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0180,java,easy,1.868094263633394,-1.868094263633394,True,True,-1.0,True,True,-0.875,0.375,-0.625,-0.25,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0181,java,easy,1.5406844054225295,1.5406844054225297,False,False,,False,True,-0.875,-0.125,-0.375,-0.5,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0182,java,easy,1.1256017162956349,-1.1256017162956347,False,False,,True,False,-0.125,-1.75,0.8125,-0.9375,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0183,java,easy,1.2420871213448608,1.2420871213448608,False,False,,False,True,-0.875,-2.0,0.5625,-1.4375,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0184,java,easy,1.245014863889378,1.245014863889378,True,True,1.0,True,True,0.25,-0.625,0.4375,-0.1875,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0185,java,easy,1.1097671423712536,1.1097671423712536,True,False,-1.0,False,False,-1.0,0.0,-0.5,-0.5,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0186,java,easy,2.7696032839860014,2.7696032839860014,True,True,1.0,True,True,0.0,-1.625,0.8125,-0.8125,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0187,java,easy,2.9511103260197764,2.9511103260197764,False,False,,False,True,-0.75,-1.0,0.125,-0.875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0188,java,easy,1.136039905682027,1.136039905682027,True,True,1.0,True,True,0.875,-1.75,1.3125,-0.4375,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0189,java,easy,1.6641749259899763,1.6641749259899763,True,True,1.0,True,True,0.125,-0.375,0.25,-0.125,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0190,java,easy,2.2855672986295468,2.2855672986295468,True,True,1.0,True,True,0.0,-0.875,0.4375,-0.4375,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0191,java,easy,1.533027953219533,1.533027953219533,True,True,1.0,True,True,2.125,-2.125,2.125,0.0,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0192,java,easy,1.5953781870541135,1.5953781870541135,True,True,1.0,True,True,1.0,-2.125,1.5625,-0.5625,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0193,java,easy,1.3684451054108209,1.3684451054108209,True,True,1.0,True,True,1.625,-2.375,2.0,-0.375,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0194,java,easy,3.003217361436698,3.003217361436698,True,True,1.0,True,True,0.375,-3.5,1.9375,-1.5625,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0195,java,easy,1.3335635474028638,1.3335635474028638,True,True,1.0,True,True,1.75,-4.25,3.0,-1.25,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0196,java,easy,2.059591715537964,2.0595917155379633,True,True,1.0,True,True,0.75,-2.625,1.6875,-0.9375,True,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0197,java,easy,3.04186408250089,-3.04186408250089,True,True,-1.0,True,True,-0.875,0.75,-0.8125,-0.0625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0198,java,easy,3.1998829958775623,-3.1998829958775623,True,True,-1.0,True,True,-0.875,1.0,-0.9375,0.0625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0199,java,easy,2.1595918161478207,-2.1595918161478207,True,True,-1.0,True,True,-0.75,0.5,-0.625,-0.125,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0200,java,easy,2.870676926342833,-2.870676926342833,False,False,,True,False,-0.5,-0.5,0.0,-0.5,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0201,java,easy,1.420045314951644,-1.420045314951644,True,True,-1.0,True,True,-1.25,0.5,-0.875,-0.375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0202,java,easy,2.6383101085604217,-2.6383101085604217,False,False,,True,False,-0.625,-0.75,0.0625,-0.6875,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0203,java,easy,2.0294305680320703,-2.0294305680320703,False,False,,True,False,-0.5,-1.0,0.25,-0.75,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0204,java,easy,1.0674475476080345,-1.0674475476080343,True,True,-1.0,True,True,-0.375,0.0,-0.1875,-0.1875,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0205,java,easy,2.2115421176964887,-2.2115421176964887,False,False,,True,False,-0.125,-1.375,0.625,-0.75,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0206,java,easy,1.1224998654938392,-1.1224998654938392,False,False,,True,False,-0.625,-1.0,0.1875,-0.8125,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0207,java,easy,3.482091411932913,-3.482091411932913,False,False,,True,False,-0.375,-0.75,0.1875,-0.5625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0208,java,easy,2.393049159730264,-2.3930491597302637,False,False,,True,False,-0.125,-1.125,0.5,-0.625,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0209,java,easy,2.393049159730264,-2.3930491597302637,False,False,,True,False,-0.75,-0.25,-0.25,-0.5,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0210,java,easy,2.120087087803652,-2.120087087803652,True,True,-1.0,True,True,-2.875,1.25,-2.0625,-0.8125,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0211,java,easy,2.212264787273376,-2.2122647872733756,True,True,-1.0,True,True,-2.125,1.625,-1.875,-0.25,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0212,java,easy,1.8303857466130904,-1.8303857466130906,True,True,-1.0,True,True,-2.5,1.125,-1.8125,-0.6875,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0213,java,easy,1.0929641508552992,-1.0929641508552992,True,True,-1.0,True,True,-1.75,0.75,-1.25,-0.5,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0214,java,easy,1.1003471563323677,-1.1003471563323675,True,True,-1.0,True,True,-2.5,1.375,-1.9375,-0.5625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0215,java,easy,2.225666649316065,-2.225666649316065,True,True,-1.0,True,True,-2.25,1.125,-1.6875,-0.5625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0216,java,easy,2.0816345050412943,-2.0816345050412943,True,True,-1.0,True,True,-2.0,0.5,-1.25,-0.75,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0217,java,easy,1.718620420973744,-1.718620420973744,False,False,,True,False,-2.25,-0.125,-1.0625,-1.1875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0218,java,easy,2.8076626731763943,-2.8076626731763943,True,True,-1.0,True,True,-2.25,1.875,-2.0625,-0.1875,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0219,java,easy,2.0816345050412943,-2.0816345050412943,True,True,-1.0,True,True,-2.5,0.375,-1.4375,-1.0625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0220,java,easy,1.777712775487534,-1.777712775487534,True,True,-1.0,True,True,-1.375,0.5,-0.9375,-0.4375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0221,java,easy,1.2509830642319693,-1.2509830642319693,False,False,,True,False,-0.375,-0.125,-0.125,-0.25,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0222,java,easy,1.962068174426982,-1.9620681744269821,True,True,-1.0,True,True,-0.875,0.125,-0.5,-0.375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0223,java,easy,2.218565867150933,-2.218565867150933,True,False,1.0,False,False,0.375,-2.0,1.1875,-0.8125,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0224,java,easy,1.4844404078144122,-1.4844404078144122,False,False,,True,False,-1.25,-0.875,-0.1875,-1.0625,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0225,java,easy,1.0929641508552987,1.0929641508552987,False,False,,False,True,-0.375,-1.375,0.5,-0.875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0226,java,easy,2.2452790634466737,-2.2452790634466737,True,True,-1.0,True,True,-2.0,1.0,-1.5,-0.5,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0227,java,easy,2.1069188450222622,-2.1069188450222622,True,True,-1.0,True,True,-1.125,1.125,-1.125,0.0,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0228,java,easy,1.354920169113053,-1.354920169113053,True,False,1.0,False,False,0.0,-1.0,0.5,-0.5,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0229,java,easy,1.4100541231904478,-1.4100541231904478,False,False,,True,False,-0.25,-1.5,0.625,-0.875,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0230,java,easy,2.136082291325548,-2.1360822913255477,True,True,-1.0,True,True,-1.0,0.25,-0.625,-0.375,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0231,java,easy,1.3826654920458603,-1.3826654920458605,False,False,,True,False,-0.25,-1.625,0.6875,-0.9375,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0232,java,easy,1.495589842138394,-1.495589842138394,False,False,,True,False,-0.375,-0.5,0.0625,-0.4375,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0233,java,easy,2.0345871789444474,-2.0345871789444474,True,True,-1.0,True,True,-1.125,0.125,-0.625,-0.5,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0234,java,easy,1.1392177385926217,-1.1392177385926217,True,False,1.0,False,False,0.0,-1.0,0.5,-0.5,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0235,java,easy,1.3207247806263958,-1.3207247806263958,True,False,1.0,False,False,0.0,-0.5,0.25,-0.25,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0236,java,easy,1.5351726148441365,-1.5351726148441365,True,True,-1.0,True,True,-2.875,0.875,-1.875,-1.0,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0237,java,easy,2.104459528991316,-2.104459528991316,True,True,-1.0,True,True,-2.375,0.625,-1.5,-0.875,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0238,java,easy,1.9161440626945807,-1.9161440626945807,True,True,-1.0,True,True,-3.375,0.125,-1.75,-1.625,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0239,java,easy,1.1901158945594814,-1.1901158945594814,True,True,-1.0,True,True,-3.5,0.125,-1.8125,-1.6875,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0240,java,easy,1.7346370206608055,-1.7346370206608057,True,True,-1.0,True,True,-3.25,0.875,-2.0625,-1.1875,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0241,java,easy,1.2114783358878003,-1.2114783358878005,True,False,1.0,False,False,0.0,-0.5,0.25,-0.25,False,False,True,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0242,java,easy,1.7832944507314086,-1.7832944507314086,False,False,,True,False,-1.0,-0.375,-0.3125,-0.6875,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0243,java,easy,1.6659028176148722,1.6659028176148722,True,False,-1.0,False,False,-0.625,0.375,-0.5,-0.125,False,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0244,java,easy,1.3184137237452809,1.3184137237452807,True,False,-1.0,False,False,-0.875,0.625,-0.75,-0.125,False,False,False,True
