system,language,pair_id,difficulty,abs_z_diff,snippet_i,snippet_j,human_preference,selected_AB,selected_BA,parsed_choice_AB,parsed_choice_BA,margin_AB,margin_BA,valid,valid_correct,c,b,tie_c,boundary,d_selected,d_correct,ab_correct,ocr_correct
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00097,easy,1.39302899371782,dorn_cuda_099,dorn_cuda_118,dorn_cuda_099,dorn_cuda_118,dorn_cuda_118,B,A,-1.0,0.125,True,False,-0.5625,-0.4375,False,False,dorn_cuda_118,False,False,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00098,easy,1.10760438793361,dorn_cuda_050,dorn_cuda_118,dorn_cuda_118,dorn_cuda_118,dorn_cuda_050,B,B,-1.5,-0.5,False,False,-0.5,-1.0,False,False,dorn_cuda_118,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00099,easy,1.544184559313369,dorn_cuda_034,dorn_cuda_100,dorn_cuda_100,dorn_cuda_100,dorn_cuda_100,B,A,-2.0,0.25,True,True,-1.125,-0.875,False,False,dorn_cuda_100,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00100,easy,1.090554067208219,dorn_cuda_031,dorn_cuda_044,dorn_cuda_031,dorn_cuda_031,dorn_cuda_031,A,B,0.875,-0.75,True,True,0.8125,0.0625,False,False,dorn_cuda_031,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00101,easy,2.146715565514026,dorn_cuda_089,dorn_cuda_111,dorn_cuda_111,dorn_cuda_089,dorn_cuda_089,A,B,1.375,-0.375,True,False,0.875,0.5,False,False,dorn_cuda_089,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00102,easy,2.957259444213483,dorn_cuda_024,dorn_cuda_085,dorn_cuda_085,dorn_cuda_085,dorn_cuda_085,B,A,-1.75,0.375,True,True,-1.0625,-0.6875,False,False,dorn_cuda_085,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00103,easy,1.179253503761015,dorn_cuda_071,dorn_cuda_119,dorn_cuda_119,dorn_cuda_119,dorn_cuda_119,B,A,-1.75,1.0,True,True,-1.375,-0.375,False,False,dorn_cuda_119,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00104,easy,1.578285237472742,dorn_cuda_042,dorn_cuda_090,dorn_cuda_090,dorn_cuda_090,dorn_cuda_090,B,A,-0.75,0.125,True,True,-0.4375,-0.3125,False,False,dorn_cuda_090,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00105,easy,2.177155105454605,dorn_cuda_017,dorn_cuda_092,dorn_cuda_017,dorn_cuda_017,dorn_cuda_017,A,B,2.875,-3.125,True,True,3.0,-0.125,False,False,dorn_cuda_017,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00106,easy,1.986574916637936,dorn_cuda_020,dorn_cuda_057,dorn_cuda_057,dorn_cuda_057,dorn_cuda_057,B,A,-2.375,2.5,True,True,-2.4375,0.0625,False,False,dorn_cuda_057,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00107,easy,1.548268013489405,dorn_cuda_054,dorn_cuda_110,dorn_cuda_054,dorn_cuda_110,dorn_cuda_054,B,B,-0.625,-0.875,False,False,0.125,-0.75,False,False,dorn_cuda_054,True,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00108,easy,1.359107343665539,dorn_cuda_050,dorn_cuda_112,dorn_cuda_112,dorn_cuda_112,dorn_cuda_050,B,B,-1.75,-0.625,False,False,-0.5625,-1.1875,False,False,dorn_cuda_112,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00109,easy,1.3984589526163091,dorn_cuda_097,dorn_cuda_116,dorn_cuda_116,dorn_cuda_116,dorn_cuda_116,B,A,-1.375,0.75,True,True,-1.0625,-0.3125,False,False,dorn_cuda_116,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00110,easy,2.463324690757701,dorn_cuda_067,dorn_cuda_116,dorn_cuda_116,dorn_cuda_116,dorn_cuda_116,B,A,-1.5,1.5,True,True,-1.5,0.0,False,False,dorn_cuda_116,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00111,easy,3.271834069075954,dorn_cuda_058,dorn_cuda_107,dorn_cuda_107,dorn_cuda_107,dorn_cuda_107,B,A,-1.25,0.75,True,True,-1.0,-0.25,False,False,dorn_cuda_107,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00112,easy,1.9505225649056481,dorn_cuda_056,dorn_cuda_076,dorn_cuda_076,dorn_cuda_076,dorn_cuda_076,B,A,-2.0,0.875,True,True,-1.4375,-0.5625,False,False,dorn_cuda_076,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00113,easy,2.64003554158945,dorn_cuda_088,dorn_cuda_118,dorn_cuda_088,dorn_cuda_118,dorn_cuda_088,B,B,-1.25,-0.5,False,False,-0.375,-0.875,False,False,dorn_cuda_118,False,False,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00114,easy,1.11744396024551,dorn_cuda_070,dorn_cuda_104,dorn_cuda_070,dorn_cuda_104,dorn_cuda_104,B,A,-0.625,0.625,True,False,-0.625,0.0,False,False,dorn_cuda_104,False,False,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00115,easy,2.32012589575564,dorn_cuda_032,dorn_cuda_116,dorn_cuda_116,dorn_cuda_116,dorn_cuda_116,B,A,-1.625,0.75,True,True,-1.1875,-0.4375,False,False,dorn_cuda_116,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00116,easy,2.5432752442682993,dorn_cuda_026,dorn_cuda_055,dorn_cuda_026,dorn_cuda_026,dorn_cuda_026,A,B,0.125,-1.5,True,True,0.8125,-0.6875,False,False,dorn_cuda_026,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00117,easy,2.34741448508917,dorn_cuda_019,dorn_cuda_030,dorn_cuda_019,dorn_cuda_030,dorn_cuda_030,B,A,-2.75,0.875,True,False,-1.8125,-0.9375,False,False,dorn_cuda_030,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00118,easy,2.818335426393216,dorn_cuda_022,dorn_cuda_108,dorn_cuda_022,dorn_cuda_022,dorn_cuda_022,A,B,2.0,-3.5,True,True,2.75,-0.75,False,False,dorn_cuda_022,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00119,easy,2.250557489827485,dorn_cuda_014,dorn_cuda_078,dorn_cuda_014,dorn_cuda_014,dorn_cuda_014,A,B,0.5,-1.875,True,True,1.1875,-0.6875,False,False,dorn_cuda_014,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00120,easy,1.834967623680737,dorn_cuda_100,dorn_cuda_109,dorn_cuda_109,dorn_cuda_100,dorn_cuda_100,A,B,0.625,-0.125,True,False,0.375,0.25,False,False,dorn_cuda_100,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00121,easy,1.149777654978624,dorn_cuda_045,dorn_cuda_092,dorn_cuda_045,dorn_cuda_092,dorn_cuda_045,B,B,-1.5,-1.5,False,False,0.0,-1.5,True,False,,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00122,easy,2.260961011441364,dorn_cuda_063,dorn_cuda_096,dorn_cuda_096,dorn_cuda_063,dorn_cuda_063,A,B,0.625,-1.25,True,False,0.9375,-0.3125,False,False,dorn_cuda_063,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00123,easy,1.650305963530803,dorn_cuda_036,dorn_cuda_096,dorn_cuda_096,dorn_cuda_096,dorn_cuda_036,B,B,-0.125,-1.25,False,False,0.5625,-0.6875,False,False,dorn_cuda_036,False,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00124,easy,2.668139620079185,dorn_cuda_069,dorn_cuda_076,dorn_cuda_076,dorn_cuda_076,dorn_cuda_076,B,A,-2.75,2.5,True,True,-2.625,-0.125,False,False,dorn_cuda_076,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00125,easy,1.118232999103447,dorn_cuda_010,dorn_cuda_016,dorn_cuda_010,dorn_cuda_010,dorn_cuda_010,A,B,1.0,-2.375,True,True,1.6875,-0.6875,False,False,dorn_cuda_010,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00126,easy,3.540747270810141,dorn_cuda_008,dorn_cuda_092,dorn_cuda_008,dorn_cuda_008,dorn_cuda_008,A,B,1.75,-2.25,True,True,2.0,-0.25,False,False,dorn_cuda_008,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00127,easy,2.045331742341765,dorn_cuda_026,dorn_cuda_118,dorn_cuda_026,dorn_cuda_118,dorn_cuda_026,B,B,-0.5,-0.625,False,False,0.0625,-0.5625,False,False,dorn_cuda_026,True,False,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00128,easy,1.119921871805829,dorn_cuda_040,dorn_cuda_111,dorn_cuda_040,dorn_cuda_040,dorn_cuda_040,A,B,0.25,-0.75,True,True,0.5,-0.25,False,False,dorn_cuda_040,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00129,easy,2.873120090703952,dorn_cuda_016,dorn_cuda_111,dorn_cuda_111,dorn_cuda_111,dorn_cuda_111,B,A,-1.375,0.5,True,True,-0.9375,-0.4375,False,False,dorn_cuda_111,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00130,easy,1.409617340454799,dorn_cuda_012,dorn_cuda_020,dorn_cuda_012,dorn_cuda_020,dorn_cuda_012,B,B,-1.75,-0.875,False,False,-0.4375,-1.3125,False,False,dorn_cuda_020,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00131,easy,1.9431934655599812,dorn_cuda_080,dorn_cuda_109,dorn_cuda_109,dorn_cuda_109,dorn_cuda_109,B,A,-0.125,0.25,True,True,-0.1875,0.0625,False,False,dorn_cuda_109,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00132,easy,2.153681080286952,dorn_cuda_010,dorn_cuda_031,dorn_cuda_031,dorn_cuda_031,dorn_cuda_031,B,A,-1.625,1.625,True,True,-1.625,0.0,False,False,dorn_cuda_031,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00133,easy,1.983239220527891,dorn_cuda_013,dorn_cuda_030,dorn_cuda_013,dorn_cuda_013,dorn_cuda_013,A,B,0.375,-1.625,True,True,1.0,-0.625,False,False,dorn_cuda_013,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00134,easy,1.216462137233262,dorn_cuda_011,dorn_cuda_029,dorn_cuda_029,dorn_cuda_029,dorn_cuda_029,B,A,-0.75,0.0,True,True,-0.375,-0.375,False,True,dorn_cuda_029,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00135,easy,2.443356181602355,dorn_cuda_025,dorn_cuda_076,dorn_cuda_076,dorn_cuda_076,dorn_cuda_076,B,A,-1.5,0.5,True,True,-1.0,-0.5,False,False,dorn_cuda_076,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00136,easy,3.18934166519711,dorn_cuda_034,dorn_cuda_041,dorn_cuda_041,dorn_cuda_041,dorn_cuda_041,B,A,-2.75,1.0,True,True,-1.875,-0.875,False,False,dorn_cuda_041,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00137,easy,1.886495889070186,dorn_cuda_041,dorn_cuda_042,dorn_cuda_041,dorn_cuda_041,dorn_cuda_041,A,B,0.5,-2.5,True,True,1.5,-1.0,False,False,dorn_cuda_041,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00138,easy,2.257123339105666,dorn_cuda_027,dorn_cuda_084,dorn_cuda_027,dorn_cuda_027,dorn_cuda_027,A,B,2.5,-3.125,True,True,2.8125,-0.3125,False,False,dorn_cuda_027,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00139,easy,1.267878322015561,dorn_cuda_009,dorn_cuda_043,dorn_cuda_009,dorn_cuda_043,dorn_cuda_009,B,B,-0.375,-0.875,False,False,0.25,-0.625,False,False,dorn_cuda_009,True,False,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00140,easy,1.6934688077354711,dorn_cuda_000,dorn_cuda_028,dorn_cuda_028,dorn_cuda_028,dorn_cuda_028,B,A,-0.625,0.25,True,True,-0.4375,-0.1875,False,False,dorn_cuda_028,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00141,easy,2.366920168684786,dorn_cuda_064,dorn_cuda_091,dorn_cuda_091,dorn_cuda_091,dorn_cuda_091,B,A,-3.0,1.0,True,True,-2.0,-1.0,False,False,dorn_cuda_091,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00142,easy,1.544365584911751,dorn_cuda_084,dorn_cuda_113,dorn_cuda_113,dorn_cuda_113,dorn_cuda_113,B,A,-2.0,0.25,True,True,-1.125,-0.875,False,False,dorn_cuda_113,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00143,easy,1.401780041634761,dorn_cuda_035,dorn_cuda_106,dorn_cuda_106,dorn_cuda_106,dorn_cuda_106,B,A,-1.875,0.75,True,True,-1.3125,-0.5625,False,False,dorn_cuda_106,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00144,easy,1.435165470671118,dorn_cuda_021,dorn_cuda_109,dorn_cuda_109,dorn_cuda_109,dorn_cuda_109,B,A,-0.375,0.75,True,True,-0.5625,0.1875,False,False,dorn_cuda_109,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00145,easy,1.9459535341287082,dorn_cuda_080,dorn_cuda_107,dorn_cuda_107,dorn_cuda_107,dorn_cuda_107,B,A,-0.875,0.75,True,True,-0.8125,-0.0625,False,False,dorn_cuda_107,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00146,easy,1.00677522570635,dorn_cuda_057,dorn_cuda_105,dorn_cuda_057,dorn_cuda_057,dorn_cuda_057,A,B,1.25,-1.125,True,True,1.1875,0.0625,False,False,dorn_cuda_057,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00147,easy,1.272754777100237,dorn_cuda_017,dorn_cuda_023,dorn_cuda_017,dorn_cuda_017,dorn_cuda_017,A,B,1.25,-1.75,True,True,1.5,-0.25,False,False,dorn_cuda_017,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00148,easy,1.098396417450704,dorn_cuda_002,dorn_cuda_026,dorn_cuda_026,dorn_cuda_026,dorn_cuda_002,B,B,-1.5,-0.625,False,False,-0.4375,-1.0625,False,False,dorn_cuda_026,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00149,easy,1.608194855632254,dorn_cuda_049,dorn_cuda_107,dorn_cuda_107,dorn_cuda_107,dorn_cuda_107,B,A,-1.125,1.25,True,True,-1.1875,0.0625,False,False,dorn_cuda_107,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00150,easy,1.235248312020169,dorn_cuda_044,dorn_cuda_096,dorn_cuda_096,dorn_cuda_044,dorn_cuda_044,A,B,1.125,-0.875,True,False,1.0,0.125,False,False,dorn_cuda_044,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00151,easy,2.029510560287145,dorn_cuda_029,dorn_cuda_109,dorn_cuda_109,dorn_cuda_109,dorn_cuda_109,B,A,-1.25,1.5,True,True,-1.375,0.125,False,False,dorn_cuda_109,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00152,easy,1.427036682819336,dorn_cuda_002,dorn_cuda_064,dorn_cuda_002,dorn_cuda_064,dorn_cuda_002,B,B,-1.125,-1.125,False,False,0.0,-1.125,True,False,,False,False,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00153,easy,1.0788763612337129,dorn_cuda_034,dorn_cuda_086,dorn_cuda_086,dorn_cuda_086,dorn_cuda_034,B,B,-0.625,-1.625,False,False,0.5,-1.125,False,False,dorn_cuda_034,False,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00154,easy,2.145842450705591,dorn_cuda_079,dorn_cuda_096,dorn_cuda_096,dorn_cuda_079,dorn_cuda_079,A,B,1.25,-2.125,True,False,1.6875,-0.4375,False,False,dorn_cuda_079,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00155,easy,1.971471689591113,dorn_cuda_075,dorn_cuda_096,dorn_cuda_096,dorn_cuda_075,dorn_cuda_075,A,B,1.25,-1.75,True,False,1.5,-0.25,False,False,dorn_cuda_075,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00156,easy,1.7204133538734232,dorn_cuda_043,dorn_cuda_070,dorn_cuda_070,dorn_cuda_043,dorn_cuda_070,A,A,0.125,0.0,False,False,0.0625,0.0625,False,True,dorn_cuda_043,False,False,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00157,easy,1.368727252566455,dorn_cuda_076,dorn_cuda_079,dorn_cuda_076,dorn_cuda_076,dorn_cuda_076,A,B,0.125,-1.375,True,True,0.75,-0.625,False,False,dorn_cuda_076,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00158,easy,1.7785698032935882,dorn_cuda_073,dorn_cuda_089,dorn_cuda_073,dorn_cuda_073,dorn_cuda_073,A,B,0.875,-1.125,True,True,1.0,-0.125,False,False,dorn_cuda_073,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00159,easy,1.093074947179376,dorn_cuda_004,dorn_cuda_054,dorn_cuda_004,dorn_cuda_004,dorn_cuda_004,A,B,1.25,-1.75,True,True,1.5,-0.25,False,False,dorn_cuda_004,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00160,easy,2.031361095214918,dorn_cuda_000,dorn_cuda_024,dorn_cuda_000,dorn_cuda_000,dorn_cuda_000,A,B,1.5,-2.0,True,True,1.75,-0.25,False,False,dorn_cuda_000,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00161,easy,1.155126509801744,dorn_cuda_032,dorn_cuda_069,dorn_cuda_032,dorn_cuda_032,dorn_cuda_032,A,B,0.125,-2.125,True,True,1.125,-1.0,False,False,dorn_cuda_032,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00162,easy,1.019577993716961,dorn_cuda_082,dorn_cuda_085,dorn_cuda_085,dorn_cuda_085,dorn_cuda_082,B,B,-2.375,-0.125,False,False,-1.125,-1.25,False,False,dorn_cuda_085,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00163,easy,1.474265723111398,dorn_cuda_090,dorn_cuda_101,dorn_cuda_090,dorn_cuda_090,dorn_cuda_090,A,B,0.5,-0.625,True,True,0.5625,-0.0625,False,False,dorn_cuda_090,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00164,easy,1.047279975234251,dorn_cuda_059,dorn_cuda_082,dorn_cuda_059,dorn_cuda_082,dorn_cuda_059,B,B,-0.375,-1.625,False,False,0.625,-1.0,False,False,dorn_cuda_059,True,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00165,easy,1.468370753331929,dorn_cuda_096,dorn_cuda_105,dorn_cuda_096,dorn_cuda_105,dorn_cuda_105,B,A,-2.25,1.375,True,False,-1.8125,-0.4375,False,False,dorn_cuda_105,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00166,easy,1.430619076171981,dorn_cuda_021,dorn_cuda_079,dorn_cuda_021,dorn_cuda_079,dorn_cuda_079,B,A,-2.125,0.875,True,False,-1.5,-0.625,False,False,dorn_cuda_079,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00167,easy,1.81080722684929,dorn_cuda_011,dorn_cuda_021,dorn_cuda_021,dorn_cuda_021,dorn_cuda_011,B,B,-0.25,-0.25,False,False,0.0,-0.25,True,False,,False,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00168,easy,1.244983255065973,dorn_cuda_035,dorn_cuda_068,dorn_cuda_068,dorn_cuda_068,dorn_cuda_068,B,A,-2.125,1.375,True,True,-1.75,-0.375,False,False,dorn_cuda_068,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00169,easy,3.792744378419893,dorn_cuda_078,dorn_cuda_088,dorn_cuda_088,dorn_cuda_088,dorn_cuda_078,B,B,-1.5,-0.25,False,False,-0.625,-0.875,False,False,dorn_cuda_088,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00170,easy,1.534244893654264,dorn_cuda_092,dorn_cuda_105,dorn_cuda_105,dorn_cuda_105,dorn_cuda_105,B,A,-3.5,2.0,True,True,-2.75,-0.75,False,False,dorn_cuda_105,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00171,easy,2.049378989050092,dorn_cuda_020,dorn_cuda_091,dorn_cuda_091,dorn_cuda_091,dorn_cuda_091,B,A,-3.125,1.0,True,True,-2.0625,-1.0625,False,False,dorn_cuda_091,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00172,easy,2.058617037216381,dorn_cuda_002,dorn_cuda_109,dorn_cuda_109,dorn_cuda_109,dorn_cuda_109,B,A,-0.875,0.125,True,True,-0.5,-0.375,False,False,dorn_cuda_109,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00173,easy,1.187076311980966,dorn_cuda_061,dorn_cuda_091,dorn_cuda_091,dorn_cuda_091,dorn_cuda_091,B,A,-2.625,1.625,True,True,-2.125,-0.5,False,False,dorn_cuda_091,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00174,easy,1.359176397767537,dorn_cuda_072,dorn_cuda_097,dorn_cuda_097,dorn_cuda_097,dorn_cuda_097,B,A,-1.25,0.5,True,True,-0.875,-0.375,False,False,dorn_cuda_097,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00175,easy,1.303719798882896,dorn_cuda_007,dorn_cuda_028,dorn_cuda_028,dorn_cuda_028,dorn_cuda_028,B,A,-1.375,0.625,True,True,-1.0,-0.375,False,False,dorn_cuda_028,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00176,easy,2.663693045182545,dorn_cuda_049,dorn_cuda_108,dorn_cuda_049,dorn_cuda_049,dorn_cuda_049,A,B,0.625,-2.375,True,True,1.5,-0.875,False,False,dorn_cuda_049,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00177,easy,1.90822526015406,dorn_cuda_061,dorn_cuda_065,dorn_cuda_065,dorn_cuda_065,dorn_cuda_065,B,A,-0.75,1.125,True,True,-0.9375,0.1875,False,False,dorn_cuda_065,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00178,easy,1.717320134548166,dorn_cuda_020,dorn_cuda_022,dorn_cuda_022,dorn_cuda_022,dorn_cuda_022,B,A,-2.0,1.125,True,True,-1.5625,-0.4375,False,False,dorn_cuda_022,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00179,easy,1.578506858891945,dorn_cuda_035,dorn_cuda_062,dorn_cuda_062,dorn_cuda_062,dorn_cuda_062,B,A,-1.25,0.875,True,True,-1.0625,-0.1875,False,False,dorn_cuda_062,True,True,False
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00180,easy,1.864743257480836,dorn_cuda_017,dorn_cuda_089,dorn_cuda_017,dorn_cuda_017,dorn_cuda_017,A,B,1.5,-0.875,True,True,1.1875,0.3125,False,False,dorn_cuda_017,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00181,easy,2.065574940335592,dorn_cuda_032,dorn_cuda_070,dorn_cuda_070,dorn_cuda_032,dorn_cuda_032,A,B,0.125,-0.25,True,False,0.1875,-0.0625,False,False,dorn_cuda_032,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00182,easy,1.713056680552492,dorn_cuda_099,dorn_cuda_110,dorn_cuda_099,dorn_cuda_110,dorn_cuda_099,B,B,-0.25,-0.25,False,False,0.0,-0.25,True,False,,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00183,easy,1.33151355662193,dorn_cuda_031,dorn_cuda_113,dorn_cuda_031,dorn_cuda_031,dorn_cuda_031,A,B,1.125,-2.125,True,True,1.625,-0.5,False,False,dorn_cuda_031,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00184,easy,2.716529426262705,dorn_cuda_021,dorn_cuda_038,dorn_cuda_021,dorn_cuda_038,dorn_cuda_021,B,B,-0.125,-2.5,False,False,1.1875,-1.3125,False,False,dorn_cuda_021,True,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00185,easy,1.325880534947246,dorn_cuda_058,dorn_cuda_080,dorn_cuda_080,dorn_cuda_080,dorn_cuda_080,B,A,-0.625,0.25,True,True,-0.4375,-0.1875,False,False,dorn_cuda_080,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00186,easy,2.195112844814044,dorn_cuda_017,dorn_cuda_084,dorn_cuda_017,dorn_cuda_017,dorn_cuda_017,A,B,3.5,-3.0,True,True,3.25,0.25,False,False,dorn_cuda_017,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00187,easy,2.5030843949637998,dorn_cuda_056,dorn_cuda_070,dorn_cuda_070,dorn_cuda_056,dorn_cuda_056,A,B,0.125,-0.25,True,False,0.1875,-0.0625,False,False,dorn_cuda_056,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00188,easy,1.059662214823109,dorn_cuda_012,dorn_cuda_023,dorn_cuda_012,dorn_cuda_023,dorn_cuda_012,B,B,-0.375,-2.0,False,False,0.8125,-1.1875,False,False,dorn_cuda_012,True,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00189,easy,1.600084086010019,dorn_cuda_044,dorn_cuda_115,dorn_cuda_044,dorn_cuda_115,dorn_cuda_044,B,B,-0.125,-0.625,False,False,0.25,-0.375,False,False,dorn_cuda_044,True,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00190,easy,1.274768983710735,dorn_cuda_037,dorn_cuda_051,dorn_cuda_037,dorn_cuda_051,dorn_cuda_051,B,A,-0.75,0.875,True,False,-0.8125,0.0625,False,False,dorn_cuda_051,False,False,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00191,easy,1.200161047613876,dorn_cuda_093,dorn_cuda_103,dorn_cuda_103,dorn_cuda_103,dorn_cuda_103,B,A,-2.75,1.5,True,True,-2.125,-0.625,False,False,dorn_cuda_103,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00192,easy,1.06829906620259,dorn_cuda_047,dorn_cuda_103,dorn_cuda_103,dorn_cuda_103,dorn_cuda_047,B,B,-0.375,-1.375,False,False,0.5,-0.875,False,False,dorn_cuda_047,False,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00193,easy,1.615865354533451,dorn_cuda_061,dorn_cuda_116,dorn_cuda_116,dorn_cuda_116,dorn_cuda_116,B,A,-1.75,1.75,True,True,-1.75,0.0,False,False,dorn_cuda_116,True,True,True
direct_qwen_image_only,cuda,ext_dorn_cuda_easy_00194,easy,3.506255932602703,dorn_cuda_055,dorn_cuda_107,dorn_cuda_107,dorn_cuda_107,dorn_cuda_107,B,A,-1.625,2.125,True,True,-1.875,0.25,False,False,dorn_cuda_107,True,True,True
