model_key,model_name,pair_id,language,difficulty,snippet_x_id,snippet_y_id,human_preference,ab_verdict,ba_verdict,ab_choice,ba_choice,ab_parse_fail,ba_parse_fail,is_valid_strict_swap,is_correct_and_valid
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0246__rq0_0268,java,easy,rq0_0246,rq0_0268,rq0_0246,A,B,rq0_0246,rq0_0246,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0120__rq0_0198,java,easy,rq0_0120,rq0_0198,rq0_0120,B,B,rq0_0198,rq0_0120,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0001__rq0_0211,java,easy,rq0_0001,rq0_0211,rq0_0001,A,B,rq0_0001,rq0_0001,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0171__rq0_0174,java,hard,rq0_0171,rq0_0174,rq0_0171,B,B,rq0_0174,rq0_0171,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0269__rq0_0310,java,easy,rq0_0269,rq0_0310,rq0_0269,B,B,rq0_0310,rq0_0269,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0102__rq0_0132,java,medium,rq0_0102,rq0_0132,rq0_0102,B,A,rq0_0132,rq0_0132,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0054__rq0_0168,java,medium,rq0_0054,rq0_0168,rq0_0168,A,A,rq0_0054,rq0_0168,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0073__rq0_0181,java,medium,rq0_0073,rq0_0181,rq0_0073,A,B,rq0_0073,rq0_0073,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0017__rq0_0219,java,hard,rq0_0017,rq0_0219,rq0_0017,A,B,rq0_0017,rq0_0017,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0022__rq0_0300,java,hard,rq0_0022,rq0_0300,rq0_0022,A,B,rq0_0022,rq0_0022,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0022__rq0_0204,java,hard,rq0_0022,rq0_0204,rq0_0204,A,B,rq0_0022,rq0_0022,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0039__rq0_0117,java,easy,rq0_0039,rq0_0117,rq0_0117,B,A,rq0_0117,rq0_0117,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0093__rq0_0252,java,medium,rq0_0093,rq0_0252,rq0_0252,A,B,rq0_0093,rq0_0093,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0127__rq0_0182,java,easy,rq0_0127,rq0_0182,rq0_0182,A,B,rq0_0127,rq0_0127,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0119__rq0_0210,java,medium,rq0_0119,rq0_0210,rq0_0210,A,B,rq0_0119,rq0_0119,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0167__rq0_0248,java,easy,rq0_0167,rq0_0248,rq0_0248,A,B,rq0_0167,rq0_0167,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0022__rq0_0253,java,hard,rq0_0022,rq0_0253,rq0_0022,A,B,rq0_0022,rq0_0022,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0182__rq0_0217,java,easy,rq0_0182,rq0_0217,rq0_0182,A,B,rq0_0182,rq0_0182,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0023__rq0_0130,java,easy,rq0_0023,rq0_0130,rq0_0130,B,A,rq0_0130,rq0_0130,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0178__rq0_0233,java,easy,rq0_0178,rq0_0233,rq0_0178,B,B,rq0_0233,rq0_0178,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0159__rq0_0271,java,hard,rq0_0159,rq0_0271,rq0_0271,A,B,rq0_0159,rq0_0159,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0105__rq0_0205,java,hard,rq0_0105,rq0_0205,rq0_0105,B,A,rq0_0205,rq0_0205,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0064__rq0_0199,java,easy,rq0_0064,rq0_0199,rq0_0199,B,A,rq0_0199,rq0_0199,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0126__rq0_0178,java,hard,rq0_0126,rq0_0178,rq0_0126,B,A,rq0_0178,rq0_0178,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0030__rq0_0156,java,easy,rq0_0030,rq0_0156,rq0_0030,A,B,rq0_0030,rq0_0030,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0067__rq0_0093,java,hard,rq0_0067,rq0_0093,rq0_0093,A,A,rq0_0067,rq0_0093,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0190__rq0_0223,java,medium,rq0_0190,rq0_0223,rq0_0223,B,A,rq0_0223,rq0_0223,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0063__rq0_0113,java,hard,rq0_0063,rq0_0113,rq0_0063,B,A,rq0_0113,rq0_0113,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0260__rq0_0277,java,hard,rq0_0260,rq0_0277,rq0_0260,B,A,rq0_0277,rq0_0277,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0078__rq0_0287,java,hard,rq0_0078,rq0_0287,rq0_0287,B,A,rq0_0287,rq0_0287,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0067__rq0_0078,java,easy,rq0_0067,rq0_0078,rq0_0078,B,A,rq0_0078,rq0_0078,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0026__rq0_0151,java,medium,rq0_0026,rq0_0151,rq0_0026,A,B,rq0_0026,rq0_0026,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0099__rq0_0149,java,easy,rq0_0099,rq0_0149,rq0_0099,B,A,rq0_0149,rq0_0149,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0020__rq0_0109,java,easy,rq0_0020,rq0_0109,rq0_0109,A,B,rq0_0020,rq0_0020,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0125__rq0_0202,java,hard,rq0_0125,rq0_0202,rq0_0125,B,B,rq0_0202,rq0_0125,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0075__rq0_0275,java,easy,rq0_0075,rq0_0275,rq0_0275,B,B,rq0_0275,rq0_0075,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0078__rq0_0240,java,easy,rq0_0078,rq0_0240,rq0_0078,A,B,rq0_0078,rq0_0078,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0267__rq0_0285,java,medium,rq0_0267,rq0_0285,rq0_0267,A,B,rq0_0267,rq0_0267,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0023__rq0_0160,java,easy,rq0_0023,rq0_0160,rq0_0160,B,A,rq0_0160,rq0_0160,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0025__rq0_0237,java,medium,rq0_0025,rq0_0237,rq0_0025,A,B,rq0_0025,rq0_0025,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0158__rq0_0180,java,medium,rq0_0158,rq0_0180,rq0_0180,B,A,rq0_0180,rq0_0180,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0081__rq0_0311,java,hard,rq0_0081,rq0_0311,rq0_0081,A,B,rq0_0081,rq0_0081,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0000__rq0_0279,java,easy,rq0_0000,rq0_0279,rq0_0279,A,B,rq0_0000,rq0_0000,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0162__rq0_0298,java,medium,rq0_0162,rq0_0298,rq0_0162,A,B,rq0_0162,rq0_0162,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0052__rq0_0217,java,easy,rq0_0052,rq0_0217,rq0_0052,A,B,rq0_0052,rq0_0052,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0152__rq0_0274,java,medium,rq0_0152,rq0_0274,rq0_0274,A,B,rq0_0152,rq0_0152,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0044__rq0_0049,java,hard,rq0_0044,rq0_0049,rq0_0049,B,A,rq0_0049,rq0_0049,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0066__rq0_0257,java,hard,rq0_0066,rq0_0257,rq0_0257,A,B,rq0_0066,rq0_0066,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0084__rq0_0095,java,hard,rq0_0084,rq0_0095,rq0_0095,B,A,rq0_0095,rq0_0095,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0019__rq0_0243,java,hard,rq0_0019,rq0_0243,rq0_0019,B,A,rq0_0243,rq0_0243,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0085__rq0_0109,java,medium,rq0_0085,rq0_0109,rq0_0109,B,A,rq0_0109,rq0_0109,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0016__rq0_0028,java,medium,rq0_0016,rq0_0028,rq0_0028,A,A,rq0_0016,rq0_0028,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0065__rq0_0262,java,easy,rq0_0065,rq0_0262,rq0_0065,A,B,rq0_0065,rq0_0065,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0201__rq0_0277,java,medium,rq0_0201,rq0_0277,rq0_0201,B,B,rq0_0277,rq0_0201,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0250__rq0_0294,java,easy,rq0_0250,rq0_0294,rq0_0250,A,B,rq0_0250,rq0_0250,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0275__rq0_0297,java,medium,rq0_0275,rq0_0297,rq0_0275,B,B,rq0_0297,rq0_0275,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0016__rq0_0107,java,easy,rq0_0016,rq0_0107,rq0_0107,B,A,rq0_0107,rq0_0107,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0024__rq0_0302,java,medium,rq0_0024,rq0_0302,rq0_0302,B,A,rq0_0302,rq0_0302,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0253__rq0_0279,java,medium,rq0_0253,rq0_0279,rq0_0279,B,A,rq0_0279,rq0_0279,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0249__rq0_0283,java,easy,rq0_0249,rq0_0283,rq0_0283,B,A,rq0_0283,rq0_0283,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0148__rq0_0210,java,hard,rq0_0148,rq0_0210,rq0_0210,B,A,rq0_0210,rq0_0210,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0224__rq0_0259,java,easy,rq0_0224,rq0_0259,rq0_0224,A,B,rq0_0224,rq0_0224,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0046__rq0_0166,java,hard,rq0_0046,rq0_0166,rq0_0046,A,B,rq0_0046,rq0_0046,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0043__rq0_0048,java,medium,rq0_0043,rq0_0048,rq0_0048,B,A,rq0_0048,rq0_0048,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0014__rq0_0233,java,hard,rq0_0014,rq0_0233,rq0_0233,B,B,rq0_0233,rq0_0014,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0247__rq0_0295,java,medium,rq0_0247,rq0_0295,rq0_0247,B,B,rq0_0295,rq0_0247,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0066__rq0_0131,java,hard,rq0_0066,rq0_0131,rq0_0131,A,B,rq0_0066,rq0_0066,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0147__rq0_0210,java,easy,rq0_0147,rq0_0210,rq0_0147,A,B,rq0_0147,rq0_0147,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0199__rq0_0280,java,medium,rq0_0199,rq0_0280,rq0_0280,B,A,rq0_0280,rq0_0280,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0031__rq0_0282,java,medium,rq0_0031,rq0_0282,rq0_0282,A,B,rq0_0031,rq0_0031,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0126__rq0_0169,java,easy,rq0_0126,rq0_0169,rq0_0126,B,A,rq0_0169,rq0_0169,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0038__rq0_0059,java,easy,rq0_0038,rq0_0059,rq0_0059,A,B,rq0_0038,rq0_0038,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0008__rq0_0304,java,hard,rq0_0008,rq0_0304,rq0_0008,A,B,rq0_0008,rq0_0008,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0090__rq0_0121,java,hard,rq0_0090,rq0_0121,rq0_0090,B,A,rq0_0121,rq0_0121,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0020__rq0_0311,java,hard,rq0_0020,rq0_0311,rq0_0020,A,B,rq0_0020,rq0_0020,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0083__rq0_0113,java,medium,rq0_0083,rq0_0113,rq0_0083,A,A,rq0_0083,rq0_0113,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0035__rq0_0056,java,hard,rq0_0035,rq0_0056,rq0_0035,A,B,rq0_0035,rq0_0035,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0115__rq0_0258,java,easy,rq0_0115,rq0_0258,rq0_0115,A,B,rq0_0115,rq0_0115,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0046__rq0_0098,java,easy,rq0_0046,rq0_0098,rq0_0046,A,B,rq0_0046,rq0_0046,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0204__rq0_0295,java,easy,rq0_0204,rq0_0295,rq0_0204,B,B,rq0_0295,rq0_0204,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0087__rq0_0290,java,medium,rq0_0087,rq0_0290,rq0_0087,A,B,rq0_0087,rq0_0087,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0217__rq0_0292,java,medium,rq0_0217,rq0_0292,rq0_0292,B,B,rq0_0292,rq0_0217,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0152__rq0_0269,java,easy,rq0_0152,rq0_0269,rq0_0269,A,B,rq0_0152,rq0_0152,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0016__rq0_0196,java,hard,rq0_0016,rq0_0196,rq0_0196,A,B,rq0_0016,rq0_0016,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0147__rq0_0234,java,medium,rq0_0147,rq0_0234,rq0_0147,A,B,rq0_0147,rq0_0147,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0040__rq0_0281,java,hard,rq0_0040,rq0_0281,rq0_0040,A,B,rq0_0040,rq0_0040,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0293__rq0_0300,java,medium,rq0_0293,rq0_0300,rq0_0300,A,B,rq0_0293,rq0_0293,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0077__rq0_0121,java,hard,rq0_0077,rq0_0121,rq0_0077,B,A,rq0_0121,rq0_0121,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0231__rq0_0291,java,hard,rq0_0231,rq0_0291,rq0_0291,A,B,rq0_0231,rq0_0231,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0073__rq0_0204,java,hard,rq0_0073,rq0_0204,rq0_0204,A,B,rq0_0073,rq0_0073,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0011__rq0_0235,java,hard,rq0_0011,rq0_0235,rq0_0235,A,B,rq0_0011,rq0_0011,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0005__rq0_0283,java,hard,rq0_0005,rq0_0283,rq0_0283,A,B,rq0_0005,rq0_0005,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0056__rq0_0196,java,hard,rq0_0056,rq0_0196,rq0_0196,B,B,rq0_0196,rq0_0056,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0018__rq0_0267,java,medium,rq0_0018,rq0_0267,rq0_0018,A,B,rq0_0018,rq0_0018,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0144__rq0_0209,java,hard,rq0_0144,rq0_0209,rq0_0209,B,A,rq0_0209,rq0_0209,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0103__rq0_0175,java,medium,rq0_0103,rq0_0175,rq0_0103,B,A,rq0_0175,rq0_0175,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0090__rq0_0168,java,medium,rq0_0090,rq0_0168,rq0_0168,A,A,rq0_0090,rq0_0168,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0090__rq0_0240,java,hard,rq0_0090,rq0_0240,rq0_0240,A,B,rq0_0090,rq0_0090,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0076__rq0_0166,java,easy,rq0_0076,rq0_0166,rq0_0166,B,A,rq0_0166,rq0_0166,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0148__rq0_0175,java,hard,rq0_0148,rq0_0175,rq0_0148,B,A,rq0_0175,rq0_0175,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0100__rq0_0152,java,easy,rq0_0100,rq0_0152,rq0_0100,B,A,rq0_0152,rq0_0152,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0062__rq0_0183,java,easy,rq0_0062,rq0_0183,rq0_0062,B,B,rq0_0183,rq0_0062,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0030__rq0_0049,java,hard,rq0_0030,rq0_0049,rq0_0030,A,A,rq0_0030,rq0_0049,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0194__rq0_0234,java,medium,rq0_0194,rq0_0234,rq0_0194,A,B,rq0_0194,rq0_0194,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0112__rq0_0127,java,hard,rq0_0112,rq0_0127,rq0_0112,B,B,rq0_0127,rq0_0112,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0037__rq0_0159,java,medium,rq0_0037,rq0_0159,rq0_0159,B,A,rq0_0159,rq0_0159,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0221__rq0_0222,java,medium,rq0_0221,rq0_0222,rq0_0221,A,B,rq0_0221,rq0_0221,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0151__rq0_0214,java,medium,rq0_0151,rq0_0214,rq0_0214,B,B,rq0_0214,rq0_0151,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0110__rq0_0156,java,medium,rq0_0110,rq0_0156,rq0_0156,B,A,rq0_0156,rq0_0156,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0120__rq0_0183,java,easy,rq0_0120,rq0_0183,rq0_0120,B,A,rq0_0183,rq0_0183,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0027__rq0_0272,java,medium,rq0_0027,rq0_0272,rq0_0027,A,A,rq0_0027,rq0_0272,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0111__rq0_0214,java,easy,rq0_0111,rq0_0214,rq0_0214,A,B,rq0_0111,rq0_0111,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0049__rq0_0223,java,hard,rq0_0049,rq0_0223,rq0_0049,B,B,rq0_0223,rq0_0049,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0075__rq0_0135,java,hard,rq0_0075,rq0_0135,rq0_0075,A,B,rq0_0075,rq0_0075,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0055__rq0_0089,java,easy,rq0_0055,rq0_0089,rq0_0055,A,B,rq0_0055,rq0_0055,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0036__rq0_0268,java,medium,rq0_0036,rq0_0268,rq0_0268,A,B,rq0_0036,rq0_0036,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0150__rq0_0241,java,easy,rq0_0150,rq0_0241,rq0_0150,B,A,rq0_0241,rq0_0241,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0022__rq0_0166,java,hard,rq0_0022,rq0_0166,rq0_0166,A,B,rq0_0022,rq0_0022,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0078__rq0_0230,java,medium,rq0_0078,rq0_0230,rq0_0078,A,B,rq0_0078,rq0_0078,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0123__rq0_0198,java,medium,rq0_0123,rq0_0198,rq0_0123,B,B,rq0_0198,rq0_0123,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0037__rq0_0053,java,hard,rq0_0037,rq0_0053,rq0_0037,A,A,rq0_0037,rq0_0053,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0007__rq0_0063,java,medium,rq0_0007,rq0_0063,rq0_0063,B,A,rq0_0063,rq0_0063,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0251__rq0_0281,java,medium,rq0_0251,rq0_0281,rq0_0281,B,A,rq0_0281,rq0_0281,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0074__rq0_0230,java,hard,rq0_0074,rq0_0230,rq0_0230,B,B,rq0_0230,rq0_0074,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0108__rq0_0284,java,medium,rq0_0108,rq0_0284,rq0_0108,B,B,rq0_0284,rq0_0108,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0077__rq0_0230,java,medium,rq0_0077,rq0_0230,rq0_0230,B,A,rq0_0230,rq0_0230,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0061__rq0_0203,java,easy,rq0_0061,rq0_0203,rq0_0203,B,A,rq0_0203,rq0_0203,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0039__rq0_0175,java,medium,rq0_0039,rq0_0175,rq0_0175,B,A,rq0_0175,rq0_0175,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0134__rq0_0280,java,medium,rq0_0134,rq0_0280,rq0_0280,B,A,rq0_0280,rq0_0280,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0188__rq0_0271,java,easy,rq0_0188,rq0_0271,rq0_0271,A,B,rq0_0188,rq0_0188,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0029__rq0_0264,java,hard,rq0_0029,rq0_0264,rq0_0264,B,B,rq0_0264,rq0_0029,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0235__rq0_0280,java,hard,rq0_0235,rq0_0280,rq0_0280,B,A,rq0_0280,rq0_0280,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0233__rq0_0256,java,medium,rq0_0233,rq0_0256,rq0_0256,B,B,rq0_0256,rq0_0233,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0054__rq0_0090,java,hard,rq0_0054,rq0_0090,rq0_0054,A,B,rq0_0054,rq0_0054,False,False,True,True
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0130__rq0_0188,java,hard,rq0_0130,rq0_0188,rq0_0188,B,B,rq0_0188,rq0_0130,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0075__rq0_0245,java,medium,rq0_0075,rq0_0245,rq0_0245,B,B,rq0_0245,rq0_0075,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0184__rq0_0288,java,medium,rq0_0184,rq0_0288,rq0_0288,A,B,rq0_0184,rq0_0184,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0022__rq0_0149,java,easy,rq0_0022,rq0_0149,rq0_0022,B,A,rq0_0149,rq0_0149,False,False,True,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0234__rq0_0307,java,hard,rq0_0234,rq0_0307,rq0_0234,B,B,rq0_0307,rq0_0234,False,False,False,False
qwen,Qwen2.5-VL-32B-Instruct,full_rq0_seed42__rq0_0108__rq0_0175,java,medium,rq0_0108,rq0_0175,rq0_0108,B,A,rq0_0175,rq0_0175,False,False,True,False
