experiment,condition,model,model_revision,language,pair_id,source_pair_id,difficulty_rank,abs_z_diff,snippet_i,snippet_j,gold_snippet,selected_ab,selected_ba,parsed_both,strict_valid,strict_correct,margin_ab,margin_ba,b_position,c_content,is_boundary,is_exact_tie,first_pos_ab,first_pos_ba,z_i,z_j,human_score_i_z,human_score_j_z,human_preference,dataset_name_i,dataset_name_j,preference_score_basis,effective_correct,debiased_selected,debiased_correct
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0054,full_rq0_seed42__rq0_0022__rq0_0308,far,1.2214473495934286,rq0_0022,rq0_0308,rq0_0022,rq0_0022,rq0_0022,True,True,True,8.5,-6.75,0.875,7.625,False,False,True,False,0.3080570735524975,-0.9133902760409311,0.3080570735524975,-0.9133902760409311,rq0_0022,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0022,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0055,full_rq0_seed42__rq0_0024__rq0_0083,far,1.935731688864204,rq0_0024,rq0_0083,rq0_0083,rq0_0083,rq0_0083,True,True,True,-11.75,9.0,-1.375,-10.375,False,False,False,True,-1.4301509735908695,0.5055807152733344,-1.4301509735908695,0.5055807152733344,rq0_0083,Buse,Buse,human_score_z_within_dataset,1,rq0_0083,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0056,full_rq0_seed42__rq0_0024__rq0_0250,far,2.694845201955238,rq0_0024,rq0_0250,rq0_0250,rq0_0250,rq0_0250,True,True,True,-7.0,9.0,1.0,-8.0,False,False,False,True,-1.4301509735908695,1.2646942283643683,-1.4301509735908695,1.2646942283643683,rq0_0250,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0250,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0057,full_rq0_seed42__rq0_0025__rq0_0295,far,2.38202752951437,rq0_0025,rq0_0295,rq0_0025,rq0_0025,rq0_0025,True,True,True,8.5,-9.25,-0.375,8.875,False,False,True,False,0.7426090853383388,-1.639418444176031,0.7426090853383388,-1.639418444176031,rq0_0025,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0025,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0058,full_rq0_seed42__rq0_0026__rq0_0087,far,2.2649377583989323,rq0_0026,rq0_0087,rq0_0087,rq0_0087,rq0_0026,True,False,False,-8.0,-2.5,-5.25,-2.75,False,False,False,False,-0.6663928922702992,1.5985448661286332,-0.6663928922702992,1.5985448661286332,rq0_0087,Buse,Buse,human_score_z_within_dataset,0,rq0_0087,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0059,full_rq0_seed42__rq0_0027__rq0_0067,far,1.6196938621108643,rq0_0027,rq0_0067,rq0_0027,rq0_0027,rq0_0027,True,True,True,6.5,-8.5,-1.0,7.5,False,False,True,False,1.045478669310289,-0.5742151928005751,1.045478669310289,-0.5742151928005751,rq0_0027,Buse,Buse,human_score_z_within_dataset,1,rq0_0027,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0060,full_rq0_seed42__rq0_0027__rq0_0183,far,2.35797346514863,rq0_0027,rq0_0183,rq0_0027,rq0_0027,rq0_0183,True,False,False,1.75,6.0,3.875,-2.125,False,False,True,True,1.045478669310289,-1.312494795838341,1.045478669310289,-1.312494795838341,rq0_0027,Buse,Dorn,human_score_z_within_dataset,0,rq0_0183,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0061,full_rq0_seed42__rq0_0027__rq0_0233,far,1.414347819249895,rq0_0027,rq0_0233,rq0_0027,rq0_0027,rq0_0027,True,True,True,4.75,-9.5,-2.375,7.125,False,False,True,False,1.045478669310289,-0.368869149939606,1.045478669310289,-0.368869149939606,rq0_0027,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0027,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0062,full_rq0_seed42__rq0_0028__rq0_0280,far,1.868094263633394,rq0_0028,rq0_0280,rq0_0280,rq0_0280,rq0_0280,True,True,True,-9.25,9.25,0.0,-9.25,False,False,False,True,-0.7849070773028014,1.0831871863305926,-0.7849070773028014,1.0831871863305926,rq0_0280,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0280,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0063,full_rq0_seed42__rq0_0029__rq0_0161,far,1.1256017162956349,rq0_0029,rq0_0161,rq0_0161,rq0_0029,rq0_0029,True,True,False,9.25,-7.25,1.0,8.25,False,False,True,False,-0.0343172387636203,1.0912844775320143,-0.0343172387636203,1.0912844775320143,rq0_0161,Buse,Dorn,human_score_z_within_dataset,0,rq0_0029,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0064,full_rq0_seed42__rq0_0032__rq0_0101,far,2.2855672986295468,rq0_0032,rq0_0101,rq0_0032,rq0_0032,rq0_0032,True,True,True,7.5,-5.0,1.25,6.25,False,False,True,False,1.690722565598357,-0.5948447330311896,1.690722565598357,-0.5948447330311896,rq0_0032,Buse,Dorn,human_score_z_within_dataset,1,rq0_0032,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0065,full_rq0_seed42__rq0_0032__rq0_0134,far,1.5953781870541135,rq0_0032,rq0_0134,rq0_0032,rq0_0032,rq0_0032,True,True,True,8.0,-10.25,-1.125,9.125,False,False,True,False,1.690722565598357,0.0953443785442435,1.690722565598357,0.0953443785442435,rq0_0032,Buse,Dorn,human_score_z_within_dataset,1,rq0_0032,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0066,full_rq0_seed42__rq0_0032__rq0_0259,far,1.3335635474028638,rq0_0032,rq0_0259,rq0_0032,rq0_0032,rq0_0032,True,True,True,5.75,-10.5,-2.375,8.125,False,False,True,False,1.690722565598357,0.3571590181954932,1.690722565598357,0.3571590181954932,rq0_0032,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0032,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0067,full_rq0_seed42__rq0_0033__rq0_0171,far,1.0674475476080345,rq0_0033,rq0_0171,rq0_0171,rq0_0171,rq0_0171,True,True,True,-9.0,9.25,0.125,-9.125,False,False,False,True,-2.0358901415347703,-0.968442593926736,-2.0358901415347703,-0.968442593926736,rq0_0171,Buse,Dorn,human_score_z_within_dataset,1,rq0_0171,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0068,full_rq0_seed42__rq0_0034__rq0_0168,far,2.225666649316065,rq0_0034,rq0_0168,rq0_0168,rq0_0168,rq0_0168,True,True,True,-7.25,3.75,-1.75,-5.5,False,False,False,True,-1.1799543607444758,1.045712288571589,-1.1799543607444758,1.045712288571589,rq0_0168,Buse,Dorn,human_score_z_within_dataset,1,rq0_0168,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0069,full_rq0_seed42__rq0_0034__rq0_0296,far,2.0816345050412943,rq0_0034,rq0_0296,rq0_0296,rq0_0034,rq0_0296,True,False,False,3.0,5.75,4.375,-1.375,False,False,True,True,-1.1799543607444758,0.9016801442968184,-1.1799543607444758,0.9016801442968184,rq0_0296,Buse,Scalabrino,human_score_z_within_dataset,0,rq0_0296,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0070,full_rq0_seed42__rq0_0035__rq0_0161,far,2.218565867150933,rq0_0035,rq0_0161,rq0_0161,rq0_0035,rq0_0161,True,False,False,4.0,3.5,3.75,0.25,False,False,True,True,-1.127281389618919,1.0912844775320143,-1.127281389618919,1.0912844775320143,rq0_0161,Buse,Dorn,human_score_z_within_dataset,0,rq0_0035,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0071,full_rq0_seed42__rq0_0037__rq0_0105,far,1.354920169113053,rq0_0037,rq0_0105,rq0_0105,rq0_0037,rq0_0105,True,False,False,3.25,3.5,3.375,-0.125,False,False,True,True,-0.5083739788936292,0.8465461902194238,-0.5083739788936292,0.8465461902194238,rq0_0105,Buse,Dorn,human_score_z_within_dataset,0,rq0_0105,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0072,full_rq0_seed42__rq0_0037__rq0_0236,far,1.4100541231904478,rq0_0037,rq0_0236,rq0_0236,rq0_0037,rq0_0037,True,True,False,5.25,-9.5,-2.125,7.375,False,False,True,False,-0.5083739788936292,0.9016801442968184,-0.5083739788936292,0.9016801442968184,rq0_0236,Buse,Scalabrino,human_score_z_within_dataset,0,rq0_0037,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0073,full_rq0_seed42__rq0_0037__rq0_0266,far,2.136082291325548,rq0_0037,rq0_0266,rq0_0266,rq0_0037,rq0_0266,True,False,False,7.5,7.0,7.25,0.25,False,False,True,True,-0.5083739788936292,1.6277083124319185,-0.5083739788936292,1.6277083124319185,rq0_0266,Buse,Scalabrino,human_score_z_within_dataset,0,rq0_0037,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0074,full_rq0_seed42__rq0_0038__rq0_0059,far,1.3826654920458603,rq0_0038,rq0_0059,rq0_0059,rq0_0059,rq0_0038,True,False,False,-7.5,-1.5,-4.5,-3.0,False,False,False,False,-0.6005516783633533,0.7821138136825072,-0.6005516783633533,0.7821138136825072,rq0_0059,Buse,Buse,human_score_z_within_dataset,0,rq0_0059,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0075,full_rq0_seed42__rq0_0038__rq0_0226,far,1.1392177385926217,rq0_0038,rq0_0226,rq0_0226,rq0_0226,rq0_0226,True,True,True,-1.75,1.5,-0.125,-1.625,False,False,False,True,-0.6005516783633533,0.5386660602292682,-0.6005516783633533,0.5386660602292682,rq0_0226,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0226,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0076,full_rq0_seed42__rq0_0038__rq0_0230,far,1.3207247806263958,rq0_0038,rq0_0230,rq0_0230,rq0_0230,rq0_0230,True,True,True,-8.0,5.5,-1.25,-6.75,False,False,False,True,-0.6005516783633533,0.7201731022630425,-0.6005516783633533,0.7201731022630425,rq0_0230,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0230,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0077,full_rq0_seed42__rq0_0039__rq0_0199,far,1.9161440626945807,rq0_0039,rq0_0199,rq0_0199,rq0_0039,rq0_0199,True,False,False,7.25,8.75,8.0,-0.75,False,False,True,True,-1.3774780024653124,0.5386660602292682,-1.3774780024653124,0.5386660602292682,rq0_0199,Buse,Scalabrino,human_score_z_within_dataset,0,rq0_0199,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0078,full_rq0_seed42__rq0_0039__rq0_0237,far,1.1901158945594814,rq0_0039,rq0_0237,rq0_0237,rq0_0039,rq0_0237,True,False,False,8.5,7.5,8.0,0.5,False,False,True,True,-1.3774780024653124,-0.187362107905831,-1.3774780024653124,-0.187362107905831,rq0_0237,Buse,Scalabrino,human_score_z_within_dataset,0,rq0_0039,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0079,full_rq0_seed42__rq0_0039__rq0_0270,far,1.7346370206608055,rq0_0039,rq0_0270,rq0_0270,rq0_0039,rq0_0270,True,False,False,3.75,10.75,7.25,-3.5,False,False,True,True,-1.3774780024653124,0.3571590181954932,-1.3774780024653124,0.3571590181954932,rq0_0270,Buse,Scalabrino,human_score_z_within_dataset,0,rq0_0270,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0080,full_rq0_seed42__rq0_0041__rq0_0149,far,1.6659028176148722,rq0_0041,rq0_0149,rq0_0041,rq0_0149,rq0_0149,True,True,False,-7.25,9.75,1.25,-8.5,False,False,False,True,0.0051874895805479,-1.6607153280343243,0.0051874895805479,-1.6607153280343243,rq0_0041,Buse,Dorn,human_score_z_within_dataset,0,rq0_0149,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0081,full_rq0_seed42__rq0_0041__rq0_0173,far,1.2826862312501952,rq0_0041,rq0_0173,rq0_0173,rq0_0041,rq0_0041,True,True,False,9.25,-7.0,1.125,8.125,False,False,True,False,0.0051874895805479,1.2878737208307431,0.0051874895805479,1.2878737208307431,rq0_0173,Buse,Dorn,human_score_z_within_dataset,0,rq0_0041,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0082,full_rq0_seed42__rq0_0042__rq0_0091,far,2.738994498528942,rq0_0042,rq0_0091,rq0_0042,rq0_0042,rq0_0042,True,True,True,7.75,-10.25,-1.25,9.0,False,False,True,False,1.256170553812516,-1.482823944716426,1.256170553812516,-1.482823944716426,rq0_0042,Buse,Buse,human_score_z_within_dataset,1,rq0_0042,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0083,full_rq0_seed42__rq0_0043__rq0_0100,far,1.1325358903406395,rq0_0043,rq0_0100,rq0_0043,rq0_0043,rq0_0043,True,True,True,8.0,-4.5,1.75,6.25,False,False,True,False,0.8874597559336193,-0.2450761344070205,0.8874597559336193,-0.2450761344070205,rq0_0043,Buse,Dorn,human_score_z_within_dataset,1,rq0_0043,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0084,full_rq0_seed42__rq0_0043__rq0_0245,far,1.2563289058732252,rq0_0043,rq0_0245,rq0_0043,rq0_0043,rq0_0043,True,True,True,8.25,-9.25,-0.5,8.75,False,False,True,False,0.8874597559336193,-0.368869149939606,0.8874597559336193,-0.368869149939606,rq0_0043,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0043,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0085,full_rq0_seed42__rq0_0043__rq0_0285,far,1.9823570740083247,rq0_0043,rq0_0285,rq0_0043,rq0_0043,rq0_0043,True,True,True,5.25,-8.75,-1.75,7.0,False,False,True,False,0.8874597559336193,-1.094897318074706,0.8874597559336193,-1.094897318074706,rq0_0043,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0043,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0086,full_rq0_seed42__rq0_0046__rq0_0214,far,1.7641936605360558,rq0_0046,rq0_0214,rq0_0046,rq0_0046,rq0_0046,True,True,True,8.0,-10.5,-1.25,9.25,False,False,True,False,1.0323104265288996,-0.731883234007156,1.0323104265288996,-0.731883234007156,rq0_0046,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0046,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0087,full_rq0_seed42__rq0_0046__rq0_0311,far,2.1272077446036057,rq0_0046,rq0_0311,rq0_0046,rq0_0046,rq0_0046,True,True,True,7.25,-10.75,-1.75,9.0,False,False,True,False,1.0323104265288996,-1.094897318074706,1.0323104265288996,-1.094897318074706,rq0_0046,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0046,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0088,full_rq0_seed42__rq0_0046__rq0_0312,far,2.1272077446036057,rq0_0046,rq0_0312,rq0_0046,rq0_0046,rq0_0046,True,True,True,8.0,-10.5,-1.25,9.25,False,False,True,False,1.0323104265288996,-1.094897318074706,1.0323104265288996,-1.094897318074706,rq0_0046,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0046,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0089,full_rq0_seed42__rq0_0047__rq0_0095,far,1.8172175038317016,rq0_0047,rq0_0095,rq0_0047,rq0_0047,rq0_0047,True,True,True,6.5,-9.0,-1.25,7.75,False,False,True,False,1.2166658254683484,-0.6005516783633533,1.2166658254683484,-0.6005516783633533,rq0_0047,Buse,Buse,human_score_z_within_dataset,1,rq0_0047,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0090,full_rq0_seed42__rq0_0047__rq0_0111,far,4.165866739495224,rq0_0047,rq0_0111,rq0_0047,rq0_0047,rq0_0047,True,True,True,1.5,-9.0,-3.75,5.25,False,False,True,False,1.2166658254683484,-2.949200914026875,1.2166658254683484,-2.949200914026875,rq0_0047,Buse,Dorn,human_score_z_within_dataset,1,rq0_0047,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0091,full_rq0_seed42__rq0_0047__rq0_0142,far,1.0935273331312556,rq0_0047,rq0_0142,rq0_0047,rq0_0047,rq0_0047,True,True,True,1.75,-9.75,-4.0,5.75,False,False,True,False,1.2166658254683484,0.1231384923370928,1.2166658254683484,0.1231384923370928,rq0_0047,Buse,Dorn,human_score_z_within_dataset,1,rq0_0047,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0092,full_rq0_seed42__rq0_0047__rq0_0210,far,1.0410138493066303,rq0_0047,rq0_0210,rq0_0047,rq0_0047,rq0_0047,True,True,True,8.25,-9.75,-0.75,9.0,False,False,True,False,1.2166658254683484,0.1756519761617182,1.2166658254683484,0.1756519761617182,rq0_0047,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0047,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0093,full_rq0_seed42__rq0_0047__rq0_0212,far,1.222520891340405,rq0_0047,rq0_0212,rq0_0047,rq0_0047,rq0_0047,True,True,True,6.75,-10.0,-1.625,8.375,False,False,True,False,1.2166658254683484,-0.0058550658720567,1.2166658254683484,-0.0058550658720567,rq0_0047,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0047,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0094,full_rq0_seed42__rq0_0048__rq0_0269,far,1.5883833323136274,rq0_0048,rq0_0269,rq0_0048,rq0_0048,rq0_0048,True,True,True,9.25,-11.0,-0.875,10.125,False,False,True,False,1.4010212244077964,-0.187362107905831,1.4010212244077964,-0.187362107905831,rq0_0048,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0048,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0095,full_rq0_seed42__rq0_0048__rq0_0312,far,2.495918542482502,rq0_0048,rq0_0312,rq0_0048,rq0_0048,rq0_0048,True,True,True,9.5,-11.5,-1.0,10.5,False,False,True,False,1.4010212244077964,-1.094897318074706,1.4010212244077964,-1.094897318074706,rq0_0048,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0048,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0096,full_rq0_seed42__rq0_0049__rq0_0123,far,1.2103901350542725,rq0_0049,rq0_0123,rq0_0049,rq0_0049,rq0_0049,True,True,True,7.75,-6.25,0.75,7.0,False,False,True,False,1.00597394096612,-0.2044161940881527,1.00597394096612,-0.2044161940881527,rq0_0049,Buse,Dorn,human_score_z_within_dataset,1,rq0_0049,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0097,full_rq0_seed42__rq0_0049__rq0_0180,far,1.7471899012209446,rq0_0049,rq0_0180,rq0_0049,rq0_0049,rq0_0180,True,False,False,5.75,4.5,5.125,0.625,False,False,True,True,1.00597394096612,-0.7412159602548247,1.00597394096612,-0.7412159602548247,rq0_0049,Buse,Dorn,human_score_z_within_dataset,0,rq0_0049,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0098,full_rq0_seed42__rq0_0050__rq0_0062,far,1.5143479198597505,rq0_0050,rq0_0062,rq0_0062,rq0_0062,rq0_0062,True,True,True,-1.25,4.75,1.75,-3.0,False,False,False,True,-1.0219354473678055,0.4924124724919449,-1.0219354473678055,0.4924124724919449,rq0_0062,Buse,Buse,human_score_z_within_dataset,1,rq0_0062,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0099,full_rq0_seed42__rq0_0050__rq0_0227,far,2.1051226336983984,rq0_0050,rq0_0227,rq0_0227,rq0_0050,rq0_0227,True,False,False,7.25,5.5,6.375,0.875,False,False,True,True,-1.0219354473678055,1.0831871863305926,-1.0219354473678055,1.0831871863305926,rq0_0227,Buse,Scalabrino,human_score_z_within_dataset,0,rq0_0050,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0100,full_rq0_seed42__rq0_0051__rq0_0122,far,2.779562756460902,rq0_0051,rq0_0122,rq0_0122,rq0_0051,rq0_0122,True,False,False,0.75,8.75,4.75,-4.0,False,False,True,True,-0.8902530195539149,1.889309736906987,-0.8902530195539149,1.889309736906987,rq0_0122,Buse,Dorn,human_score_z_within_dataset,0,rq0_0122,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0101,full_rq0_seed42__rq0_0051__rq0_0144,far,1.3221425901836292,rq0_0051,rq0_0144,rq0_0144,rq0_0144,rq0_0144,True,True,True,-5.25,9.5,2.125,-7.375,False,False,False,True,-0.8902530195539149,0.4318895706297144,-0.8902530195539149,0.4318895706297144,rq0_0144,Buse,Dorn,human_score_z_within_dataset,1,rq0_0144,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0102,full_rq0_seed42__rq0_0051__rq0_0194,far,2.3364542899520577,rq0_0051,rq0_0194,rq0_0194,rq0_0194,rq0_0194,True,True,True,-7.5,9.0,0.75,-8.25,False,False,False,True,-0.8902530195539149,1.4462012703981426,-0.8902530195539149,1.4462012703981426,rq0_0194,Buse,Scalabrino,human_score_z_within_dataset,1,rq0_0194,True
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0103,full_rq0_seed42__rq0_0051__rq0_0271,far,1.610426121816957,rq0_0051,rq0_0271,rq0_0271,rq0_0271,rq0_0051,True,False,False,-1.25,-8.25,-4.75,3.5,False,False,False,False,-0.8902530195539149,0.7201731022630425,-0.8902530195539149,0.7201731022630425,rq0_0271,Buse,Scalabrino,human_score_z_within_dataset,0,rq0_0051,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0104,full_rq0_seed42__rq0_0052__rq0_0171,far,1.4740233092000703,rq0_0052,rq0_0171,rq0_0052,rq0_0052,rq0_0171,True,False,False,3.75,7.25,5.5,-1.75,False,False,True,True,0.5055807152733344,-0.968442593926736,0.5055807152733344,-0.968442593926736,rq0_0052,Buse,Dorn,human_score_z_within_dataset,0,rq0_0171,False
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-3-12b-it,96b6f1eccf38110c56df3a15bffe176da04bfd80,java,u3_0105,full_rq0_seed42__rq0_0053__rq0_0062,far,1.3958337348272485,rq0_0053,rq0_0062,rq0_0062,rq0_0062,rq0_0062,True,True,True,-8.75,9.75,0.5,-9.25,False,False,False,True,-0.9034212623353036,0.4924124724919449,-0.9034212623353036,0.4924124724919449,rq0_0062,Buse,Buse,human_score_z_within_dataset,1,rq0_0062,True
