base_id,rq0_id,language,family,node_type,start_byte_original,end_byte_original,original,replacement
rq3g_cuda_014,dorn_cuda_064,cuda,semantic_identifier_masking,identifier,2784,2786,G1,opaque_d36137_sym039
rq3g_cuda_014,dorn_cuda_064,cuda,identity_fragmentation,field_identifier,2787,2788,x,opaque_d36137_107
rq3g_cuda_014,dorn_cuda_064,cuda,semantic_identifier_masking,identifier,2789,2791,G1,opaque_d36137_sym039
rq3g_cuda_014,dorn_cuda_064,cuda,identity_fragmentation,field_identifier,2792,2793,y,opaque_d36137_109
rq3g_cuda_014,dorn_cuda_064,cuda,semantic_identifier_masking,identifier,2794,2796,G1,opaque_d36137_sym039
rq3g_cuda_014,dorn_cuda_064,cuda,identity_fragmentation,field_identifier,2797,2798,z,opaque_d36137_111
rq3g_cuda_014,dorn_cuda_064,cuda,semantic_identifier_masking,identifier,2799,2801,B1,opaque_d36137_sym038
rq3g_cuda_014,dorn_cuda_064,cuda,identity_fragmentation,field_identifier,2802,2803,x,opaque_d36137_113
rq3g_cuda_014,dorn_cuda_064,cuda,semantic_identifier_masking,identifier,2804,2806,B1,opaque_d36137_sym038
rq3g_cuda_014,dorn_cuda_064,cuda,identity_fragmentation,field_identifier,2807,2808,y,opaque_d36137_115
rq3g_cuda_014,dorn_cuda_064,cuda,semantic_identifier_masking,identifier,2809,2811,B1,opaque_d36137_sym038
rq3g_cuda_014,dorn_cuda_064,cuda,identity_fragmentation,field_identifier,2812,2813,z,opaque_d36137_117
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,identifier,1,43,reg_getVoxelBasedNMIGradientUsingPW_kernel,opaque_8a9786_sym000
rq3g_cuda_015,dorn_cuda_056,cuda,operator_inversion,<<,44,46,<<,>>
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,identifier,46,46,,opaque_8a9786_001
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,type_identifier,48,50,G1,opaque_8a9786_sym002
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,type_identifier,52,54,B1,opaque_8a9786_003
rq3g_cuda_015,dorn_cuda_056,cuda,operator_inversion,>>,56,58,>>,<<
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,identifier,61,84,voxelNMIGradientArray_d,opaque_8a9786_sym004
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,identifier,88,102,CUDA_SAFE_CALL,opaque_8a9786_005
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,identifier,103,124,cudaThreadSynchronize,opaque_8a9786_sym006
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,identifier,133,141,_VERBOSE,opaque_8a9786_007
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,identifier,143,149,printf,opaque_8a9786_sym008
rq3g_cuda_015,dorn_cuda_056,cuda,literal_corruption,string_literal,150,257,"""[VERBOSE] reg_getVoxelBasedNMIGradientUsingPW_kernel: %s - Grid size [%i %i %i] - Block size [%i %i %i]\n""","""opaque_000"""
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,identifier,267,285,cudaGetErrorString,opaque_8a9786_009
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,identifier,286,302,cudaGetLastError,opaque_8a9786_sym010
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,identifier,306,308,G1,opaque_8a9786_011
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,field_identifier,309,310,x,opaque_8a9786_sym011
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,identifier,311,313,G1,opaque_8a9786_013
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,field_identifier,314,315,y,opaque_8a9786_sym012
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,identifier,316,318,G1,opaque_8a9786_015
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,field_identifier,319,320,z,opaque_8a9786_sym013
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,identifier,321,323,B1,opaque_8a9786_017
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,field_identifier,324,325,x,opaque_8a9786_sym011
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,identifier,326,328,B1,opaque_8a9786_019
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,field_identifier,329,330,y,opaque_8a9786_sym012
rq3g_cuda_015,dorn_cuda_056,cuda,identity_fragmentation,identifier,331,333,B1,opaque_8a9786_021
rq3g_cuda_015,dorn_cuda_056,cuda,semantic_identifier_masking,field_identifier,334,335,z,opaque_8a9786_sym013
rq3g_cuda_016,dorn_cuda_072,cuda,semantic_cue_erasure,comment,1,104,//float *attenuationIntegralPlaneArray_d;    //stores partial integral on planes parallel to the camera,// opaque semantic cue 000
rq3g_cuda_016,dorn_cuda_072,cuda,semantic_cue_erasure,comment,106,217,"//CUDA_SAFE_CALL(cudaMalloc((void **)&attenuationIntegralPlaneArray_d, img->dim[1]*img->dim[3]*sizeof(float)));",// opaque semantic cue 001
rq3g_cuda_016,dorn_cuda_072,cuda,semantic_identifier_masking,identifier,221,259,et_line_integral_attenuated_gpu_kernel,opaque_a0f389_sym000
rq3g_cuda_016,dorn_cuda_072,cuda,operator_inversion,<<,260,262,<<,>>
rq3g_cuda_016,dorn_cuda_072,cuda,identity_fragmentation,identifier,262,262,,opaque_a0f389_001
rq3g_cuda_016,dorn_cuda_072,cuda,semantic_identifier_masking,type_identifier,263,265,G1,opaque_a0f389_sym002
rq3g_cuda_016,dorn_cuda_072,cuda,identity_fragmentation,type_identifier,266,268,B1,opaque_a0f389_003
rq3g_cuda_016,dorn_cuda_072,cuda,operator_inversion,>>,269,271,>>,<<
rq3g_cuda_016,dorn_cuda_072,cuda,semantic_identifier_masking,identifier,274,284,d_activity,opaque_a0f389_sym004
rq3g_cuda_016,dorn_cuda_072,cuda,identity_fragmentation,identifier,287,300,d_attenuation,opaque_a0f389_005
rq3g_cuda_016,dorn_cuda_072,cuda,semantic_identifier_masking,identifier,302,319,currentCamPointer,opaque_a0f389_sym006
rq3g_cuda_016,dorn_cuda_072,cuda,identity_fragmentation,identifier,324,338,CUDA_SAFE_CALL,opaque_a0f389_007
rq3g_cuda_016,dorn_cuda_072,cuda,semantic_identifier_masking,identifier,339,360,cudaThreadSynchronize,opaque_a0f389_sym008
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,54,60,mask_d,opaque_fc966e_sym000
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,110,113,int,opaque_fc966e_001
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,114,131,activeVoxelNumber,opaque_fc966e_sym002
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,181,187,double,opaque_fc966e_003
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,189,198,entropies,opaque_fc966e_sym004
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,248,251,int,opaque_fc966e_005
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,252,259,binning,opaque_fc966e_sym005
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,264,269,const,opaque_fc966e_007
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,270,273,int,opaque_fc966e_sym001
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,274,285,voxelNumber,opaque_fc966e_009
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,288,299,targetImage,opaque_fc966e_sym008
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,field_identifier,301,305,nvox,opaque_fc966e_011
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,318,327,binNumber,opaque_fc966e_sym010
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,330,337,binning,opaque_fc966e_013
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,*,337,338,*,%
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,339,346,binning,opaque_fc966e_sym005
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,+,346,347,+,-
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,347,348,2,31337
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,type_identifier,358,364,float4,opaque_fc966e_015
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,365,376,entropies_h,opaque_fc966e_sym012
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,377,388,make_float4,opaque_fc966e_017
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,389,398,entropies,opaque_fc966e_sym004
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,399,400,0,31434
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,402,411,entropies,opaque_fc966e_019
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,412,413,1,31531
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,415,424,entropies,opaque_fc966e_sym004
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,425,426,2,31628
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,428,437,entropies,opaque_fc966e_021
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,438,439,3,31725
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,456,459,NMI,opaque_fc966e_sym014
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,463,472,entropies,opaque_fc966e_023
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,473,474,0,31822
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,+,475,476,+,-
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,476,485,entropies,opaque_fc966e_sym004
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,486,487,1,31919
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,/,489,490,/,*
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,490,499,entropies,opaque_fc966e_025
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,500,501,2,32016
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_cue_erasure,comment,506,521,// Bind Symbols,// opaque semantic cue 008
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,523,537,CUDA_SAFE_CALL,opaque_fc966e_sym015
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,538,556,cudaMemcpyToSymbol,opaque_fc966e_027
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,557,570,c_VoxelNumber,opaque_fc966e_sym017
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,572,583,voxelNumber,opaque_fc966e_029
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,600,614,CUDA_SAFE_CALL,opaque_fc966e_sym015
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,615,633,cudaMemcpyToSymbol,opaque_fc966e_031
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,634,643,c_Binning,opaque_fc966e_sym018
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,645,652,binning,opaque_fc966e_033
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,669,683,CUDA_SAFE_CALL,opaque_fc966e_sym015
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,684,702,cudaMemcpyToSymbol,opaque_fc966e_035
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,703,714,c_Entropies,opaque_fc966e_sym019
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,716,727,entropies_h,opaque_fc966e_037
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,735,741,float4,opaque_fc966e_sym011
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,747,761,CUDA_SAFE_CALL,opaque_fc966e_039
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,762,780,cudaMemcpyToSymbol,opaque_fc966e_sym016
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,781,786,c_NMI,opaque_fc966e_041
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,788,791,NMI,opaque_fc966e_sym014
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,813,827,CUDA_SAFE_CALL,opaque_fc966e_043
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,828,846,cudaMemcpyToSymbol,opaque_fc966e_sym016
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,847,866,c_ActiveVoxelNumber,opaque_fc966e_045
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,868,885,activeVoxelNumber,opaque_fc966e_sym002
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_cue_erasure,comment,903,921,// Texture binding,// opaque semantic cue 009
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,923,937,CUDA_SAFE_CALL,opaque_fc966e_047
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,938,953,cudaBindTexture,opaque_fc966e_sym022
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,954,955,0,32307
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,957,975,targetImageTexture,opaque_fc966e_049
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,978,996,targetImageArray_d,opaque_fc966e_sym024
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,998,1009,voxelNumber,opaque_fc966e_051
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,*,1009,1010,*,%
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1028,1042,CUDA_SAFE_CALL,opaque_fc966e_sym015
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1043,1058,cudaBindTexture,opaque_fc966e_053
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,1059,1060,0,32404
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1062,1080,resultImageTexture,opaque_fc966e_sym025
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1083,1101,resultImageArray_d,opaque_fc966e_055
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1103,1114,voxelNumber,opaque_fc966e_sym007
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,*,1114,1115,*,%
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1133,1147,CUDA_SAFE_CALL,opaque_fc966e_057
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1148,1163,cudaBindTexture,opaque_fc966e_sym022
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,1164,1165,0,32501
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1167,1193,resultImageGradientTexture,opaque_fc966e_059
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1196,1217,resultGradientArray_d,opaque_fc966e_sym028
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1219,1230,voxelNumber,opaque_fc966e_061
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,*,1230,1231,*,%
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1238,1244,float4,opaque_fc966e_sym011
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1253,1267,CUDA_SAFE_CALL,opaque_fc966e_063
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1268,1283,cudaBindTexture,opaque_fc966e_sym022
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,1284,1285,0,32598
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1287,1303,histogramTexture,opaque_fc966e_065
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1306,1325,logJointHistogram_d,opaque_fc966e_sym030
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1327,1336,binNumber,opaque_fc966e_067
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,*,1336,1337,*,%
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1358,1372,CUDA_SAFE_CALL,opaque_fc966e_sym015
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1373,1388,cudaBindTexture,opaque_fc966e_069
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,1389,1390,0,32695
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1392,1403,maskTexture,opaque_fc966e_sym031
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1406,1412,mask_d,opaque_fc966e_071
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1414,1431,activeVoxelNumber,opaque_fc966e_sym002
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,*,1431,1432,*,%
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1452,1466,CUDA_SAFE_CALL,opaque_fc966e_073
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1467,1477,cudaMemset,opaque_fc966e_sym032
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1479,1502,voxelNMIGradientArray_d,opaque_fc966e_075
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,1504,1505,0,32792
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1507,1518,voxelNumber,opaque_fc966e_sym007
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,*,1518,1519,*,%
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1526,1532,float4,opaque_fc966e_077
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1558,1598,Grid_reg_getVoxelBasedNMIGradientUsingPW,opaque_fc966e_sym034
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1618,1622,ceil,opaque_fc966e_079
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1630,1647,activeVoxelNumber,opaque_fc966e_sym002
rq3g_cuda_017,dorn_cuda_089,cuda,operator_inversion,/,1647,1648,/,*
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1655,1696,Block_reg_getVoxelBasedNMIGradientUsingPW,opaque_fc966e_081
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,type_identifier,1700,1704,dim3,opaque_fc966e_sym037
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1705,1707,B1,opaque_fc966e_083
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1708,1749,Block_reg_getVoxelBasedNMIGradientUsingPW,opaque_fc966e_sym036
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,1750,1751,1,32889
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,1752,1753,1,32986
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,type_identifier,1757,1761,dim3,opaque_fc966e_085
rq3g_cuda_017,dorn_cuda_089,cuda,semantic_identifier_masking,identifier,1762,1764,G1,opaque_fc966e_sym039
rq3g_cuda_017,dorn_cuda_089,cuda,identity_fragmentation,identifier,1765,1805,Grid_reg_getVoxelBasedNMIGradientUsingPW,opaque_fc966e_087
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,1806,1807,1,33083
rq3g_cuda_017,dorn_cuda_089,cuda,literal_corruption,number_literal,1808,1809,1,33180
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_cue_erasure,pygments_comment_fallback,-1,-1,2 residual comment token(s),opaque semantic cue
rq3g_cuda_018,dorn_cuda_034,cuda,literal_corruption,string_literal,9,39,"""_reg_mutualinformation_gpu.h""","""opaque_000"""
rq3g_cuda_018,dorn_cuda_034,cuda,literal_corruption,string_literal,49,84,"""_reg_mutualinformation_kernels.cu""","""opaque_001"""
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,identifier,91,130,reg_getVoxelBasedNMIGradientUsingPW_gpu,opaque_3813b2_sym000
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,type_identifier,134,145,nifti_image,opaque_3813b2_001
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,identifier,147,158,targetImage,opaque_3813b2_sym002
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,type_identifier,208,219,nifti_image,opaque_3813b2_003
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,identifier,221,232,resultImage,opaque_3813b2_sym003
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,identifier,290,308,targetImageArray_d,opaque_3813b2_005
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,identifier,366,384,resultImageArray_d,opaque_3813b2_sym005
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,type_identifier,434,440,float4,opaque_3813b2_007
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,identifier,443,464,resultGradientArray_d,opaque_3813b2_sym007
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,identifier,522,541,logJointHistogram_d,opaque_3813b2_009
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,type_identifier,591,597,float4,opaque_3813b2_sym006
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,identifier,600,623,voxelNMIGradientArray_d,opaque_3813b2_011
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,identifier,679,685,mask_d,opaque_3813b2_sym010
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,identifier,739,756,activeVoxelNumber,opaque_3813b2_013
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,identifier,814,823,entropies,opaque_3813b2_sym012
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,identifier,877,884,binning,opaque_3813b2_015
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,identifier,899,910,voxelNumber,opaque_3813b2_sym014
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,identifier,913,924,targetImage,opaque_3813b2_017
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,field_identifier,926,930,nvox,opaque_3813b2_sym015
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,identifier,943,952,binNumber,opaque_3813b2_019
rq3g_cuda_018,dorn_cuda_034,cuda,semantic_identifier_masking,identifier,955,962,binning,opaque_3813b2_sym013
rq3g_cuda_018,dorn_cuda_034,cuda,operator_inversion,*,962,963,*,%
rq3g_cuda_018,dorn_cuda_034,cuda,identity_fragmentation,identifier,964,971,binning,opaque_3813b2_021
