experiment_ab,condition,model_ab,model_label_ab,model_revision_ab,language,pair_id,source_pair_id_ab,difficulty_rank_ab,abs_z_diff_ab,snippet_i_ab,snippet_j_ab,snippet_first_ab,snippet_second_ab,order_ab,gold_side_ab,parsed_choice_ab,verdict_token_index_ab,verdict_token_id_ab,token_family_ab,token_id_A_ab,token_id_B_ab,logit_A_ab,logit_B_ab,margin_ab,logit_tie_ab,logit_argmax_choice_ab,argmax_matches_parsed_ab,raw_output_ab,gen_tokens_ab,capture_method_ab,seed_ab,created_at_utc_ab,experiment_ba,model_ba,model_label_ba,model_revision_ba,source_pair_id_ba,difficulty_rank_ba,abs_z_diff_ba,snippet_i_ba,snippet_j_ba,snippet_first_ba,snippet_second_ba,order_ba,gold_side_ba,parsed_choice_ba,verdict_token_index_ba,verdict_token_id_ba,token_family_ba,token_id_A_ba,token_id_B_ba,logit_A_ba,logit_B_ba,margin_ba,logit_tie_ba,logit_argmax_choice_ba,argmax_matches_parsed_ba,raw_output_ba,gen_tokens_ba,capture_method_ba,seed_ba,created_at_utc_ba,protocol_pair_id,snippet_i,snippet_j,human_preference,parsed_both,strict_valid,strict_winner,strict_correct,b_position,c_content,is_boundary,is_exact_tie,debiased_correct,first_pos_ab,first_pos_ba
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0024,full_rq0_seed42__rq0_0012__rq0_0241,far,1.7670420174417305,rq0_0012,rq0_0241,rq0_0012,rq0_0241,AB,first,A,5.0,562.0,space_prefixed,562,603,22.25,10.75,11.5,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:46.101710+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0012__rq0_0241,far,1.7670420174417305,rq0_0012,rq0_0241,rq0_0241,rq0_0012,BA,second,B,5.0,603.0,space_prefixed,562,603,6.9688,22.5,-15.5312,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:46.488147+00:00,u3_0024,rq0_0012,rq0_0241,rq0_0012,True,True,rq0_0012,True,-2.0156,13.5156,False,False,1.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0025,full_rq0_seed42__rq0_0013__rq0_0026,far,1.646030347673642,rq0_0013,rq0_0026,rq0_0013,rq0_0026,AB,second,B,5.0,603.0,space_prefixed,562,603,6.8125,22.125,-15.3125,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:46.903021+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0013__rq0_0026,far,1.646030347673642,rq0_0013,rq0_0026,rq0_0026,rq0_0013,BA,first,A,5.0,562.0,space_prefixed,562,603,21.625,9.0625,12.5625,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:47.290809+00:00,u3_0025,rq0_0013,rq0_0026,rq0_0026,True,True,rq0_0026,True,-1.375,-13.9375,False,False,1.0,0.0,1.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0026,full_rq0_seed42__rq0_0013__rq0_0052,far,2.8180039552172755,rq0_0013,rq0_0052,rq0_0013,rq0_0052,AB,second,B,5.0,603.0,space_prefixed,562,603,6.6562,22.5,-15.8438,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:47.680708+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0013__rq0_0052,far,2.8180039552172755,rq0_0013,rq0_0052,rq0_0052,rq0_0013,BA,first,A,5.0,562.0,space_prefixed,562,603,22.0,9.625,12.375,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:48.235376+00:00,u3_0026,rq0_0013,rq0_0052,rq0_0052,True,True,rq0_0052,True,-1.7344,-14.1094,False,False,1.0,0.0,1.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0027,full_rq0_seed42__rq0_0013__rq0_0101,far,1.7175785069127514,rq0_0013,rq0_0101,rq0_0013,rq0_0101,AB,second,B,5.0,603.0,space_prefixed,562,603,7.5,22.375,-14.875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:48.623337+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0013__rq0_0101,far,1.7175785069127514,rq0_0013,rq0_0101,rq0_0101,rq0_0013,BA,first,A,5.0,562.0,space_prefixed,562,603,20.375,6.1562,14.2188,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:49.011690+00:00,u3_0027,rq0_0013,rq0_0101,rq0_0101,True,True,rq0_0101,True,-0.32810000000000006,-14.5469,False,False,1.0,0.0,1.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0028,full_rq0_seed42__rq0_0013__rq0_0308,far,1.39903296390301,rq0_0013,rq0_0308,rq0_0013,rq0_0308,AB,second,B,5.0,603.0,space_prefixed,562,603,5.1875,21.875,-16.6875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:49.404808+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0013__rq0_0308,far,1.39903296390301,rq0_0013,rq0_0308,rq0_0308,rq0_0013,BA,first,A,5.0,562.0,space_prefixed,562,603,20.625,6.3438,14.2812,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:50.065538+00:00,u3_0028,rq0_0013,rq0_0308,rq0_0308,True,True,rq0_0308,True,-1.20315,-15.48435,False,False,1.0,0.0,1.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0029,full_rq0_seed42__rq0_0014__rq0_0046,far,1.6460303476736415,rq0_0014,rq0_0046,rq0_0014,rq0_0046,AB,second,B,5.0,603.0,space_prefixed,562,603,19.0,26.0,-7.0,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:50.705382+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0014__rq0_0046,far,1.6460303476736415,rq0_0014,rq0_0046,rq0_0046,rq0_0014,BA,first,A,5.0,562.0,space_prefixed,562,603,26.5,23.625,2.875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:51.249075+00:00,u3_0029,rq0_0014,rq0_0046,rq0_0046,True,True,rq0_0046,True,-2.0625,-4.9375,False,False,1.0,0.0,1.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0030,full_rq0_seed42__rq0_0014__rq0_0049,far,1.619693862110862,rq0_0014,rq0_0049,rq0_0014,rq0_0049,AB,second,B,5.0,603.0,space_prefixed,562,603,17.75,25.625,-7.875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:51.635391+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0014__rq0_0049,far,1.619693862110862,rq0_0014,rq0_0049,rq0_0049,rq0_0014,BA,first,A,5.0,562.0,space_prefixed,562,603,26.0,24.875,1.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:52.176930+00:00,u3_0030,rq0_0014,rq0_0049,rq0_0049,True,True,rq0_0049,True,-3.375,-4.5,False,False,1.0,0.0,1.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0031,full_rq0_seed42__rq0_0014__rq0_0059,far,1.3958337348272494,rq0_0014,rq0_0059,rq0_0014,rq0_0059,AB,second,B,8.0,603.0,space_prefixed,562,603,25.0,27.25,-2.25,False,B,True,"thought
FINAL_VERDICT: B",10,generate_output_scores,42,2026-09-12T03:04:52.723392+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0014__rq0_0059,far,1.3958337348272494,rq0_0014,rq0_0059,rq0_0059,rq0_0014,BA,first,B,6.0,603.0,space_prefixed,562,603,23.875,26.875,-3.0,False,B,True,FINAL_VERDICT: B,8,generate_output_scores,42,2026-09-12T03:04:53.171497+00:00,u3_0031,rq0_0014,rq0_0059,rq0_0059,True,False,,False,-2.625,0.375,False,False,0.0,0.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0032,full_rq0_seed42__rq0_0014__rq0_0094,far,1.448506705952805,rq0_0014,rq0_0094,rq0_0014,rq0_0094,AB,second,B,5.0,603.0,space_prefixed,562,603,15.6875,25.0,-9.3125,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:53.819496+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0014__rq0_0094,far,1.448506705952805,rq0_0014,rq0_0094,rq0_0094,rq0_0014,BA,first,A,5.0,562.0,space_prefixed,562,603,26.25,20.375,5.875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:54.352109+00:00,u3_0032,rq0_0014,rq0_0094,rq0_0094,True,True,rq0_0094,True,-1.71875,-7.59375,False,False,1.0,0.0,1.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0033,full_rq0_seed42__rq0_0014__rq0_0221,far,2.4229352756104348,rq0_0014,rq0_0221,rq0_0014,rq0_0221,AB,second,B,5.0,603.0,space_prefixed,562,603,21.125,26.875,-5.75,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:54.750094+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0014__rq0_0221,far,2.4229352756104348,rq0_0014,rq0_0221,rq0_0221,rq0_0014,BA,first,B,5.0,603.0,space_prefixed,562,603,25.125,26.25,-1.125,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:55.302626+00:00,u3_0033,rq0_0014,rq0_0221,rq0_0221,True,False,,False,-3.4375,-2.3125,False,False,1.0,0.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0034,full_rq0_seed42__rq0_0014__rq0_0248,far,2.0599211915428848,rq0_0014,rq0_0248,rq0_0014,rq0_0248,AB,second,A,5.0,562.0,space_prefixed,562,603,25.25,16.75,8.5,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:55.710793+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0014__rq0_0248,far,2.0599211915428848,rq0_0014,rq0_0248,rq0_0248,rq0_0014,BA,first,B,5.0,603.0,space_prefixed,562,603,13.0625,24.125,-11.0625,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:56.273885+00:00,u3_0034,rq0_0014,rq0_0248,rq0_0248,True,True,rq0_0014,False,-1.28125,9.78125,False,False,0.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0035,full_rq0_seed42__rq0_0015__rq0_0274,far,1.4481558337827165,rq0_0015,rq0_0274,rq0_0015,rq0_0274,AB,first,A,5.0,562.0,space_prefixed,562,603,23.125,12.4375,10.6875,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:56.697092+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0015__rq0_0274,far,1.4481558337827165,rq0_0015,rq0_0274,rq0_0274,rq0_0015,BA,second,B,5.0,603.0,space_prefixed,562,603,11.5625,23.5,-11.9375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:57.437625+00:00,u3_0035,rq0_0015,rq0_0274,rq0_0015,True,True,rq0_0015,True,-0.625,11.3125,False,False,1.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0036,full_rq0_seed42__rq0_0015__rq0_0291,far,1.8111699178502665,rq0_0015,rq0_0291,rq0_0015,rq0_0291,AB,first,A,5.0,562.0,space_prefixed,562,603,24.0,14.4375,9.5625,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:57.923397+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0015__rq0_0291,far,1.8111699178502665,rq0_0015,rq0_0291,rq0_0291,rq0_0015,BA,second,B,5.0,603.0,space_prefixed,562,603,15.25,24.75,-9.5,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:58.327499+00:00,u3_0036,rq0_0015,rq0_0291,rq0_0015,True,True,rq0_0015,True,0.03125,9.53125,False,False,1.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0037,full_rq0_seed42__rq0_0016__rq0_0107,far,1.5767457582737885,rq0_0016,rq0_0107,rq0_0016,rq0_0107,AB,second,B,5.0,603.0,space_prefixed,562,603,24.125,26.125,-2.0,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:04:59.041091+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0016__rq0_0107,far,1.5767457582737885,rq0_0016,rq0_0107,rq0_0107,rq0_0016,BA,first,A,5.0,562.0,space_prefixed,562,603,26.0,22.0,4.0,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:04:59.625387+00:00,u3_0037,rq0_0016,rq0_0107,rq0_0107,True,True,rq0_0107,True,1.0,-3.0,False,False,1.0,0.0,1.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0038,full_rq0_seed42__rq0_0016__rq0_0169,far,1.292008972274279,rq0_0016,rq0_0169,rq0_0016,rq0_0169,AB,second,A,5.0,562.0,space_prefixed,562,603,25.375,24.25,1.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:05:00.048853+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0016__rq0_0169,far,1.292008972274279,rq0_0016,rq0_0169,rq0_0169,rq0_0016,BA,first,B,5.0,603.0,space_prefixed,562,603,23.5,26.625,-3.125,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:00.623359+00:00,u3_0038,rq0_0016,rq0_0169,rq0_0169,True,True,rq0_0016,False,-1.0,2.125,False,False,0.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0039,full_rq0_seed42__rq0_0016__rq0_0173,far,2.586342266607722,rq0_0016,rq0_0173,rq0_0016,rq0_0173,AB,second,A,5.0,562.0,space_prefixed,562,603,25.125,18.125,7.0,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:05:01.039185+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0016__rq0_0173,far,2.586342266607722,rq0_0016,rq0_0173,rq0_0173,rq0_0016,BA,first,B,5.0,603.0,space_prefixed,562,603,15.375,24.75,-9.375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:01.728311+00:00,u3_0039,rq0_0016,rq0_0173,rq0_0173,True,True,rq0_0016,False,-1.1875,8.1875,False,False,0.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0040,full_rq0_seed42__rq0_0016__rq0_0238,far,1.474120521938697,rq0_0016,rq0_0238,rq0_0016,rq0_0238,AB,second,A,5.0,562.0,space_prefixed,562,603,23.75,13.4375,10.3125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:05:02.141809+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0016__rq0_0238,far,1.474120521938697,rq0_0016,rq0_0238,rq0_0238,rq0_0016,BA,first,B,5.0,603.0,space_prefixed,562,603,9.75,23.125,-13.375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:02.543201+00:00,u3_0040,rq0_0016,rq0_0238,rq0_0238,True,True,rq0_0016,False,-1.53125,11.84375,False,False,0.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0041,full_rq0_seed42__rq0_0016__rq0_0297,far,2.200148690073797,rq0_0016,rq0_0297,rq0_0016,rq0_0297,AB,second,A,6.0,562.0,space_prefixed,562,603,24.75,16.5,8.25,False,A,True,FINAL_VERDICT: A,8,generate_output_scores,42,2026-09-12T03:05:03.164000+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0016__rq0_0297,far,2.200148690073797,rq0_0016,rq0_0297,rq0_0297,rq0_0016,BA,first,B,8.0,603.0,space_prefixed,562,603,19.75,26.125,-6.375,False,B,True,"thought
FINAL_VERDICT: B",10,generate_output_scores,42,2026-09-12T03:05:03.873048+00:00,u3_0041,rq0_0016,rq0_0297,rq0_0297,True,True,rq0_0016,False,0.9375,7.3125,False,False,0.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0042,full_rq0_seed42__rq0_0017__rq0_0064,far,1.5143479198597514,rq0_0017,rq0_0064,rq0_0017,rq0_0064,AB,first,A,5.0,562.0,space_prefixed,562,603,27.25,24.25,3.0,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:05:04.287041+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0017__rq0_0064,far,1.5143479198597514,rq0_0017,rq0_0064,rq0_0064,rq0_0017,BA,second,B,5.0,603.0,space_prefixed,562,603,18.0,25.5,-7.5,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:04.868474+00:00,u3_0042,rq0_0017,rq0_0064,rq0_0017,True,True,rq0_0017,True,-2.25,5.25,False,False,1.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0043,full_rq0_seed42__rq0_0018__rq0_0056,far,1.3563290064830809,rq0_0018,rq0_0056,rq0_0018,rq0_0056,AB,first,A,5.0,562.0,space_prefixed,562,603,23.625,13.1875,10.4375,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:05:05.452105+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0018__rq0_0056,far,1.3563290064830809,rq0_0018,rq0_0056,rq0_0056,rq0_0018,BA,second,B,5.0,603.0,space_prefixed,562,603,12.4375,23.875,-11.4375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:06.019752+00:00,u3_0043,rq0_0018,rq0_0056,rq0_0018,True,True,rq0_0018,True,-0.5,10.9375,False,False,1.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0044,full_rq0_seed42__rq0_0018__rq0_0225,far,1.2420871213448608,rq0_0018,rq0_0225,rq0_0018,rq0_0225,AB,first,A,5.0,562.0,space_prefixed,562,603,23.0,11.75,11.25,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:05:06.705320+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0018__rq0_0225,far,1.2420871213448608,rq0_0018,rq0_0225,rq0_0225,rq0_0018,BA,second,B,5.0,603.0,space_prefixed,562,603,9.125,23.0,-13.875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:07.271309+00:00,u3_0044,rq0_0018,rq0_0225,rq0_0018,True,True,rq0_0018,True,-1.3125,12.5625,False,False,1.0,1.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0045,full_rq0_seed42__rq0_0020__rq0_0122,far,2.7663945136795123,rq0_0020,rq0_0122,rq0_0020,rq0_0122,AB,second,B,5.0,603.0,space_prefixed,562,603,24.0,26.375,-2.375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:07.691113+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0020__rq0_0122,far,2.7663945136795123,rq0_0020,rq0_0122,rq0_0122,rq0_0020,BA,first,A,5.0,562.0,space_prefixed,562,603,26.0,19.5,6.5,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:05:08.269122+00:00,u3_0045,rq0_0020,rq0_0122,rq0_0122,True,True,rq0_0122,True,2.0625,-4.4375,False,False,1.0,0.0,1.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0046,full_rq0_seed42__rq0_0020__rq0_0144,far,1.3089743474022395,rq0_0020,rq0_0144,rq0_0020,rq0_0144,AB,second,B,5.0,603.0,space_prefixed,562,603,10.6875,23.375,-12.6875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:08.679807+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0020__rq0_0144,far,1.3089743474022395,rq0_0020,rq0_0144,rq0_0144,rq0_0020,BA,first,A,5.0,562.0,space_prefixed,562,603,24.625,15.8125,8.8125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:05:09.228776+00:00,u3_0046,rq0_0020,rq0_0144,rq0_0144,True,True,rq0_0144,True,-1.9375,-10.75,False,False,1.0,0.0,1.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0047,full_rq0_seed42__rq0_0021__rq0_0041,far,1.0271229369483517,rq0_0021,rq0_0041,rq0_0021,rq0_0041,AB,first,B,5.0,603.0,space_prefixed,562,603,20.25,26.5,-6.25,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:09.629018+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0021__rq0_0041,far,1.0271229369483517,rq0_0021,rq0_0041,rq0_0041,rq0_0021,BA,second,B,5.0,603.0,space_prefixed,562,603,24.875,25.75,-0.875,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:10.030413+00:00,u3_0047,rq0_0021,rq0_0041,rq0_0021,True,False,,False,-3.5625,-2.6875,False,False,0.0,0.0,0.0
grid,monokai_dark__fs20__wrap80__lnon,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,java,u3_0048,full_rq0_seed42__rq0_0021__rq0_0218,far,3.3977570388400298,rq0_0021,rq0_0218,rq0_0021,rq0_0218,AB,first,A,5.0,562.0,space_prefixed,562,603,22.0,9.875,12.125,False,A,True,FINAL_VERDICT: A,7,generate_output_scores,42,2026-09-12T03:05:10.609196+00:00,grid,google/gemma-4-12B-it,Gemma4-12B,707f0a3b8a3c7ad586ed01e27eafbad8a27dd0f7,full_rq0_seed42__rq0_0021__rq0_0218,far,3.3977570388400298,rq0_0021,rq0_0218,rq0_0218,rq0_0021,BA,second,B,5.0,603.0,space_prefixed,562,603,5.5625,22.0,-16.4375,False,B,True,FINAL_VERDICT: B,7,generate_output_scores,42,2026-09-12T03:05:11.181243+00:00,u3_0048,rq0_0021,rq0_0218,rq0_0021,True,True,rq0_0021,True,-2.15625,14.28125,False,False,1.0,1.0,0.0
