model_key,model,concurrency_group,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,margin_ab,margin_ba,content_margin,position_margin,debiased_correct,content_tie,ab_first_choice,ba_first_choice,snippet_i,snippet_j,snippet_i_key,snippet_j_key,abs_c,abs_b,decile
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0090,java,easy,1.448506705952805,-1.448506705952805,True,True,-1.0,True,True,-1.0,0.125,-0.5625,-0.4375,True,False,False,True,rq0_0014,rq0_0094,java::rq0_0014,java::rq0_0094,0.5625,0.4375,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0091,java,easy,1.965033979369205,-1.9650339793692055,True,True,-1.0,True,True,-1.375,0.0,-0.6875,-0.6875,True,False,False,True,rq0_0014,rq0_0114,java::rq0_0014,java::rq0_0114,0.6875,0.6875,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0092,java,easy,1.4419850366946836,-1.4419850366946836,False,False,,True,False,-0.125,-1.125,0.5,-0.625,False,False,False,False,rq0_0014,rq0_0124,java::rq0_0014,java::rq0_0124,0.5,0.625,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0093,java,easy,1.0469954068895824,1.0469954068895824,False,False,,False,True,-0.125,-0.125,0.0,-0.125,False,True,False,False,rq0_0014,rq0_0149,java::rq0_0014,java::rq0_0149,0.0,0.125,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0094,java,easy,1.6969071074753348,-1.6969071074753348,False,False,,True,False,-1.375,-0.75,-0.3125,-1.0625,True,False,False,False,rq0_0014,rq0_0215,java::rq0_0014,java::rq0_0215,0.3125,1.0625,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0095,java,easy,2.4229352756104348,-2.4229352756104348,True,True,-1.0,True,True,-0.75,0.5,-0.625,-0.125,True,False,False,True,rq0_0014,rq0_0221,java::rq0_0014,java::rq0_0221,0.625,0.125,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0096,java,easy,2.0599211915428848,-2.0599211915428848,False,False,,True,False,-0.625,-1.5,0.4375,-1.0625,False,False,False,False,rq0_0014,rq0_0248,java::rq0_0014,java::rq0_0248,0.4375,1.0625,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0097,java,easy,2.106918845022262,2.106918845022262,False,False,,False,True,-0.625,-0.5,-0.0625,-0.5625,False,False,False,False,rq0_0015,rq0_0056,java::rq0_0015,java::rq0_0056,0.0625,0.5625,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0098,java,easy,1.738208047143366,1.738208047143366,True,True,1.0,True,True,0.0,-1.0,0.5,-0.5,True,False,True,False,rq0_0015,rq0_0084,java::rq0_0015,java::rq0_0084,0.5,0.5,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0099,java,easy,1.4670129939644752,1.4670129939644752,True,False,-1.0,False,False,-1.5,0.875,-1.1875,-0.3125,False,False,False,True,rq0_0015,rq0_0116,java::rq0_0015,java::rq0_0116,1.1875,0.3125,8
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0100,java,easy,1.1146876168581417,1.1146876168581417,True,False,-1.0,False,False,-1.25,0.5,-0.875,-0.375,False,False,False,True,rq0_0015,rq0_0181,java::rq0_0015,java::rq0_0181,0.875,0.375,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0101,java,easy,1.4481558337827165,1.4481558337827165,False,False,,False,True,-1.625,-0.75,-0.4375,-1.1875,False,False,False,False,rq0_0015,rq0_0274,java::rq0_0015,java::rq0_0274,0.4375,1.1875,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0102,java,easy,2.1741840019178165,2.1741840019178165,False,False,,False,True,-0.5,-1.625,0.5625,-1.0625,True,False,False,False,rq0_0015,rq0_0283,java::rq0_0015,java::rq0_0283,0.5625,1.0625,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0103,java,easy,1.8111699178502665,1.8111699178502665,False,False,,False,True,-0.875,-0.625,-0.125,-0.75,False,False,False,False,rq0_0015,rq0_0291,java::rq0_0015,java::rq0_0291,0.125,0.75,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0104,java,easy,1.2641513070133583,-1.2641513070133583,True,False,1.0,False,False,0.375,-0.5,0.4375,-0.0625,False,False,True,False,rq0_0016,rq0_0029,java::rq0_0016,java::rq0_0029,0.4375,0.0625,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0105,java,easy,1.5767457582737885,-1.5767457582737885,True,False,1.0,False,False,0.0,-0.875,0.4375,-0.4375,False,False,True,False,rq0_0016,rq0_0107,java::rq0_0016,java::rq0_0107,0.4375,0.4375,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0106,java,easy,1.292008972274279,-1.292008972274279,False,False,,True,False,-0.625,-1.125,0.25,-0.875,False,False,False,False,rq0_0016,rq0_0169,java::rq0_0016,java::rq0_0169,0.25,0.875,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0107,java,easy,2.586342266607722,-2.586342266607722,True,False,1.0,False,False,0.875,-0.75,0.8125,0.0625,False,False,True,False,rq0_0016,rq0_0173,java::rq0_0016,java::rq0_0173,0.8125,0.0625,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0108,java,easy,2.200148690073797,-2.200148690073797,False,False,,True,False,-0.375,-0.25,-0.0625,-0.3125,True,False,False,False,rq0_0016,rq0_0222,java::rq0_0016,java::rq0_0222,0.0625,0.3125,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0109,java,easy,1.474120521938697,-1.474120521938697,True,False,1.0,False,False,1.625,-1.75,1.6875,-0.0625,False,False,True,False,rq0_0016,rq0_0238,java::rq0_0016,java::rq0_0238,1.6875,0.0625,10
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0110,java,easy,1.111106437871148,-1.111106437871148,True,False,1.0,False,False,0.5,-2.125,1.3125,-0.8125,False,False,True,False,rq0_0016,rq0_0258,java::rq0_0016,java::rq0_0258,1.3125,0.8125,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0111,java,easy,2.200148690073797,-2.200148690073797,True,False,1.0,False,False,0.0,-0.375,0.1875,-0.1875,False,False,True,False,rq0_0016,rq0_0297,java::rq0_0016,java::rq0_0297,0.1875,0.1875,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0112,java,easy,1.3299925209203034,1.3299925209203034,False,False,,False,True,-0.5,-0.75,0.125,-0.625,True,False,False,False,rq0_0017,rq0_0053,java::rq0_0017,java::rq0_0053,0.125,0.625,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0113,java,easy,1.5143479198597514,1.5143479198597514,False,False,,False,True,-0.375,-0.5,0.0625,-0.4375,True,False,False,False,rq0_0017,rq0_0064,java::rq0_0017,java::rq0_0064,0.0625,0.4375,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0114,java,easy,1.7029756186934808,1.7029756186934808,True,True,1.0,True,True,0.0,-1.25,0.625,-0.625,True,False,True,False,rq0_0017,rq0_0251,java::rq0_0017,java::rq0_0251,0.625,0.625,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0115,java,easy,1.0797959080739097,-1.0797959080739097,True,True,-1.0,True,True,-1.25,0.25,-0.75,-0.5,True,False,False,True,rq0_0018,rq0_0027,java::rq0_0018,java::rq0_0027,0.75,0.5,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0116,java,easy,1.3563290064830809,1.3563290064830809,True,False,-1.0,False,False,-1.25,0.125,-0.6875,-0.5625,False,False,False,True,rq0_0018,rq0_0056,java::rq0_0018,java::rq0_0056,0.6875,0.5625,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0117,java,easy,2.9148836752632548,2.9148836752632548,True,False,-1.0,False,False,-1.25,0.75,-1.0,-0.25,False,False,False,True,rq0_0018,rq0_0111,java::rq0_0018,java::rq0_0111,1.0,0.25,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0118,java,easy,1.3856312969880842,-1.3856312969880842,True,True,-1.0,True,True,-1.75,1.125,-1.4375,-0.3125,True,False,False,True,rq0_0018,rq0_0114,java::rq0_0018,java::rq0_0114,1.4375,0.3125,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0119,java,easy,1.6051012054124107,1.6051012054124107,False,False,,False,True,-1.125,-1.75,0.3125,-1.4375,True,False,False,False,rq0_0018,rq0_0202,java::rq0_0018,java::rq0_0202,0.3125,1.4375,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0120,java,easy,1.2420871213448608,1.2420871213448608,False,False,,False,True,-1.75,-1.75,0.0,-1.75,False,True,False,False,rq0_0018,rq0_0225,java::rq0_0018,java::rq0_0225,0.0,1.75,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0121,java,easy,1.9795087171026524,1.9795087171026524,False,False,,False,True,-1.25,-0.625,-0.3125,-0.9375,False,False,False,False,rq0_0019,rq0_0276,java::rq0_0019,java::rq0_0276,0.3125,0.9375,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0122,java,easy,1.171973607543633,-1.171973607543633,True,False,1.0,False,False,0.25,-1.625,0.9375,-0.6875,False,False,True,False,rq0_0020,rq0_0060,java::rq0_0020,java::rq0_0060,0.9375,0.6875,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0123,java,easy,1.027122936948353,1.027122936948353,True,True,1.0,True,True,0.625,-1.875,1.25,-0.625,True,False,True,False,rq0_0020,rq0_0089,java::rq0_0020,java::rq0_0089,1.25,0.625,8
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0124,java,easy,1.0347793891513497,-1.0347793891513497,True,False,1.0,False,False,0.0,-0.375,0.1875,-0.1875,False,False,True,False,rq0_0020,rq0_0109,java::rq0_0020,java::rq0_0109,0.1875,0.1875,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0125,java,easy,2.7663945136795123,-2.7663945136795123,False,False,,True,False,-0.875,-0.25,-0.3125,-0.5625,True,False,False,False,rq0_0020,rq0_0122,java::rq0_0020,java::rq0_0122,0.3125,0.5625,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0126,java,easy,1.013437451277731,-1.013437451277731,False,False,,True,False,-0.75,-0.5,-0.125,-0.625,True,False,False,False,rq0_0020,rq0_0129,java::rq0_0020,java::rq0_0129,0.125,0.625,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0127,java,easy,1.3089743474022395,-1.3089743474022395,False,False,,True,False,-0.75,-1.0,0.125,-0.875,False,False,False,False,rq0_0020,rq0_0144,java::rq0_0020,java::rq0_0144,0.125,0.875,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0128,java,easy,1.7787649210693437,-1.7787649210693437,False,False,,True,False,-0.5,-1.0,0.25,-0.75,False,False,False,False,rq0_0020,rq0_0189,java::rq0_0020,java::rq0_0189,0.25,0.75,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0129,java,easy,1.0271229369483517,1.0271229369483517,False,False,,False,True,-0.375,-0.75,0.1875,-0.5625,True,False,False,False,rq0_0021,rq0_0041,java::rq0_0021,java::rq0_0041,0.1875,0.5625,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0130,java,easy,2.120087087803652,2.1200870878036517,False,False,,False,True,-0.875,-0.625,-0.125,-0.75,False,False,False,False,rq0_0021,rq0_0064,java::rq0_0021,java::rq0_0064,0.125,0.75,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0131,java,easy,1.3371290109451013,1.3371290109451013,True,False,-1.0,False,False,-1.375,0.625,-1.0,-0.375,False,False,False,True,rq0_0021,rq0_0132,java::rq0_0021,java::rq0_0132,1.0,0.375,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0132,java,easy,1.111917630941008,1.111917630941008,True,False,-1.0,False,False,-1.375,0.125,-0.75,-0.625,False,False,False,True,rq0_0021,rq0_0167,java::rq0_0021,java::rq0_0167,0.75,0.625,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0133,java,easy,3.3977570388400298,3.3977570388400298,False,False,,False,True,-0.375,-1.75,0.6875,-1.0625,True,False,False,False,rq0_0021,rq0_0218,java::rq0_0021,java::rq0_0218,0.6875,1.0625,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0134,java,easy,2.3087147866373807,2.3087147866373807,False,False,,False,True,-0.625,-1.25,0.3125,-0.9375,True,False,False,False,rq0_0021,rq0_0276,java::rq0_0021,java::rq0_0276,0.3125,0.9375,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0135,java,easy,1.9457007025698307,1.9457007025698307,False,False,,False,True,-0.75,-0.75,0.0,-0.75,False,True,False,False,rq0_0021,rq0_0308,java::rq0_0021,java::rq0_0308,0.0,0.75,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0136,java,easy,1.092964150855299,-1.092964150855299,False,False,,True,False,-0.875,-0.125,-0.375,-0.5,True,False,False,False,rq0_0022,rq0_0048,java::rq0_0022,java::rq0_0048,0.375,0.5,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0137,java,easy,1.968772401586821,1.9687724015868215,False,False,,False,True,-0.375,-0.25,-0.0625,-0.3125,False,False,False,False,rq0_0022,rq0_0149,java::rq0_0022,java::rq0_0149,0.0625,0.3125,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0138,java,easy,1.0492730338073222,1.0492730338073222,False,False,,False,True,-1.375,-0.625,-0.375,-1.0,False,False,False,False,rq0_0022,rq0_0180,java::rq0_0022,java::rq0_0180,0.375,1.0,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0139,java,easy,1.1381441968456452,-1.1381441968456452,False,False,,True,False,-1.0,-1.0,0.0,-1.0,False,True,False,False,rq0_0022,rq0_0208,java::rq0_0022,java::rq0_0208,0.0,1.0,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0140,java,easy,2.128982559762303,2.1289825597623024,False,False,,False,True,-0.625,-2.25,0.8125,-1.4375,True,False,False,False,rq0_0022,rq0_0217,java::rq0_0022,java::rq0_0217,0.8125,1.4375,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0141,java,easy,1.1381441968456452,-1.1381441968456452,False,False,,True,False,-0.5,-0.625,0.0625,-0.5625,False,False,False,False,rq0_0022,rq0_0244,java::rq0_0022,java::rq0_0244,0.0625,0.5625,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0142,java,easy,1.2214473495934286,1.2214473495934286,False,False,,False,True,-0.625,-0.375,-0.125,-0.5,False,False,False,False,rq0_0022,rq0_0308,java::rq0_0022,java::rq0_0308,0.125,0.5,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0143,java,easy,1.6459633365324686,-1.6459633365324686,False,False,,True,False,-0.875,-1.125,0.125,-1.0,False,False,False,False,rq0_0023,rq0_0100,java::rq0_0023,java::rq0_0100,0.125,1.0,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0144,java,easy,1.2751946443563629,-1.2751946443563629,True,True,-1.0,True,True,-2.0,1.125,-1.5625,-0.4375,True,False,False,True,rq0_0023,rq0_0130,java::rq0_0023,java::rq0_0130,1.5625,0.4375,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0145,java,easy,2.600614067561452,-2.6006140675614517,True,True,-1.0,True,True,-1.5,0.375,-0.9375,-0.5625,True,False,False,True,rq0_0023,rq0_0137,java::rq0_0023,java::rq0_0137,0.9375,0.5625,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0146,java,easy,1.859292642002938,-1.859292642002938,True,True,-1.0,True,True,-1.0,0.125,-0.5625,-0.4375,True,False,False,True,rq0_0023,rq0_0160,java::rq0_0023,java::rq0_0160,0.5625,0.4375,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0147,java,easy,3.155733699303857,-3.155733699303857,True,True,-1.0,True,True,-2.25,1.375,-1.8125,-0.4375,True,False,False,True,rq0_0023,rq0_0203,java::rq0_0023,java::rq0_0203,1.8125,0.4375,10
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0148,java,easy,1.1591562369323332,-1.1591562369323332,False,False,,True,False,-0.75,-1.75,0.5,-1.25,False,False,False,False,rq0_0023,rq0_0214,java::rq0_0023,java::rq0_0214,0.5,1.25,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0149,java,easy,1.1591562369323332,-1.1591562369323332,False,False,,True,False,-1.0,-1.5,0.25,-1.25,False,False,False,False,rq0_0023,rq0_0247,java::rq0_0023,java::rq0_0247,0.25,1.25,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0150,java,easy,1.3406632789661073,-1.3406632789661073,False,False,,True,False,-0.375,-1.625,0.625,-1.0,False,False,False,False,rq0_0023,rq0_0260,java::rq0_0023,java::rq0_0260,0.625,1.0,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0151,java,easy,2.3834519434314347,-2.3834519434314347,True,True,-1.0,True,True,-1.875,0.75,-1.3125,-0.5625,True,False,False,True,rq0_0024,rq0_0058,java::rq0_0024,java::rq0_0058,1.3125,0.5625,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0152,java,easy,2.080582359459484,-2.080582359459484,True,True,-1.0,True,True,-1.625,1.0,-1.3125,-0.3125,True,False,False,True,rq0_0024,rq0_0069,java::rq0_0024,java::rq0_0069,1.3125,0.3125,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0153,java,easy,1.935731688864204,-1.935731688864204,True,True,-1.0,True,True,-1.5,1.125,-1.3125,-0.1875,True,False,False,True,rq0_0024,rq0_0083,java::rq0_0024,java::rq0_0083,1.3125,0.1875,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0154,java,easy,2.513338159921462,-2.513338159921462,True,True,-1.0,True,True,-1.125,0.0,-0.5625,-0.5625,True,False,False,True,rq0_0024,rq0_0192,java::rq0_0024,java::rq0_0192,0.5625,0.5625,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0155,java,easy,1.7873099917863629,-1.7873099917863629,False,False,,True,False,-0.75,-1.0,0.125,-0.875,False,False,False,False,rq0_0024,rq0_0206,java::rq0_0024,java::rq0_0206,0.125,0.875,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0156,java,easy,1.4242959077188129,-1.4242959077188129,False,False,,True,False,-1.375,-0.75,-0.3125,-1.0625,True,False,False,False,rq0_0024,rq0_0212,java::rq0_0024,java::rq0_0212,0.3125,1.0625,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0157,java,easy,3.057859286022788,-3.057859286022788,True,True,-1.0,True,True,-1.875,0.25,-1.0625,-0.8125,True,False,False,True,rq0_0024,rq0_0246,java::rq0_0024,java::rq0_0246,1.0625,0.8125,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0158,java,easy,2.694845201955238,-2.694845201955238,False,False,,True,False,-1.875,-0.375,-0.75,-1.125,True,False,False,False,rq0_0024,rq0_0250,java::rq0_0024,java::rq0_0250,0.75,1.125,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0159,java,easy,1.7873099917863629,-1.7873099917863629,False,False,,True,False,-1.75,-1.625,-0.0625,-1.6875,True,False,False,False,rq0_0024,rq0_0259,java::rq0_0024,java::rq0_0259,0.0625,1.6875,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0160,java,easy,1.14102410242092,1.14102410242092,True,True,1.0,True,True,1.0,-0.75,0.875,0.125,True,False,True,False,rq0_0025,rq0_0181,java::rq0_0025,java::rq0_0181,0.875,0.125,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0161,java,easy,1.2929852773117203,1.2929852773117203,True,True,1.0,True,True,1.5,-1.75,1.625,-0.125,True,False,True,False,rq0_0025,rq0_0281,java::rq0_0025,java::rq0_0281,1.625,0.125,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0162,java,easy,2.38202752951437,2.38202752951437,True,True,1.0,True,True,0.625,-1.125,0.875,-0.25,True,False,True,False,rq0_0025,rq0_0295,java::rq0_0025,java::rq0_0295,0.875,0.25,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0163,java,easy,1.5275161626411409,-1.5275161626411409,False,False,,True,False,-0.625,-0.625,0.0,-0.625,False,True,False,False,rq0_0026,rq0_0057,java::rq0_0026,java::rq0_0057,0.0,0.625,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0164,java,easy,2.2649377583989323,-2.2649377583989323,True,True,-1.0,True,True,-1.375,0.625,-1.0,-0.375,True,False,False,True,rq0_0026,rq0_0087,java::rq0_0026,java::rq0_0087,1.0,0.375,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0165,java,easy,1.2378148214505793,1.2378148214505793,True,True,1.0,True,True,0.875,-1.75,1.3125,-0.4375,True,False,True,False,rq0_0026,rq0_0089,java::rq0_0026,java::rq0_0089,1.3125,0.4375,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0166,java,easy,1.857475292552026,-1.857475292552026,True,False,1.0,False,False,0.375,-1.625,1.0,-0.625,False,False,True,False,rq0_0026,rq0_0115,java::rq0_0026,java::rq0_0115,1.0,0.625,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0167,java,easy,2.0674141166780946,2.0674141166780946,False,False,,False,True,-0.5,-0.25,-0.125,-0.375,False,False,False,False,rq0_0027,rq0_0050,java::rq0_0027,java::rq0_0050,0.125,0.375,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0168,java,easy,1.6196938621108643,1.6196938621108643,False,False,,False,True,-0.25,-0.875,0.3125,-0.5625,True,False,False,False,rq0_0027,rq0_0067,java::rq0_0027,java::rq0_0067,0.3125,0.5625,3
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0169,java,easy,1.661323495893415,1.661323495893415,True,False,-1.0,False,False,-1.5,0.625,-1.0625,-0.4375,False,False,False,True,rq0_0027,rq0_0130,java::rq0_0027,java::rq0_0130,1.0625,0.4375,7
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0170,java,easy,1.0224359926318007,1.0224359926318007,True,False,-1.0,False,False,-0.625,0.75,-0.6875,0.0625,False,False,False,True,rq0_0027,rq0_0165,java::rq0_0027,java::rq0_0165,0.6875,0.0625,5
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0171,java,easy,1.1250858737223974,1.1250858737223974,True,False,-1.0,False,False,-1.5,1.125,-1.3125,-0.1875,False,False,False,True,rq0_0027,rq0_0167,java::rq0_0027,java::rq0_0167,1.3125,0.1875,9
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0172,java,easy,2.35797346514863,2.35797346514863,False,False,,False,True,-1.0,-0.75,-0.125,-0.875,False,False,False,False,rq0_0027,rq0_0183,java::rq0_0027,java::rq0_0183,0.125,0.875,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0173,java,easy,1.414347819249895,1.414347819249895,False,False,,False,True,-1.875,-0.125,-0.875,-1.0,False,False,False,False,rq0_0027,rq0_0233,java::rq0_0027,java::rq0_0233,0.875,1.0,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0174,java,easy,2.3218830294187702,2.3218830294187702,False,False,,False,True,-1.125,-0.875,-0.125,-1.0,False,False,False,False,rq0_0027,rq0_0251,java::rq0_0027,java::rq0_0251,0.125,1.0,1
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0175,java,easy,1.23284077721612,1.23284077721612,False,False,,False,True,-1.25,-0.875,-0.1875,-1.0625,False,False,False,False,rq0_0027,rq0_0262,java::rq0_0027,java::rq0_0262,0.1875,1.0625,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0176,java,easy,1.95886894535122,1.95886894535122,False,False,,False,True,-1.125,-0.25,-0.4375,-0.6875,False,False,False,False,rq0_0027,rq0_0308,java::rq0_0027,java::rq0_0308,0.4375,0.6875,4
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0177,java,easy,1.679945241077842,-1.679945241077842,False,False,,True,False,-0.875,-0.5,-0.1875,-0.6875,True,False,False,False,rq0_0028,rq0_0178,java::rq0_0028,java::rq0_0178,0.1875,0.6875,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0178,java,easy,1.703141820049091,-1.703141820049091,True,True,-1.0,True,True,-1.125,0.5,-0.8125,-0.3125,True,False,False,True,rq0_0028,rq0_0184,java::rq0_0028,java::rq0_0184,0.8125,0.3125,6
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0179,java,easy,1.1420660954982946,-1.1420660954982946,False,False,,True,False,-1.0,-0.5,-0.25,-0.75,True,False,False,False,rq0_0028,rq0_0270,java::rq0_0028,java::rq0_0270,0.25,0.75,2
qwen,Qwen/Qwen2.5-VL-7B-Instruct,pair1_qwen_internvl,rq1_0180,java,easy,1.868094263633394,-1.868094263633394,True,True,-1.0,True,True,-0.875,0.375,-0.625,-0.25,True,False,False,True,rq0_0028,rq0_0280,java::rq0_0028,java::rq0_0280,0.625,0.25,5
