pair_id,language,difficulty,parsed_both,strict_valid,strict_correct,debiased_correct,c_content,first_pos_ab,first_pos_ba,base_valid,base_correct,base_parsefail
full_rq0_seed42__rq0_0039__rq0_0117,java,easy,True,True,True,1.0,-1.1309518814086914,False,True,True,True,0
full_rq0_seed42__rq0_0039__rq0_0199,java,easy,True,True,True,1.0,-2.797618865966797,False,True,True,True,0
full_rq0_seed42__rq0_0039__rq0_0237,java,easy,True,True,True,1.0,-1.3690481185913086,False,True,True,True,0
full_rq0_seed42__rq0_0039__rq0_0270,java,easy,True,True,True,1.0,-2.2023820877075195,False,True,True,True,0
full_rq0_seed42__rq0_0040__rq0_0043,java,easy,True,True,True,1.0,-0.7738103866577148,False,True,False,False,0
full_rq0_seed42__rq0_0041__rq0_0128,java,easy,True,True,True,1.0,-1.9642858505249023,False,True,False,False,0
full_rq0_seed42__rq0_0041__rq0_0149,java,easy,True,True,False,0.0,-1.8452377319335938,False,True,True,False,0
full_rq0_seed42__rq0_0041__rq0_0153,java,easy,True,True,False,0.0,-0.8333330154418945,False,True,True,False,0
full_rq0_seed42__rq0_0041__rq0_0173,java,easy,True,True,False,0.0,0.41666698455810547,True,False,True,False,0
full_rq0_seed42__rq0_0041__rq0_0246,java,easy,True,True,True,1.0,-2.142857551574707,False,True,True,True,0
full_rq0_seed42__rq0_0041__rq0_0287,java,easy,True,True,True,1.0,-1.7857141494750977,False,True,True,True,0
full_rq0_seed42__rq0_0041__rq0_0290,java,easy,True,True,True,1.0,-0.5357141494750977,False,True,False,False,0
full_rq0_seed42__rq0_0041__rq0_0312,java,easy,True,True,False,0.0,-1.607142448425293,False,True,False,False,0
full_rq0_seed42__rq0_0042__rq0_0075,java,easy,True,True,False,0.0,-0.23809528350830078,False,True,True,True,0
full_rq0_seed42__rq0_0042__rq0_0091,java,easy,True,False,False,1.0,0.1190481185913086,False,False,False,False,0
full_rq0_seed42__rq0_0042__rq0_0123,java,easy,True,True,True,1.0,0.2976198196411133,True,False,True,True,0
full_rq0_seed42__rq0_0042__rq0_0179,java,easy,True,True,True,1.0,0.7142858505249023,True,False,True,True,0
full_rq0_seed42__rq0_0042__rq0_0197,java,easy,True,False,False,0.0,-0.2976198196411133,True,True,False,False,0
full_rq0_seed42__rq0_0043__rq0_0100,java,easy,True,True,True,1.0,0.35714244842529297,True,False,True,True,0
full_rq0_seed42__rq0_0043__rq0_0191,java,easy,True,False,False,0.0,-0.17857074737548828,True,True,True,True,0
full_rq0_seed42__rq0_0043__rq0_0237,java,easy,True,False,False,1.0,0.1785717010498047,True,True,True,True,0
full_rq0_seed42__rq0_0043__rq0_0245,java,easy,True,False,False,0.0,-0.5357151031494141,True,True,True,True,0
full_rq0_seed42__rq0_0043__rq0_0262,java,easy,True,False,False,0.0,-0.2380962371826172,True,True,True,True,0
full_rq0_seed42__rq0_0043__rq0_0276,java,easy,True,False,False,1.0,0.2976188659667969,True,True,True,True,0
full_rq0_seed42__rq0_0043__rq0_0285,java,easy,True,False,False,1.0,0.41666698455810547,True,True,True,True,0
full_rq0_seed42__rq0_0044__rq0_0132,java,easy,True,True,False,0.0,-1.190476417541504,False,True,True,False,0
full_rq0_seed42__rq0_0045__rq0_0064,java,easy,True,True,False,0.0,-0.5952377319335938,False,True,False,False,0
full_rq0_seed42__rq0_0045__rq0_0112,java,easy,True,True,False,0.0,-0.8333330154418945,False,True,True,False,0
full_rq0_seed42__rq0_0045__rq0_0298,java,easy,True,True,False,0.0,-0.47619056701660156,False,True,False,False,0
full_rq0_seed42__rq0_0046__rq0_0098,java,easy,True,True,True,1.0,0.11904716491699219,True,False,True,True,0
full_rq0_seed42__rq0_0046__rq0_0214,java,easy,True,True,False,0.0,-1.0714292526245117,False,True,True,True,0
full_rq0_seed42__rq0_0046__rq0_0260,java,easy,True,True,False,0.0,-0.9523801803588867,False,True,True,True,0
full_rq0_seed42__rq0_0046__rq0_0267,java,easy,True,True,True,1.0,0.3571434020996094,True,False,True,True,0
full_rq0_seed42__rq0_0046__rq0_0292,java,easy,True,False,False,1.0,0.059523582458496094,True,True,True,True,0
full_rq0_seed42__rq0_0046__rq0_0311,java,easy,True,True,False,0.0,-0.8333330154418945,False,True,True,True,0
full_rq0_seed42__rq0_0046__rq0_0312,java,easy,True,True,False,0.0,-0.5952386856079102,False,True,True,True,0
full_rq0_seed42__rq0_0047__rq0_0088,java,easy,True,False,False,0.0,-0.059523582458496094,False,False,False,False,0
full_rq0_seed42__rq0_0047__rq0_0095,java,easy,True,True,True,1.0,0.35714244842529297,True,False,True,True,0
full_rq0_seed42__rq0_0047__rq0_0111,java,easy,True,True,False,0.0,-0.17857074737548828,False,True,True,False,0
full_rq0_seed42__rq0_0047__rq0_0142,java,easy,True,True,False,0.0,-1.2499990463256836,False,True,True,True,0
full_rq0_seed42__rq0_0047__rq0_0174,java,easy,True,True,False,0.0,-0.2976188659667969,False,True,True,True,0
full_rq0_seed42__rq0_0047__rq0_0210,java,easy,True,True,False,0.0,-0.5357141494750977,False,True,True,True,0
full_rq0_seed42__rq0_0047__rq0_0212,java,easy,True,True,False,0.0,-1.190476417541504,False,True,True,True,0
full_rq0_seed42__rq0_0047__rq0_0225,java,easy,True,True,False,0.0,-0.35714244842529297,False,True,True,True,0
full_rq0_seed42__rq0_0047__rq0_0247,java,easy,True,True,False,0.0,-0.7738103866577148,False,True,True,True,0
full_rq0_seed42__rq0_0047__rq0_0308,java,easy,True,True,False,0.0,-0.7142858505249023,False,True,True,True,0
full_rq0_seed42__rq0_0048__rq0_0098,java,easy,True,False,False,,0.0,True,True,True,True,0
full_rq0_seed42__rq0_0048__rq0_0169,java,easy,True,False,False,0.0,-0.1190481185913086,True,True,True,True,0
full_rq0_seed42__rq0_0048__rq0_0181,java,easy,True,True,True,1.0,0.2380962371826172,True,False,True,True,0
full_rq0_seed42__rq0_0048__rq0_0219,java,easy,True,False,False,0.0,-0.2380962371826172,True,True,True,True,0
full_rq0_seed42__rq0_0048__rq0_0233,java,easy,True,True,False,0.0,-0.8333330154418945,False,True,True,True,0
full_rq0_seed42__rq0_0048__rq0_0257,java,easy,True,False,False,1.0,0.1190481185913086,True,True,True,True,0
full_rq0_seed42__rq0_0048__rq0_0261,java,easy,True,True,False,0.0,-0.6547613143920898,False,True,True,True,0
full_rq0_seed42__rq0_0048__rq0_0269,java,easy,True,True,True,1.0,0.6547613143920898,True,False,True,True,0
full_rq0_seed42__rq0_0048__rq0_0300,java,easy,True,False,False,0.0,-0.1785717010498047,True,True,True,True,0
full_rq0_seed42__rq0_0048__rq0_0309,java,easy,True,False,False,0.0,-0.5952377319335938,True,True,True,True,0
full_rq0_seed42__rq0_0048__rq0_0312,java,easy,True,True,False,0.0,-0.6547622680664062,False,True,True,True,0
full_rq0_seed42__rq0_0049__rq0_0123,java,easy,True,True,True,1.0,0.5952386856079102,True,False,True,True,0
full_rq0_seed42__rq0_0049__rq0_0180,java,easy,True,True,False,0.0,-1.309523582458496,False,True,True,True,0
full_rq0_seed42__rq0_0049__rq0_0213,java,easy,True,True,True,1.0,0.2976188659667969,True,False,True,True,0
full_rq0_seed42__rq0_0049__rq0_0237,java,easy,True,False,False,1.0,0.05952262878417969,True,True,True,True,0
full_rq0_seed42__rq0_0049__rq0_0301,java,easy,True,True,False,0.0,-0.1785717010498047,False,True,True,True,0
full_rq0_seed42__rq0_0050__rq0_0060,java,easy,True,True,False,0.0,1.3690471649169922,True,False,True,False,0
full_rq0_seed42__rq0_0050__rq0_0062,java,easy,True,True,False,0.0,0.8928565979003906,True,False,False,False,0
full_rq0_seed42__rq0_0050__rq0_0124,java,easy,True,True,False,0.0,0.9523811340332031,True,False,True,False,0
full_rq0_seed42__rq0_0050__rq0_0223,java,easy,True,True,True,1.0,-0.41666698455810547,False,True,False,False,0
full_rq0_seed42__rq0_0050__rq0_0227,java,easy,True,True,True,1.0,-1.0714292526245117,False,True,False,False,0
full_rq0_seed42__rq0_0050__rq0_0243,java,easy,True,False,False,1.0,-0.23809528350830078,True,True,False,False,0
full_rq0_seed42__rq0_0051__rq0_0052,java,easy,True,True,True,1.0,-0.9523811340332031,False,True,True,True,0
full_rq0_seed42__rq0_0051__rq0_0058,java,easy,True,True,True,1.0,-1.1309528350830078,False,True,False,False,0
full_rq0_seed42__rq0_0051__rq0_0122,java,easy,True,True,True,1.0,-0.7142858505249023,False,True,True,True,0
full_rq0_seed42__rq0_0051__rq0_0144,java,easy,True,True,False,0.0,0.11904716491699219,True,False,True,False,0
full_rq0_seed42__rq0_0051__rq0_0194,java,easy,True,True,True,1.0,-1.4285717010498047,False,True,True,True,0
full_rq0_seed42__rq0_0051__rq0_0208,java,easy,True,True,True,1.0,-1.1309518814086914,False,True,False,False,0
full_rq0_seed42__rq0_0051__rq0_0271,java,easy,True,True,True,1.0,-1.0119047164916992,False,True,False,False,0
full_rq0_seed42__rq0_0051__rq0_0282,java,easy,True,True,True,1.0,-1.2500009536743164,False,True,False,False,0
full_rq0_seed42__rq0_0052__rq0_0171,java,easy,True,True,False,0.0,-0.5952386856079102,False,True,True,False,0
full_rq0_seed42__rq0_0052__rq0_0217,java,easy,True,True,True,1.0,0.41666698455810547,True,False,True,True,0
full_rq0_seed42__rq0_0052__rq0_0249,java,easy,True,True,True,1.0,0.5357141494750977,True,False,True,True,0
full_rq0_seed42__rq0_0053__rq0_0062,java,easy,True,True,False,0.0,0.2976188659667969,True,False,True,True,0
full_rq0_seed42__rq0_0053__rq0_0082,java,easy,True,False,False,0.0,0.0595245361328125,True,True,True,False,0
full_rq0_seed42__rq0_0053__rq0_0156,java,easy,True,True,True,1.0,-1.0119047164916992,False,True,False,False,0
full_rq0_seed42__rq0_0053__rq0_0197,java,easy,True,True,True,1.0,-0.2976188659667969,False,True,False,False,0
full_rq0_seed42__rq0_0053__rq0_0206,java,easy,True,True,True,1.0,-1.0714282989501953,False,True,False,False,0
full_rq0_seed42__rq0_0053__rq0_0234,java,easy,True,True,True,1.0,-0.5952367782592773,False,True,True,False,0
full_rq0_seed42__rq0_0053__rq0_0243,java,easy,True,True,True,1.0,-0.7142858505249023,False,True,False,False,0
full_rq0_seed42__rq0_0053__rq0_0266,java,easy,True,True,True,1.0,-2.1428565979003906,False,True,True,True,0
full_rq0_seed42__rq0_0053__rq0_0304,java,easy,True,True,True,1.0,-0.892857551574707,False,True,False,False,0
full_rq0_seed42__rq0_0054__rq0_0095,java,easy,True,True,True,1.0,0.29761791229248047,True,False,True,True,0
full_rq0_seed42__rq0_0054__rq0_0135,java,easy,True,True,False,0.0,-0.17857074737548828,False,True,True,True,0
full_rq0_seed42__rq0_0054__rq0_0276,java,easy,True,True,False,0.0,-0.41666603088378906,False,True,True,True,0
full_rq0_seed42__rq0_0054__rq0_0283,java,easy,True,True,False,0.0,-1.2499990463256836,False,True,True,True,0
full_rq0_seed42__rq0_0054__rq0_0302,java,easy,True,True,False,0.0,-0.8333330154418945,False,True,True,True,0
full_rq0_seed42__rq0_0055__rq0_0089,java,easy,True,True,True,1.0,1.8452367782592773,True,False,True,True,0
full_rq0_seed42__rq0_0055__rq0_0098,java,easy,True,False,False,0.0,-0.1785717010498047,True,True,False,False,0
full_rq0_seed42__rq0_0055__rq0_0127,java,easy,True,True,False,0.0,-1.5476188659667969,False,True,True,False,0
full_rq0_seed42__rq0_0055__rq0_0174,java,easy,True,True,False,0.0,-0.35714244842529297,False,True,True,False,0
full_rq0_seed42__rq0_0055__rq0_0180,java,easy,True,True,False,0.0,-0.8928565979003906,False,True,False,False,0
full_rq0_seed42__rq0_0055__rq0_0182,java,easy,True,False,False,0.0,0.3571434020996094,True,True,True,True,0
full_rq0_seed42__rq0_0055__rq0_0249,java,easy,True,False,False,1.0,0.11904716491699219,True,True,False,False,0
full_rq0_seed42__rq0_0055__rq0_0294,java,easy,True,False,False,0.0,-0.11904716491699219,True,True,False,False,0
full_rq0_seed42__rq0_0056__rq0_0063,java,easy,True,False,False,0.0,0.0595245361328125,True,True,True,True,0
full_rq0_seed42__rq0_0056__rq0_0094,java,easy,True,True,True,1.0,-0.6547613143920898,False,True,True,True,0
full_rq0_seed42__rq0_0056__rq0_0099,java,easy,True,True,True,1.0,-0.892857551574707,False,True,True,True,0
full_rq0_seed42__rq0_0056__rq0_0128,java,easy,True,True,True,1.0,-1.309523582458496,False,True,True,True,0
full_rq0_seed42__rq0_0056__rq0_0140,java,easy,True,True,True,1.0,-0.1785717010498047,False,True,False,False,0
full_rq0_seed42__rq0_0056__rq0_0141,java,easy,True,True,False,0.0,-1.7261905670166016,False,True,True,False,0
full_rq0_seed42__rq0_0056__rq0_0162,java,easy,True,True,True,1.0,-0.23809528350830078,False,True,True,True,0
full_rq0_seed42__rq0_0056__rq0_0192,java,easy,True,True,True,1.0,-1.0119047164916992,False,True,True,True,0
full_rq0_seed42__rq0_0056__rq0_0207,java,easy,True,True,True,1.0,-1.0119056701660156,False,True,True,True,0
full_rq0_seed42__rq0_0056__rq0_0220,java,easy,True,True,True,1.0,-0.9523811340332031,False,True,False,False,0
full_rq0_seed42__rq0_0056__rq0_0280,java,easy,True,True,True,1.0,-1.4880943298339844,False,True,True,True,0
full_rq0_seed42__rq0_0056__rq0_0299,java,easy,True,True,True,1.0,-0.892857551574707,False,True,False,False,0
full_rq0_seed42__rq0_0056__rq0_0300,java,easy,True,True,True,1.0,-0.2976188659667969,False,True,True,True,0
full_rq0_seed42__rq0_0057__rq0_0111,java,easy,True,True,False,0.0,-0.23809432983398438,False,True,False,False,0
full_rq0_seed42__rq0_0057__rq0_0123,java,easy,True,True,True,1.0,0.7738094329833984,True,False,True,True,0
full_rq0_seed42__rq0_0057__rq0_0286,java,easy,True,True,True,1.0,0.41666698455810547,True,False,True,True,0
full_rq0_seed42__rq0_0058__rq0_0138,java,easy,True,True,True,1.0,1.1904754638671875,True,False,False,False,0
full_rq0_seed42__rq0_0058__rq0_0292,java,easy,True,True,True,1.0,0.47619056701660156,True,False,False,False,0
full_rq0_seed42__rq0_0059__rq0_0098,java,easy,True,True,False,0.0,-0.6547613143920898,False,True,True,False,0
full_rq0_seed42__rq0_0059__rq0_0174,java,easy,True,True,False,0.0,-0.8333330154418945,False,True,True,False,0
full_rq0_seed42__rq0_0059__rq0_0225,java,easy,True,True,False,0.0,-0.35714244842529297,False,True,False,False,0
full_rq0_seed42__rq0_0059__rq0_0273,java,easy,True,False,False,0.0,-0.059523582458496094,True,True,False,False,0
full_rq0_seed42__rq0_0059__rq0_0312,java,easy,True,True,False,0.0,-1.25,False,True,False,False,0
full_rq0_seed42__rq0_0060__rq0_0149,java,easy,True,True,False,0.0,-2.142857551574707,False,True,True,False,0
full_rq0_seed42__rq0_0060__rq0_0214,java,easy,True,True,False,0.0,-2.142857551574707,False,True,False,False,0
full_rq0_seed42__rq0_0060__rq0_0277,java,easy,True,True,False,0.0,-1.9047622680664062,False,True,True,False,0
full_rq0_seed42__rq0_0060__rq0_0311,java,easy,True,True,False,0.0,-1.5476198196411133,False,True,False,False,0
full_rq0_seed42__rq0_0060__rq0_0312,java,easy,True,True,False,0.0,-1.9047613143920898,False,True,False,False,0
full_rq0_seed42__rq0_0061__rq0_0069,java,easy,True,False,False,0.0,0.1785726547241211,False,False,True,True,0
full_rq0_seed42__rq0_0061__rq0_0080,java,easy,True,True,True,1.0,-0.8333330154418945,False,True,False,False,0
full_rq0_seed42__rq0_0061__rq0_0092,java,easy,True,True,True,1.0,-0.23809432983398438,False,True,False,False,0
full_rq0_seed42__rq0_0061__rq0_0105,java,easy,True,True,True,1.0,-0.8333330154418945,False,True,True,False,0
full_rq0_seed42__rq0_0061__rq0_0118,java,easy,True,False,False,1.0,-0.1785717010498047,False,False,True,False,0
full_rq0_seed42__rq0_0061__rq0_0128,java,easy,True,True,True,1.0,-1.3095245361328125,False,True,True,False,0
full_rq0_seed42__rq0_0061__rq0_0203,java,easy,True,True,True,1.0,-1.7261905670166016,False,True,True,True,0
full_rq0_seed42__rq0_0061__rq0_0204,java,easy,True,True,True,1.0,-1.8452377319335938,False,True,False,False,0
full_rq0_seed42__rq0_0061__rq0_0209,java,easy,True,True,True,1.0,-1.4880952835083008,False,True,True,True,0
full_rq0_seed42__rq0_0061__rq0_0244,java,easy,True,True,True,1.0,-0.6547622680664062,False,True,True,False,0
full_rq0_seed42__rq0_0061__rq0_0287,java,easy,True,True,True,1.0,-1.8452377319335938,False,True,True,True,0
full_rq0_seed42__rq0_0062__rq0_0171,java,easy,True,True,False,0.0,-0.9523811340332031,False,True,False,False,0
full_rq0_seed42__rq0_0062__rq0_0183,java,easy,True,True,False,0.0,-0.6547613143920898,False,True,False,False,0
full_rq0_seed42__rq0_0062__rq0_0273,java,easy,True,True,False,0.0,-0.8928565979003906,False,True,False,False,0
full_rq0_seed42__rq0_0063__rq0_0076,java,easy,True,True,False,0.0,-0.6547613143920898,False,True,True,True,0
full_rq0_seed42__rq0_0063__rq0_0145,java,easy,True,True,False,0.0,-0.3571434020996094,False,True,True,False,0
full_rq0_seed42__rq0_0063__rq0_0184,java,easy,True,True,True,1.0,-0.5952386856079102,False,True,True,True,0
full_rq0_seed42__rq0_0063__rq0_0310,java,easy,True,False,False,0.0,-0.3571434020996094,True,True,True,True,0
full_rq0_seed42__rq0_0064__rq0_0079,java,easy,True,True,False,0.0,0.7738094329833984,True,False,False,False,0
full_rq0_seed42__rq0_0064__rq0_0106,java,easy,True,True,False,0.0,0.47618961334228516,True,False,True,False,0
full_rq0_seed42__rq0_0064__rq0_0169,java,easy,True,True,False,0.0,0.3571434020996094,True,False,True,False,0
full_rq0_seed42__rq0_0064__rq0_0185,java,easy,True,False,False,1.0,-0.7738103866577148,True,True,True,False,0
full_rq0_seed42__rq0_0064__rq0_0199,java,easy,True,False,False,1.0,-0.35714244842529297,True,True,True,False,0
full_rq0_seed42__rq0_0064__rq0_0226,java,easy,True,True,False,0.0,0.6547622680664062,True,False,True,False,0
full_rq0_seed42__rq0_0064__rq0_0255,java,easy,True,True,True,1.0,-0.9523801803588867,False,True,True,False,0
full_rq0_seed42__rq0_0064__rq0_0259,java,easy,True,False,False,0.0,0.0595245361328125,False,False,True,False,0
full_rq0_seed42__rq0_0064__rq0_0275,java,easy,True,False,False,1.0,-0.2976188659667969,True,True,True,False,0
full_rq0_seed42__rq0_0064__rq0_0280,java,easy,True,False,False,1.0,-0.6547613143920898,True,True,True,True,0
full_rq0_seed42__rq0_0064__rq0_0299,java,easy,True,False,False,1.0,-0.059523582458496094,True,True,True,False,0
full_rq0_seed42__rq0_0064__rq0_0304,java,easy,True,False,False,1.0,-0.41666603088378906,True,True,True,False,0
full_rq0_seed42__rq0_0064__rq0_0306,java,easy,True,False,False,1.0,-0.892857551574707,True,True,True,False,0
full_rq0_seed42__rq0_0065__rq0_0081,java,easy,True,True,True,1.0,0.1785717010498047,True,False,True,True,0
full_rq0_seed42__rq0_0065__rq0_0091,java,easy,True,True,True,1.0,0.23809432983398438,True,False,True,True,0
full_rq0_seed42__rq0_0065__rq0_0121,java,easy,True,True,False,0.0,-1.7857141494750977,False,True,True,False,0
full_rq0_seed42__rq0_0065__rq0_0262,java,easy,True,True,False,0.0,-0.47619056701660156,False,True,True,True,0
full_rq0_seed42__rq0_0066__rq0_0111,java,easy,True,False,False,0.0,-0.3571434020996094,True,True,True,False,0
full_rq0_seed42__rq0_0066__rq0_0183,java,easy,True,True,False,0.0,-0.23809528350830078,False,True,False,False,0
full_rq0_seed42__rq0_0066__rq0_0248,java,easy,True,False,False,0.0,0.7142858505249023,True,True,True,False,0
full_rq0_seed42__rq0_0066__rq0_0298,java,easy,True,True,False,0.0,-1.071427345275879,False,True,True,True,0
full_rq0_seed42__rq0_0067__rq0_0078,java,easy,True,True,True,1.0,-0.47618961334228516,False,True,True,True,0
full_rq0_seed42__rq0_0067__rq0_0114,java,easy,True,True,True,1.0,-0.5952386856079102,False,True,True,True,0
full_rq0_seed42__rq0_0067__rq0_0202,java,easy,True,False,False,0.0,-0.11904716491699219,True,True,False,False,0
full_rq0_seed42__rq0_0067__rq0_0290,java,easy,True,True,False,0.0,0.1190481185913086,True,False,True,True,0
full_rq0_seed42__rq0_0068__rq0_0121,java,easy,True,False,False,1.0,-1.4285717010498047,True,True,True,True,0
full_rq0_seed42__rq0_0068__rq0_0209,java,easy,True,True,True,1.0,-1.0714282989501953,False,True,True,True,0
full_rq0_seed42__rq0_0068__rq0_0248,java,easy,True,True,False,0.0,0.47619056701660156,True,False,False,False,0
full_rq0_seed42__rq0_0068__rq0_0304,java,easy,True,False,False,1.0,-0.5952377319335938,True,True,False,False,0
