model,model_revision,language,base_id,rq0_id,score_stratum,contrast_type,variant_i,variant_j,preference_target_variant,contrast_id,ab_choice,ba_choice,strict_valid,target_selected,parse_failure,margin_ab,margin_ba,content_signal_c,position_bias_b,target_content_signal,debiased_target_selected,debiased_tie
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_013,dorn_cuda_055,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_013__c5,ugly_trash,ugly_gold,False,False,False,-1.5,-3.625,1.0625,-2.5625,1.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_013,dorn_cuda_055,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_013__c6,ugly_trash,beautiful_trash,False,False,False,-0.875,-1.625,0.375,-1.25,0.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_014,dorn_cuda_064,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_014__c1,ugly_gold,golden,False,False,False,-0.25,-1.25,0.5,-0.75,0.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_014,dorn_cuda_064,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_014__c2,golden,golden,True,True,False,3.0,-4.25,3.625,-0.625,3.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_014,dorn_cuda_064,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_014__c3,golden,golden,True,True,False,3.0,-3.5,3.25,-0.25,3.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_014,dorn_cuda_064,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_014__c4,ugly_gold,ugly_gold,True,True,False,3.0,-3.75,3.375,-0.375,3.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_014,dorn_cuda_064,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_014__c5,ugly_gold,ugly_gold,True,True,False,3.125,-3.375,3.25,-0.125,3.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_014,dorn_cuda_064,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_014__c6,ugly_trash,beautiful_trash,False,False,False,-0.5,-1.0,0.25,-0.75,0.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_015,dorn_cuda_056,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_015__c1,golden,golden,True,True,False,0.375,-0.5,0.4375,-0.0625,0.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_015,dorn_cuda_056,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_015__c2,golden,golden,True,True,False,2.125,-3.5,2.8125,-0.6875,2.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_015,dorn_cuda_056,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_015__c3,golden,golden,True,True,False,2.25,-2.875,2.5625,-0.3125,2.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_015,dorn_cuda_056,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_015__c4,ugly_gold,ugly_gold,True,True,False,1.25,-3.375,2.3125,-1.0625,2.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_015,dorn_cuda_056,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_015__c5,ugly_gold,ugly_gold,True,True,False,1.625,-3.375,2.5,-0.875,2.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_015,dorn_cuda_056,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_015__c6,ugly_trash,beautiful_trash,False,False,False,-0.375,-2.125,0.875,-1.25,0.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_016,dorn_cuda_072,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_016__c1,golden,golden,True,True,False,0.625,-1.5,1.0625,-0.4375,1.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_016,dorn_cuda_072,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_016__c2,golden,golden,True,True,False,3.0,-4.125,3.5625,-0.5625,3.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_016,dorn_cuda_072,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_016__c3,golden,golden,True,True,False,3.125,-3.75,3.4375,-0.3125,3.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_016,dorn_cuda_072,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_016__c4,ugly_gold,ugly_gold,True,True,False,1.25,-2.75,2.0,-0.75,2.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_016,dorn_cuda_072,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_016__c5,ugly_gold,ugly_gold,True,True,False,2.125,-2.375,2.25,-0.125,2.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_016,dorn_cuda_072,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_016__c6,ugly_trash,beautiful_trash,False,False,False,-0.75,-1.375,0.3125,-1.0625,0.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_017,dorn_cuda_089,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_017__c1,ugly_gold,golden,False,False,False,-0.375,-1.625,0.625,-1.0,0.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_017,dorn_cuda_089,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_017__c2,golden,golden,True,True,False,2.625,-4.875,3.75,-1.125,3.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_017,dorn_cuda_089,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_017__c3,golden,golden,True,True,False,2.375,-4.875,3.625,-1.25,3.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_017,dorn_cuda_089,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_017__c4,ugly_gold,ugly_gold,True,True,False,1.875,-5.25,3.5625,-1.6875,3.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_017,dorn_cuda_089,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_017__c5,ugly_gold,ugly_gold,True,True,False,2.125,-4.875,3.5,-1.375,3.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_017,dorn_cuda_089,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_017__c6,ugly_trash,beautiful_trash,False,False,False,-1.125,-2.5,0.6875,-1.8125,0.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_018,dorn_cuda_034,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_018__c1,ugly_gold,golden,False,False,False,-0.25,-1.25,0.5,-0.75,0.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_018,dorn_cuda_034,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_018__c2,golden,golden,True,True,False,3.125,-4.0,3.5625,-0.4375,3.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_018,dorn_cuda_034,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_018__c3,golden,golden,True,True,False,3.125,-3.5,3.3125,-0.1875,3.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_018,dorn_cuda_034,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_018__c4,ugly_gold,ugly_gold,True,True,False,3.125,-4.0,3.5625,-0.4375,3.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_018,dorn_cuda_034,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_018__c5,ugly_gold,ugly_gold,True,True,False,3.0,-3.375,3.1875,-0.1875,3.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_018,dorn_cuda_034,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_018__c6,ugly_trash,beautiful_trash,False,False,False,-0.375,-1.375,0.5,-0.875,0.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_019,dorn_cuda_110,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_019__c1,ugly_gold,golden,False,False,False,-0.125,-1.875,0.875,-1.0,0.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_019,dorn_cuda_110,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_019__c2,golden,golden,True,True,False,2.25,-3.25,2.75,-0.5,2.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_019,dorn_cuda_110,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_019__c3,golden,golden,True,True,False,2.375,-3.25,2.8125,-0.4375,2.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_019,dorn_cuda_110,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_019__c4,ugly_gold,ugly_gold,True,True,False,2.0,-3.125,2.5625,-0.5625,2.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_019,dorn_cuda_110,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_019__c5,ugly_gold,ugly_gold,True,True,False,2.125,-3.125,2.625,-0.5,2.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_019,dorn_cuda_110,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_019__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-1.25,0.3125,-0.9375,0.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_020,dorn_cuda_058,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_020__c1,golden,golden,True,True,False,0.5,-0.25,0.375,0.125,0.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_020,dorn_cuda_058,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_020__c2,golden,golden,True,True,False,2.875,-4.25,3.5625,-0.6875,3.5625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_020,dorn_cuda_058,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_020__c3,golden,golden,True,True,False,3.5,-4.75,4.125,-0.625,4.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_020,dorn_cuda_058,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_020__c4,ugly_gold,ugly_gold,True,True,False,2.5,-4.5,3.5,-1.0,3.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_020,dorn_cuda_058,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_020__c5,ugly_gold,ugly_gold,True,True,False,3.5,-4.5,4.0,-0.5,4.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_020,dorn_cuda_058,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_020__c6,ugly_trash,beautiful_trash,False,False,False,-0.375,-2.125,0.875,-1.25,0.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_021,dorn_cuda_006,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_021__c1,golden,golden,True,True,False,0.375,-1.0,0.6875,-0.3125,0.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_021,dorn_cuda_006,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_021__c2,golden,golden,True,True,False,2.375,-3.375,2.875,-0.5,2.875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_021,dorn_cuda_006,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_021__c3,golden,golden,True,True,False,2.25,-3.625,2.9375,-0.6875,2.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_021,dorn_cuda_006,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_021__c4,ugly_gold,ugly_gold,True,True,False,0.75,-3.875,2.3125,-1.5625,2.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_021,dorn_cuda_006,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_021__c5,ugly_gold,ugly_gold,True,True,False,1.125,-3.25,2.1875,-1.0625,2.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_021,dorn_cuda_006,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_021__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-1.0,0.1875,-0.8125,0.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_022,dorn_cuda_020,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_022__c1,ugly_gold,golden,False,False,False,-0.5,-1.875,0.6875,-1.1875,0.6875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_022,dorn_cuda_020,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_022__c2,golden,golden,True,True,False,4.5,-4.375,4.4375,0.0625,4.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_022,dorn_cuda_020,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_022__c3,golden,golden,True,True,False,4.0,-3.625,3.8125,0.1875,3.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_022,dorn_cuda_020,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_022__c4,ugly_gold,ugly_gold,True,True,False,3.25,-4.0,3.625,-0.375,3.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_022,dorn_cuda_020,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_022__c5,ugly_gold,ugly_gold,True,True,False,3.25,-3.5,3.375,-0.125,3.375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_022,dorn_cuda_020,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_022__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-1.125,0.25,-0.875,0.25,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_023,dorn_cuda_067,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_023__c1,ugly_gold,golden,False,False,False,-0.5,-1.5,0.5,-1.0,0.5,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_023,dorn_cuda_067,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_023__c2,golden,golden,True,True,False,2.0,-2.625,2.3125,-0.3125,2.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_023,dorn_cuda_067,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_023__c3,golden,golden,True,True,False,1.875,-3.0,2.4375,-0.5625,2.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_023,dorn_cuda_067,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_023__c4,ugly_gold,ugly_gold,True,True,False,1.5,-2.75,2.125,-0.625,2.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_023,dorn_cuda_067,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_023__c5,ugly_gold,ugly_gold,True,True,False,1.625,-2.625,2.125,-0.5,2.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_023,dorn_cuda_067,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_023__c6,ugly_trash,beautiful_trash,False,False,False,-0.25,-2.125,0.9375,-1.1875,0.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_024,dorn_cuda_030,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_024__c1,ugly_gold,golden,False,False,False,-0.375,-2.375,1.0,-1.375,1.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_024,dorn_cuda_030,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_024__c2,golden,golden,True,True,False,3.625,-3.25,3.4375,0.1875,3.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_024,dorn_cuda_030,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_024__c3,golden,golden,True,True,False,2.875,-3.5,3.1875,-0.3125,3.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_024,dorn_cuda_030,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_024__c4,ugly_gold,ugly_gold,True,True,False,3.0,-3.25,3.125,-0.125,3.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_024,dorn_cuda_030,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_024__c5,ugly_gold,ugly_gold,True,True,False,2.625,-3.375,3.0,-0.375,3.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_024,dorn_cuda_030,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_024__c6,ugly_trash,beautiful_trash,False,False,False,-0.625,-2.125,0.75,-1.375,0.75,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_025,dorn_cuda_010,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_025__c1,ugly_gold,golden,False,False,False,-1.0,-2.875,0.9375,-1.9375,0.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_025,dorn_cuda_010,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_025__c2,golden,golden,True,True,False,4.375,-3.5,3.9375,0.4375,3.9375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_025,dorn_cuda_010,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_025__c3,golden,golden,True,True,False,4.125,-4.0,4.0625,0.0625,4.0625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_025,dorn_cuda_010,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_025__c4,ugly_gold,ugly_gold,True,True,False,2.5,-3.75,3.125,-0.625,3.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_025,dorn_cuda_010,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_025__c5,ugly_gold,ugly_gold,True,True,False,3.5,-3.125,3.3125,0.1875,3.3125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_025,dorn_cuda_010,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_025__c6,ugly_trash,beautiful_trash,False,False,False,-1.0,-1.25,0.125,-1.125,0.125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_026,dorn_cuda_032,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_026__c1,ugly_gold,golden,False,False,False,-0.125,-1.0,0.4375,-0.5625,0.4375,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_026,dorn_cuda_032,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_026__c2,golden,golden,True,True,False,2.25,-4.125,3.1875,-0.9375,3.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_026,dorn_cuda_032,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_026__c3,golden,golden,True,True,False,2.625,-4.625,3.625,-1.0,3.625,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_026,dorn_cuda_032,low,semantic_visual_conflict_primary,ugly_gold,beautiful_trash,ugly_gold,rq3g_cuda_026__c4,ugly_gold,ugly_gold,True,True,False,1.25,-4.75,3.0,-1.75,3.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_026,dorn_cuda_032,low,semantic_only_under_ugly,ugly_gold,ugly_trash,ugly_gold,rq3g_cuda_026__c5,ugly_gold,ugly_gold,True,True,False,1.625,-4.375,3.0,-1.375,3.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_026,dorn_cuda_032,low,visual_only_trash,beautiful_trash,ugly_trash,beautiful_trash,rq3g_cuda_026__c6,ugly_trash,beautiful_trash,False,False,False,-1.25,-1.625,0.1875,-1.4375,0.1875,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_027,dorn_cuda_118,low,visual_only_gold,golden,ugly_gold,golden,rq3g_cuda_027__c1,ugly_gold,golden,False,False,False,-0.375,-2.0,0.8125,-1.1875,0.8125,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_027,dorn_cuda_118,low,semantic_and_visual_aligned,golden,beautiful_trash,golden,rq3g_cuda_027__c2,golden,golden,True,True,False,1.875,-4.125,3.0,-1.125,3.0,True,False
Qwen/Qwen2.5-VL-7B-Instruct,cc594898137f460bfe9f0759e9844b3ce807cfb5,cuda,rq3g_cuda_027,dorn_cuda_118,low,semantic_and_visual_aligned,golden,ugly_trash,golden,rq3g_cuda_027__c3,golden,golden,True,True,False,1.75,-4.375,3.0625,-1.3125,3.0625,True,False
