model_key,model_name,pair_id,snippet_x_id,snippet_y_id,difficulty,human_preference,parsed_ab,parsed_ba,choice_ab,choice_ba,parsed_both,is_valid_strict_swap,is_correct_and_valid,parse_failures_count,pair_parse_failure
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0234__rq0_0267,rq0_0234,rq0_0267,easy,rq0_0234,A,B,rq0_0234,rq0_0234,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0234__rq0_0307,rq0_0234,rq0_0307,hard,rq0_0234,A,A,rq0_0234,rq0_0307,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0235__rq0_0280,rq0_0235,rq0_0280,hard,rq0_0280,B,A,rq0_0280,rq0_0280,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0238__rq0_0265,rq0_0238,rq0_0265,medium,rq0_0265,B,A,rq0_0265,rq0_0265,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0246__rq0_0268,rq0_0246,rq0_0268,easy,rq0_0246,A,B,rq0_0246,rq0_0246,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0247__rq0_0295,rq0_0247,rq0_0295,medium,rq0_0247,B,A,rq0_0295,rq0_0295,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0249__rq0_0283,rq0_0249,rq0_0283,easy,rq0_0283,A,A,rq0_0249,rq0_0283,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0250__rq0_0294,rq0_0250,rq0_0294,easy,rq0_0250,A,B,rq0_0250,rq0_0250,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0251__rq0_0281,rq0_0251,rq0_0281,medium,rq0_0281,A,A,rq0_0251,rq0_0281,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0253__rq0_0279,rq0_0253,rq0_0279,medium,rq0_0279,B,A,rq0_0279,rq0_0279,True,True,True,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0260__rq0_0277,rq0_0260,rq0_0277,hard,rq0_0260,B,A,rq0_0277,rq0_0277,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0267__rq0_0285,rq0_0267,rq0_0285,medium,rq0_0267,A,A,rq0_0267,rq0_0285,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0269__rq0_0310,rq0_0269,rq0_0310,easy,rq0_0269,A,A,rq0_0269,rq0_0310,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0273__rq0_0277,rq0_0273,rq0_0277,hard,rq0_0273,B,A,rq0_0277,rq0_0277,True,True,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0275__rq0_0297,rq0_0275,rq0_0297,medium,rq0_0275,A,A,rq0_0275,rq0_0297,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0285__rq0_0289,rq0_0285,rq0_0289,easy,rq0_0289,A,A,rq0_0285,rq0_0289,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0288__rq0_0290,rq0_0288,rq0_0290,hard,rq0_0288,A,A,rq0_0288,rq0_0290,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0293__rq0_0300,rq0_0293,rq0_0300,medium,rq0_0300,A,A,rq0_0293,rq0_0300,True,False,False,0,False
gemma,gemma-3-27b-it,full_rq0_seed42__rq0_0297__rq0_0312,rq0_0297,rq0_0312,easy,rq0_0297,A,B,rq0_0297,rq0_0297,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0000__rq0_0279,rq0_0000,rq0_0279,easy,rq0_0279,A,A,rq0_0000,rq0_0279,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0001__rq0_0080,rq0_0001,rq0_0080,hard,rq0_0080,A,B,rq0_0001,rq0_0001,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0001__rq0_0153,rq0_0001,rq0_0153,easy,rq0_0001,A,B,rq0_0001,rq0_0001,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0001__rq0_0167,rq0_0001,rq0_0167,medium,rq0_0001,A,A,rq0_0001,rq0_0167,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0001__rq0_0211,rq0_0001,rq0_0211,easy,rq0_0001,A,A,rq0_0001,rq0_0211,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0001__rq0_0266,rq0_0001,rq0_0266,medium,rq0_0266,B,A,rq0_0266,rq0_0266,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0002__rq0_0014,rq0_0002,rq0_0014,hard,rq0_0014,A,A,rq0_0002,rq0_0014,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0002__rq0_0095,rq0_0002,rq0_0095,hard,rq0_0095,A,A,rq0_0002,rq0_0095,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0003__rq0_0017,rq0_0003,rq0_0017,medium,rq0_0003,A,B,rq0_0003,rq0_0003,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0005__rq0_0022,rq0_0005,rq0_0022,easy,rq0_0022,B,A,rq0_0022,rq0_0022,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0005__rq0_0283,rq0_0005,rq0_0283,hard,rq0_0283,A,A,rq0_0005,rq0_0283,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0006__rq0_0020,rq0_0006,rq0_0020,easy,rq0_0006,B,A,rq0_0020,rq0_0020,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0007__rq0_0063,rq0_0007,rq0_0063,medium,rq0_0063,A,A,rq0_0007,rq0_0063,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0007__rq0_0127,rq0_0007,rq0_0127,hard,rq0_0007,B,A,rq0_0127,rq0_0127,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0008__rq0_0237,rq0_0008,rq0_0237,easy,rq0_0008,A,B,rq0_0008,rq0_0008,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0008__rq0_0304,rq0_0008,rq0_0304,hard,rq0_0008,A,A,rq0_0008,rq0_0304,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0009__rq0_0096,rq0_0009,rq0_0096,medium,rq0_0009,A,A,rq0_0009,rq0_0096,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0010__rq0_0301,rq0_0010,rq0_0301,medium,rq0_0010,A,B,rq0_0010,rq0_0010,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0011__rq0_0235,rq0_0011,rq0_0235,hard,rq0_0235,A,A,rq0_0011,rq0_0235,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0013__rq0_0052,rq0_0013,rq0_0052,easy,rq0_0052,A,B,rq0_0013,rq0_0013,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0014__rq0_0094,rq0_0014,rq0_0094,easy,rq0_0094,B,A,rq0_0094,rq0_0094,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0014__rq0_0233,rq0_0014,rq0_0233,hard,rq0_0233,B,A,rq0_0233,rq0_0233,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0015__rq0_0116,rq0_0015,rq0_0116,easy,rq0_0015,B,A,rq0_0116,rq0_0116,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0016__rq0_0028,rq0_0016,rq0_0028,medium,rq0_0028,B,A,rq0_0028,rq0_0028,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0016__rq0_0029,rq0_0016,rq0_0029,easy,rq0_0029,A,A,rq0_0016,rq0_0029,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0016__rq0_0107,rq0_0016,rq0_0107,easy,rq0_0107,A,A,rq0_0016,rq0_0107,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0016__rq0_0196,rq0_0016,rq0_0196,hard,rq0_0196,A,A,rq0_0016,rq0_0196,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0017__rq0_0169,rq0_0017,rq0_0169,hard,rq0_0017,A,A,rq0_0017,rq0_0169,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0017__rq0_0219,rq0_0017,rq0_0219,hard,rq0_0017,A,A,rq0_0017,rq0_0219,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0018__rq0_0051,rq0_0018,rq0_0051,medium,rq0_0018,A,A,rq0_0018,rq0_0051,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0018__rq0_0111,rq0_0018,rq0_0111,easy,rq0_0018,A,A,rq0_0018,rq0_0111,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0018__rq0_0267,rq0_0018,rq0_0267,medium,rq0_0018,A,B,rq0_0018,rq0_0018,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0019__rq0_0114,rq0_0019,rq0_0114,medium,rq0_0114,B,A,rq0_0114,rq0_0114,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0019__rq0_0123,rq0_0019,rq0_0123,medium,rq0_0019,B,A,rq0_0123,rq0_0123,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0019__rq0_0243,rq0_0019,rq0_0243,hard,rq0_0019,B,A,rq0_0243,rq0_0243,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0020__rq0_0109,rq0_0020,rq0_0109,easy,rq0_0109,A,A,rq0_0020,rq0_0109,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0020__rq0_0186,rq0_0020,rq0_0186,hard,rq0_0186,B,A,rq0_0186,rq0_0186,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0020__rq0_0311,rq0_0020,rq0_0311,hard,rq0_0020,A,A,rq0_0020,rq0_0311,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0021__rq0_0041,rq0_0021,rq0_0041,easy,rq0_0021,A,B,rq0_0021,rq0_0021,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0021__rq0_0264,rq0_0021,rq0_0264,medium,rq0_0021,A,A,rq0_0021,rq0_0264,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0022__rq0_0063,rq0_0022,rq0_0063,hard,rq0_0022,A,A,rq0_0022,rq0_0063,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0022__rq0_0149,rq0_0022,rq0_0149,easy,rq0_0022,A,A,rq0_0022,rq0_0149,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0022__rq0_0166,rq0_0022,rq0_0166,hard,rq0_0166,A,A,rq0_0022,rq0_0166,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0022__rq0_0179,rq0_0022,rq0_0179,medium,rq0_0022,A,B,rq0_0022,rq0_0022,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0022__rq0_0204,rq0_0022,rq0_0204,hard,rq0_0204,A,A,rq0_0022,rq0_0204,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0022__rq0_0253,rq0_0022,rq0_0253,hard,rq0_0022,A,B,rq0_0022,rq0_0022,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0022__rq0_0262,rq0_0022,rq0_0262,hard,rq0_0022,A,A,rq0_0022,rq0_0262,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0022__rq0_0300,rq0_0022,rq0_0300,hard,rq0_0022,A,A,rq0_0022,rq0_0300,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0022__rq0_0308,rq0_0022,rq0_0308,easy,rq0_0022,A,A,rq0_0022,rq0_0308,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0023__rq0_0130,rq0_0023,rq0_0130,easy,rq0_0130,B,A,rq0_0130,rq0_0130,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0023__rq0_0160,rq0_0023,rq0_0160,easy,rq0_0160,B,A,rq0_0160,rq0_0160,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0023__rq0_0203,rq0_0023,rq0_0203,easy,rq0_0203,B,A,rq0_0203,rq0_0203,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0023__rq0_0260,rq0_0023,rq0_0260,easy,rq0_0260,A,A,rq0_0023,rq0_0260,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0023__rq0_0277,rq0_0023,rq0_0277,medium,rq0_0277,B,A,rq0_0277,rq0_0277,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0024__rq0_0250,rq0_0024,rq0_0250,easy,rq0_0250,B,A,rq0_0250,rq0_0250,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0024__rq0_0302,rq0_0024,rq0_0302,medium,rq0_0302,B,A,rq0_0302,rq0_0302,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0025__rq0_0054,rq0_0025,rq0_0054,hard,rq0_0025,A,A,rq0_0025,rq0_0054,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0025__rq0_0159,rq0_0025,rq0_0159,hard,rq0_0025,A,A,rq0_0025,rq0_0159,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0025__rq0_0181,rq0_0025,rq0_0181,easy,rq0_0025,A,A,rq0_0025,rq0_0181,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0025__rq0_0237,rq0_0025,rq0_0237,medium,rq0_0025,A,B,rq0_0025,rq0_0025,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0026__rq0_0088,rq0_0026,rq0_0088,medium,rq0_0088,A,A,rq0_0026,rq0_0088,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0026__rq0_0109,rq0_0026,rq0_0109,medium,rq0_0109,A,A,rq0_0026,rq0_0109,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0026__rq0_0151,rq0_0026,rq0_0151,medium,rq0_0026,A,B,rq0_0026,rq0_0026,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0027__rq0_0032,rq0_0027,rq0_0032,medium,rq0_0032,B,A,rq0_0032,rq0_0032,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0027__rq0_0272,rq0_0027,rq0_0272,medium,rq0_0027,A,A,rq0_0027,rq0_0272,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0028__rq0_0068,rq0_0028,rq0_0068,medium,rq0_0028,A,B,rq0_0028,rq0_0028,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0029__rq0_0264,rq0_0029,rq0_0264,hard,rq0_0264,B,A,rq0_0264,rq0_0264,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0030__rq0_0049,rq0_0030,rq0_0049,hard,rq0_0030,A,A,rq0_0030,rq0_0049,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0030__rq0_0156,rq0_0030,rq0_0156,easy,rq0_0030,A,B,rq0_0030,rq0_0030,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0030__rq0_0225,rq0_0030,rq0_0225,easy,rq0_0030,A,B,rq0_0030,rq0_0030,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0031__rq0_0282,rq0_0031,rq0_0282,medium,rq0_0282,A,B,rq0_0031,rq0_0031,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0033__rq0_0135,rq0_0033,rq0_0135,medium,rq0_0135,A,B,rq0_0033,rq0_0033,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0033__rq0_0171,rq0_0033,rq0_0171,easy,rq0_0171,A,A,rq0_0033,rq0_0171,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0033__rq0_0272,rq0_0033,rq0_0272,easy,rq0_0272,A,B,rq0_0033,rq0_0033,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0034__rq0_0167,rq0_0034,rq0_0167,easy,rq0_0167,B,A,rq0_0167,rq0_0167,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0035__rq0_0056,rq0_0035,rq0_0056,hard,rq0_0035,A,B,rq0_0035,rq0_0035,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0036__rq0_0132,rq0_0036,rq0_0132,medium,rq0_0132,A,A,rq0_0036,rq0_0132,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0036__rq0_0135,rq0_0036,rq0_0135,hard,rq0_0036,A,B,rq0_0036,rq0_0036,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0036__rq0_0268,rq0_0036,rq0_0268,medium,rq0_0268,A,B,rq0_0036,rq0_0036,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0037__rq0_0053,rq0_0037,rq0_0053,hard,rq0_0037,B,A,rq0_0053,rq0_0053,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0037__rq0_0159,rq0_0037,rq0_0159,medium,rq0_0159,B,A,rq0_0159,rq0_0159,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0038__rq0_0059,rq0_0038,rq0_0059,easy,rq0_0059,A,B,rq0_0038,rq0_0038,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0039__rq0_0117,rq0_0039,rq0_0117,easy,rq0_0117,B,A,rq0_0117,rq0_0117,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0039__rq0_0175,rq0_0039,rq0_0175,medium,rq0_0175,B,A,rq0_0175,rq0_0175,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0040__rq0_0281,rq0_0040,rq0_0281,hard,rq0_0040,A,B,rq0_0040,rq0_0040,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0041__rq0_0055,rq0_0041,rq0_0055,medium,rq0_0055,A,A,rq0_0041,rq0_0055,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0041__rq0_0245,rq0_0041,rq0_0245,hard,rq0_0041,B,A,rq0_0245,rq0_0245,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0041__rq0_0246,rq0_0041,rq0_0246,easy,rq0_0246,B,A,rq0_0246,rq0_0246,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0043__rq0_0048,rq0_0043,rq0_0048,medium,rq0_0048,A,A,rq0_0043,rq0_0048,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0044__rq0_0049,rq0_0044,rq0_0049,hard,rq0_0049,A,B,rq0_0044,rq0_0044,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0046__rq0_0098,rq0_0046,rq0_0098,easy,rq0_0046,A,A,rq0_0046,rq0_0098,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0046__rq0_0166,rq0_0046,rq0_0166,hard,rq0_0046,A,A,rq0_0046,rq0_0166,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0047__rq0_0225,rq0_0047,rq0_0225,easy,rq0_0047,A,B,rq0_0047,rq0_0047,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0048__rq0_0072,rq0_0048,rq0_0072,medium,rq0_0048,A,B,rq0_0048,rq0_0048,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0048__rq0_0269,rq0_0048,rq0_0269,easy,rq0_0048,A,B,rq0_0048,rq0_0048,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0049__rq0_0223,rq0_0049,rq0_0223,hard,rq0_0049,B,A,rq0_0223,rq0_0223,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0050__rq0_0243,rq0_0050,rq0_0243,easy,rq0_0243,A,A,rq0_0050,rq0_0243,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0051__rq0_0130,rq0_0051,rq0_0130,hard,rq0_0130,B,A,rq0_0130,rq0_0130,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0052__rq0_0217,rq0_0052,rq0_0217,easy,rq0_0052,A,A,rq0_0052,rq0_0217,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0053__rq0_0101,rq0_0053,rq0_0101,hard,rq0_0101,A,A,rq0_0053,rq0_0101,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0054__rq0_0090,rq0_0054,rq0_0090,hard,rq0_0054,A,B,rq0_0054,rq0_0054,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0054__rq0_0168,rq0_0054,rq0_0168,medium,rq0_0168,A,B,rq0_0054,rq0_0054,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0055__rq0_0089,rq0_0055,rq0_0089,easy,rq0_0055,A,B,rq0_0055,rq0_0055,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0056__rq0_0067,rq0_0056,rq0_0067,medium,rq0_0067,A,A,rq0_0056,rq0_0067,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0056__rq0_0196,rq0_0056,rq0_0196,hard,rq0_0196,A,B,rq0_0056,rq0_0056,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0059__rq0_0136,rq0_0059,rq0_0136,medium,rq0_0059,A,A,rq0_0059,rq0_0136,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0060__rq0_0168,rq0_0060,rq0_0168,medium,rq0_0168,B,A,rq0_0168,rq0_0168,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0061__rq0_0203,rq0_0061,rq0_0203,easy,rq0_0203,A,A,rq0_0061,rq0_0203,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0062__rq0_0183,rq0_0062,rq0_0183,easy,rq0_0062,A,A,rq0_0062,rq0_0183,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0062__rq0_0230,rq0_0062,rq0_0230,hard,rq0_0230,B,A,rq0_0230,rq0_0230,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0063__rq0_0113,rq0_0063,rq0_0113,hard,rq0_0063,A,A,rq0_0063,rq0_0113,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0063__rq0_0291,rq0_0063,rq0_0291,medium,rq0_0063,A,A,rq0_0063,rq0_0291,True,False,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0064__rq0_0068,rq0_0064,rq0_0068,hard,rq0_0064,B,A,rq0_0068,rq0_0068,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0064__rq0_0079,rq0_0064,rq0_0079,easy,rq0_0079,B,A,rq0_0079,rq0_0079,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0064__rq0_0199,rq0_0064,rq0_0199,easy,rq0_0199,B,A,rq0_0199,rq0_0199,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0064__rq0_0280,rq0_0064,rq0_0280,easy,rq0_0280,B,A,rq0_0280,rq0_0280,True,True,True,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0065__rq0_0150,rq0_0065,rq0_0150,hard,rq0_0150,A,B,rq0_0065,rq0_0065,True,True,False,0,False
mistral,Mistral-Small-3.1-24B-Instruct-2503,full_rq0_seed42__rq0_0065__rq0_0262,rq0_0065,rq0_0262,easy,rq0_0065,A,B,rq0_0065,rq0_0065,True,True,True,0,False
