model_key,model,condition,pair_id,language,difficulty,abs_z_diff,human_delta,valid,correct,model_sign,ab_correct,ba_correct,ab_first,ba_first,parse_failure_calls,position_margin_b,content_margin_c,debiased_correct,complete_effective_logits,content_tie,boundary,bc_rule_evaluable,bc_valid_prediction,bc_rule_violation
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1299,java,medium,0.7665850420610767,-0.7665850420610767,True,True,-1.0,True,True,False,True,0,4.125,-8.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1307,java,medium,0.6519216868985869,-0.6519216868985869,True,True,-1.0,True,True,False,True,0,-0.625,-5.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1312,java,medium,0.7374215957577914,0.7374215957577914,True,False,-1.0,False,False,False,True,0,-2.25,-8.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1318,java,medium,0.6637579807107135,0.6637579807107135,True,False,-1.0,False,False,False,True,0,-2.75,-13.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1319,java,medium,0.8452650227444892,0.8452650227444892,True,False,-1.0,False,False,False,True,0,0.0,-9.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1327,java,medium,0.6185565385552012,0.6185565385552012,False,False,,False,True,False,False,0,-3.125,1.375,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1328,java,medium,0.981570622622751,0.981570622622751,True,True,1.0,True,True,True,False,0,0.375,1.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1346,java,medium,0.8089697549969012,-0.8089697549969012,True,True,-1.0,True,True,False,True,0,-2.625,-12.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1370,java,medium,0.8297892484946054,0.8297892484946054,True,False,-1.0,False,False,False,True,0,-4.125,-6.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1371,java,medium,0.9271150399275204,0.9271150399275203,True,False,-1.0,False,False,False,True,0,0.75,-6.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1382,java,medium,0.916070049365076,0.9160700493650759,True,False,-1.0,False,False,False,True,0,-0.75,-10.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1411,java,medium,0.78049735058452,0.78049735058452,True,False,-1.0,False,False,False,True,0,3.25,-4.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1436,java,medium,0.5455387541197447,-0.5455387541197447,False,False,,False,True,True,True,0,4.25,3.75,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1439,java,medium,0.6448930241179793,0.6448930241179793,True,True,1.0,True,True,True,False,0,6.25,7.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1451,java,medium,0.8093103956461725,-0.8093103956461725,True,True,-1.0,True,True,False,True,0,-4.25,-12.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1493,java,medium,0.6031680273060971,0.6031680273060971,True,True,1.0,True,True,True,False,0,-3.375,5.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1499,java,medium,0.5638687256495848,0.5638687256495848,True,True,1.0,True,True,True,False,0,-2.25,10.75,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1513,java,medium,0.6934599648628879,0.6934599648628879,True,False,-1.0,False,False,False,True,0,0.0,-6.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1521,java,medium,0.6240276632012741,-0.6240276632012741,True,False,1.0,False,False,True,False,0,-0.5,1.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1522,java,medium,0.6470022363262938,-0.6470022363262938,True,False,1.0,False,False,True,False,0,-3.5,3.5,False,True,False,True,False,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1527,java,medium,0.6917905201312651,0.6917905201312651,False,False,,False,True,False,False,0,-3.25,2.0,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1542,java,medium,0.8895778463859801,0.8895778463859801,False,False,,False,True,False,False,0,-3.25,-2.0,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1543,java,medium,0.7322500710031609,-0.7322500710031609,True,True,-1.0,True,True,False,True,0,1.25,-5.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1548,java,medium,0.9738453911272372,0.9738453911272371,True,False,-1.0,False,False,False,True,0,-0.5,-15.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1549,java,medium,0.5837543017157447,-0.5837543017157447,True,True,-1.0,True,True,False,True,0,-3.875,-8.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1570,java,medium,0.7448853283168577,-0.7448853283168577,True,False,1.0,False,False,True,False,0,-6.875,7.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1578,java,medium,0.5965328828957697,-0.5965328828957697,False,False,,True,False,False,False,0,-4.5,3.75,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1584,java,medium,0.6113500440150437,0.6113500440150437,True,False,-1.0,False,False,False,True,0,-4.625,-10.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1589,java,medium,0.9534211766909988,-0.9534211766909988,True,True,-1.0,True,True,False,True,0,1.625,-4.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1590,java,medium,0.9245727716012808,-0.9245727716012808,True,False,1.0,False,False,True,False,0,-3.625,5.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1601,java,medium,0.6363057647178672,-0.6363057647178672,True,True,-1.0,True,True,False,True,0,2.25,-8.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1604,java,medium,0.5274670399190033,0.5274670399190033,True,False,-1.0,False,False,False,True,0,0.75,-13.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1617,java,medium,0.6849566638163377,0.6849566638163377,False,False,,False,True,False,False,0,-7.25,0.0,False,True,True,False,False,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1621,java,medium,0.507896557463478,-0.507896557463478,False,False,,True,False,False,False,0,-8.125,5.375,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1626,java,medium,0.893443776536916,0.893443776536916,True,True,1.0,True,True,True,False,0,-2.625,5.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1636,java,medium,0.736715751586398,0.736715751586398,True,True,1.0,True,True,True,False,0,-0.375,19.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1652,java,medium,0.6202050443660128,0.6202050443660128,True,True,1.0,True,True,True,False,0,-1.625,17.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1660,java,medium,0.7891818010340705,0.7891818010340705,True,True,1.0,True,True,True,False,0,0.25,4.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1662,java,medium,0.9181337158099564,-0.9181337158099564,False,False,,False,True,True,True,0,5.875,-0.625,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1678,java,medium,0.8274176941701741,0.8274176941701741,True,False,-1.0,False,False,False,True,0,1.0,-13.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1679,java,medium,0.8274176941701741,0.8274176941701741,False,False,,True,False,True,True,0,7.0,1.0,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1687,java,medium,0.7824331936917771,-0.7824331936917771,True,True,-1.0,True,True,False,True,0,2.375,-6.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1692,java,medium,0.6101262310834806,0.6101262310834806,True,False,-1.0,False,False,False,True,0,2.125,-10.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1714,java,medium,0.7985602519615239,0.7985602519615239,False,False,,False,True,False,False,0,-6.125,-1.625,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1737,java,medium,0.9304291599402684,0.9304291599402683,True,False,-1.0,False,False,False,True,0,2.75,-10.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1740,java,medium,0.6399358467554843,-0.6399358467554843,True,True,-1.0,True,True,False,True,0,4.75,-6.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1741,java,medium,0.5099639016945998,0.5099639016945998,True,False,-1.0,False,False,False,True,0,-0.125,-10.625,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1753,java,medium,0.9619830204240362,0.9619830204240362,False,False,,True,False,True,True,0,6.0,-0.25,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1761,java,medium,0.5674514690348733,0.5674514690348729,False,False,,False,True,False,False,0,-10.25,-1.5,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1764,java,medium,0.5487915071244771,-0.5487915071244771,True,True,-1.0,True,True,False,True,0,0.25,-4.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1787,java,medium,0.5351883998536564,0.5351883998536564,True,True,1.0,True,True,True,False,0,1.875,14.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1811,java,medium,0.9075352101688752,0.9075352101688752,True,False,-1.0,False,False,False,True,0,-2.0,-6.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1820,java,medium,0.5445211261013242,-0.5445211261013242,False,False,,True,False,False,False,0,-4.25,-2.0,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1826,java,medium,0.7260281681350992,0.7260281681350992,True,True,1.0,True,True,True,False,0,-2.625,9.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1837,java,medium,0.5445211261013251,0.5445211261013251,True,True,1.0,True,True,True,False,0,-1.875,8.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1859,java,medium,0.9075352101688744,-0.9075352101688744,True,False,1.0,False,False,True,False,0,-2.5,12.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1866,java,medium,0.9075352101688744,0.9075352101688744,False,False,,False,True,False,False,0,-9.75,7.25,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1879,java,medium,0.7260281681350993,-0.7260281681350993,True,True,-1.0,True,True,False,True,0,-6.625,-10.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1883,java,medium,0.5445211261013251,0.5445211261013251,False,False,,False,True,False,False,0,-6.5,-0.75,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1899,java,medium,0.9075352101688752,0.9075352101688752,False,False,,False,True,False,False,0,-4.375,2.625,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1901,java,medium,0.7260281681350993,0.7260281681350993,True,True,1.0,True,True,True,False,0,-2.125,16.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1902,java,medium,0.9075352101688736,0.9075352101688735,True,True,1.0,True,True,True,False,0,-1.875,16.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1924,java,medium,0.7260281681350998,-0.7260281681350998,True,False,1.0,False,False,True,False,0,0.0,3.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1938,java,medium,0.5445211261013243,-0.5445211261013243,True,True,-1.0,True,True,False,True,0,-0.125,-17.125,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1947,java,medium,0.5445211261013251,-0.5445211261013251,True,False,1.0,False,False,True,False,0,-8.25,8.25,False,True,False,True,False,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1973,java,medium,0.7260281681351001,-0.7260281681351001,True,True,-1.0,True,True,False,True,0,-2.625,-8.625,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1974,java,medium,0.5445211261013241,0.5445211261013241,False,False,,False,True,False,False,0,-4.75,1.5,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1986,java,medium,0.907535210168875,0.907535210168875,True,False,-1.0,False,False,False,True,0,-4.75,-9.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_1998,java,medium,0.5445211261013242,-0.5445211261013242,False,False,,True,False,False,False,0,-10.25,-3.25,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2010,java,hard,0.2895113879234716,-0.28951138792347164,True,True,-1.0,True,True,False,True,0,-1.5,-17.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2023,java,hard,0.2633648556277823,-0.26336485562778233,True,True,-1.0,True,True,False,True,0,-1.875,-11.875,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2030,java,hard,0.2897013411905609,-0.2897013411905609,True,True,-1.0,True,True,False,True,0,-0.625,-4.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2039,java,hard,0.3757110018022349,0.37571100180223493,True,False,-1.0,False,False,False,True,0,2.0,-13.0,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2054,java,hard,0.4413008711789969,-0.4413008711789969,False,False,,True,False,False,False,0,-5.75,-4.5,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2059,java,hard,0.4662343389898773,0.4662343389898773,False,False,,True,False,True,True,0,4.125,4.125,True,True,False,True,False,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2063,java,hard,0.44772025456723,0.44772025456723,True,False,-1.0,False,False,False,True,0,-3.25,-4.25,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2066,java,hard,0.3232378691921381,0.32323786919213815,False,False,,True,False,True,True,0,2.25,1.0,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2067,java,hard,0.214262910984787,0.214262910984787,False,False,,False,True,False,False,0,-0.75,-0.25,False,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2070,java,hard,0.3302582151165382,-0.3302582151165382,False,False,,False,True,True,True,0,5.625,-3.875,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2076,java,hard,0.4060898388942783,0.4060898388942783,True,False,-1.0,False,False,False,True,0,1.125,-7.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2088,java,hard,0.4914977537341358,-0.4914977537341363,False,False,,True,False,False,False,0,-9.875,-1.875,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2096,java,hard,0.2834296633153788,0.2834296633153788,True,False,-1.0,False,False,False,True,0,2.125,-14.875,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2101,java,hard,0.3160378267533398,0.3160378267533398,True,False,-1.0,False,False,False,True,0,0.125,-0.375,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2107,java,hard,0.3125944512604299,-0.3125944512604299,True,True,-1.0,True,True,False,True,0,3.875,-10.375,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2136,java,hard,0.413890843869243,-0.413890843869243,False,False,,True,False,False,False,0,-4.875,-0.125,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2139,java,hard,0.2943628934731538,-0.29436289347315386,True,False,1.0,False,False,True,False,0,0.5,1.5,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2174,java,hard,0.4007226010878535,-0.4007226010878535,True,True,-1.0,True,True,False,True,0,-1.5,-2.0,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2198,java,hard,0.3964716973587392,-0.3964716973587392,False,False,,True,False,False,False,0,-3.875,-3.375,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2209,java,hard,0.4711331204025107,0.47113312040251076,True,True,1.0,True,True,True,False,0,4.75,7.25,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2210,java,hard,0.2608673708921977,-0.2608673708921977,True,False,1.0,False,False,True,False,0,0.375,14.125,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2218,java,hard,0.2235092551135268,0.22350925511352682,False,False,,False,True,False,False,0,-0.625,0.125,True,True,False,False,True,False,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2221,java,hard,0.4082155262230638,0.4082155262230638,True,False,-1.0,False,False,False,True,0,-2.5,-10.75,False,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2235,java,hard,0.3519715286149453,-0.35197152861494535,True,True,-1.0,True,True,False,True,0,1.25,-1.5,True,True,False,False,True,True,False
qwen3,Qwen/Qwen3-VL-8B-Instruct,combined_image_only,rq1_2261,java,hard,0.2199596247961338,0.21995962479613385,True,False,-1.0,False,False,False,True,0,1.0,-11.75,False,True,False,False,True,True,False
