model_key,model,pair_id,language,difficulty,snippet_i,snippet_j,abs_b,abs_c,valid,correct,content_tie,boundary_abs_c_eq_abs_b,identity_predicted_valid,identity_violation_nonboundary,identity_mismatch_conservative_boundary_included
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0178,java,easy,rq0_0028,rq0_0184,0.3125,0.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0179,java,easy,rq0_0028,rq0_0270,0.75,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0180,java,easy,rq0_0028,rq0_0280,0.25,0.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0181,java,easy,rq0_0029,rq0_0076,0.5,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0182,java,easy,rq0_0029,rq0_0161,0.9375,0.8125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0183,java,easy,rq0_0029,rq0_0292,1.4375,0.5625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0184,java,easy,rq0_0030,rq0_0156,0.1875,0.4375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0185,java,easy,rq0_0030,rq0_0159,0.5,0.5,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0186,java,easy,rq0_0030,rq0_0225,0.8125,0.8125,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0187,java,easy,rq0_0030,rq0_0231,0.875,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0188,java,easy,rq0_0030,rq0_0257,0.4375,1.3125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0189,java,easy,rq0_0031,rq0_0119,0.125,0.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0190,java,easy,rq0_0032,rq0_0101,0.4375,0.4375,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0191,java,easy,rq0_0032,rq0_0109,0.0,2.125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0192,java,easy,rq0_0032,rq0_0134,0.5625,1.5625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0193,java,easy,rq0_0032,rq0_0176,0.375,2.0,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0194,java,easy,rq0_0032,rq0_0183,1.5625,1.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0195,java,easy,rq0_0032,rq0_0259,1.25,3.0,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0196,java,easy,rq0_0032,rq0_0301,0.9375,1.6875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0197,java,easy,rq0_0033,rq0_0049,0.0625,0.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0198,java,easy,rq0_0033,rq0_0065,0.0625,0.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0199,java,easy,rq0_0033,rq0_0066,0.125,0.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0200,java,easy,rq0_0033,rq0_0072,0.5,0.0,False,False,True,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0201,java,easy,rq0_0033,rq0_0130,0.375,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0202,java,easy,rq0_0033,rq0_0140,0.6875,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0203,java,easy,rq0_0033,rq0_0169,0.75,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0204,java,easy,rq0_0033,rq0_0171,0.1875,0.1875,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0205,java,easy,rq0_0033,rq0_0210,0.75,0.625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0206,java,easy,rq0_0033,rq0_0232,0.8125,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0207,java,easy,rq0_0033,rq0_0244,0.5625,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0208,java,easy,rq0_0033,rq0_0257,0.625,0.5,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0209,java,easy,rq0_0033,rq0_0272,0.5,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0210,java,easy,rq0_0034,rq0_0045,0.8125,2.0625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0211,java,easy,rq0_0034,rq0_0046,0.25,1.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0212,java,easy,rq0_0034,rq0_0069,0.6875,1.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0213,java,easy,rq0_0034,rq0_0086,0.5,1.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0214,java,easy,rq0_0034,rq0_0167,0.5625,1.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0215,java,easy,rq0_0034,rq0_0168,0.5625,1.6875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0216,java,easy,rq0_0034,rq0_0220,0.75,1.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0217,java,easy,rq0_0034,rq0_0226,1.1875,1.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0218,java,easy,rq0_0034,rq0_0266,0.1875,2.0625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0219,java,easy,rq0_0034,rq0_0296,1.0625,1.4375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0220,java,easy,rq0_0035,rq0_0069,0.4375,0.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0221,java,easy,rq0_0035,rq0_0090,0.25,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0222,java,easy,rq0_0035,rq0_0094,0.375,0.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0223,java,easy,rq0_0035,rq0_0161,0.8125,1.1875,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0224,java,easy,rq0_0035,rq0_0240,1.0625,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0225,java,easy,rq0_0036,rq0_0089,0.875,0.5,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0226,java,easy,rq0_0036,rq0_0185,0.5,1.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0227,java,easy,rq0_0037,rq0_0087,0.0,1.125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0228,java,easy,rq0_0037,rq0_0105,0.5,0.5,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0229,java,easy,rq0_0037,rq0_0236,0.875,0.625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0230,java,easy,rq0_0037,rq0_0266,0.375,0.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0231,java,easy,rq0_0038,rq0_0059,0.9375,0.6875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0232,java,easy,rq0_0038,rq0_0178,0.4375,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0233,java,easy,rq0_0038,rq0_0185,0.5,0.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0234,java,easy,rq0_0038,rq0_0226,0.5,0.5,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0235,java,easy,rq0_0038,rq0_0230,0.25,0.25,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0236,java,easy,rq0_0039,rq0_0109,1.0,1.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0237,java,easy,rq0_0039,rq0_0117,0.875,1.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0238,java,easy,rq0_0039,rq0_0199,1.625,1.75,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0239,java,easy,rq0_0039,rq0_0237,1.6875,1.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0240,java,easy,rq0_0039,rq0_0270,1.1875,2.0625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0241,java,easy,rq0_0040,rq0_0043,0.25,0.25,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0242,java,easy,rq0_0041,rq0_0128,0.6875,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0243,java,easy,rq0_0041,rq0_0149,0.125,0.5,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0244,java,easy,rq0_0041,rq0_0153,0.125,0.75,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0245,java,easy,rq0_0041,rq0_0173,0.4375,0.4375,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0246,java,easy,rq0_0041,rq0_0246,0.375,1.0,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0247,java,easy,rq0_0041,rq0_0287,0.25,0.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0248,java,easy,rq0_0041,rq0_0290,0.4375,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0249,java,easy,rq0_0041,rq0_0312,0.9375,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0250,java,easy,rq0_0042,rq0_0075,1.125,1.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0251,java,easy,rq0_0042,rq0_0091,0.6875,0.5625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0252,java,easy,rq0_0042,rq0_0123,0.4375,0.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0253,java,easy,rq0_0042,rq0_0179,0.9375,0.9375,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0254,java,easy,rq0_0042,rq0_0197,1.4375,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0255,java,easy,rq0_0043,rq0_0100,0.875,0.875,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0256,java,easy,rq0_0043,rq0_0191,0.6875,0.6875,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0257,java,easy,rq0_0043,rq0_0237,1.0625,1.0625,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0258,java,easy,rq0_0043,rq0_0245,0.8125,1.3125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0259,java,easy,rq0_0043,rq0_0262,0.9375,0.9375,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0260,java,easy,rq0_0043,rq0_0276,0.6875,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0261,java,easy,rq0_0043,rq0_0285,0.875,1.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0262,java,easy,rq0_0044,rq0_0132,0.25,0.625,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0263,java,easy,rq0_0045,rq0_0064,0.4375,0.4375,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0264,java,easy,rq0_0045,rq0_0112,0.4375,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0265,java,easy,rq0_0045,rq0_0298,1.625,1.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0266,java,easy,rq0_0046,rq0_0098,0.5,0.75,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0267,java,easy,rq0_0046,rq0_0214,0.8125,2.0625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0268,java,easy,rq0_0046,rq0_0260,0.625,2.0,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0269,java,easy,rq0_0046,rq0_0267,0.4375,2.1875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0270,java,easy,rq0_0046,rq0_0292,0.6875,2.1875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0271,java,easy,rq0_0046,rq0_0311,0.75,1.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0272,java,easy,rq0_0046,rq0_0312,0.8125,2.0625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0273,java,easy,rq0_0047,rq0_0088,0.3125,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0274,java,easy,rq0_0047,rq0_0095,0.25,0.75,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0275,java,easy,rq0_0047,rq0_0111,0.0625,0.0625,False,False,False,True,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0276,java,easy,rq0_0047,rq0_0142,0.0625,0.3125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0277,java,easy,rq0_0047,rq0_0174,0.125,0.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0278,java,easy,rq0_0047,rq0_0210,0.1875,1.4375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0279,java,easy,rq0_0047,rq0_0212,0.125,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0280,java,easy,rq0_0047,rq0_0225,0.375,1.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0281,java,easy,rq0_0047,rq0_0247,0.375,1.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0282,java,easy,rq0_0047,rq0_0308,0.0625,0.6875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0283,java,easy,rq0_0048,rq0_0098,0.375,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0284,java,easy,rq0_0048,rq0_0169,0.6875,0.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0285,java,easy,rq0_0048,rq0_0181,0.1875,0.1875,True,True,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0286,java,easy,rq0_0048,rq0_0219,0.6875,0.5625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0287,java,easy,rq0_0048,rq0_0233,0.6875,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0288,java,easy,rq0_0048,rq0_0257,0.3125,1.1875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0289,java,easy,rq0_0048,rq0_0261,0.5,1.75,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0290,java,easy,rq0_0048,rq0_0269,0.375,2.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0291,java,easy,rq0_0048,rq0_0300,0.4375,0.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0292,java,easy,rq0_0048,rq0_0309,0.25,1.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0293,java,easy,rq0_0048,rq0_0312,0.375,1.75,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0294,java,easy,rq0_0049,rq0_0123,0.125,1.375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0295,java,easy,rq0_0049,rq0_0180,0.625,0.5,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0296,java,easy,rq0_0049,rq0_0213,0.0625,1.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0297,java,easy,rq0_0049,rq0_0237,0.5625,1.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0298,java,easy,rq0_0049,rq0_0301,1.0625,0.9375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0299,java,easy,rq0_0050,rq0_0060,0.75,0.75,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0300,java,easy,rq0_0050,rq0_0062,0.4375,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0301,java,easy,rq0_0050,rq0_0124,0.875,0.5,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0302,java,easy,rq0_0050,rq0_0223,0.9375,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0303,java,easy,rq0_0050,rq0_0227,0.4375,0.5625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0304,java,easy,rq0_0050,rq0_0243,0.6875,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0305,java,easy,rq0_0051,rq0_0052,0.5625,0.6875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0306,java,easy,rq0_0051,rq0_0058,0.625,1.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0307,java,easy,rq0_0051,rq0_0122,0.625,1.125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0308,java,easy,rq0_0051,rq0_0144,0.75,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0309,java,easy,rq0_0051,rq0_0194,0.8125,1.3125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0310,java,easy,rq0_0051,rq0_0208,1.3125,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0311,java,easy,rq0_0051,rq0_0271,1.5,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0312,java,easy,rq0_0051,rq0_0282,1.125,0.5,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0313,java,easy,rq0_0052,rq0_0171,0.4375,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0314,java,easy,rq0_0052,rq0_0217,1.375,1.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0315,java,easy,rq0_0052,rq0_0249,1.8125,1.6875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0316,java,easy,rq0_0053,rq0_0062,0.5625,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0317,java,easy,rq0_0053,rq0_0082,0.25,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0318,java,easy,rq0_0053,rq0_0156,0.3125,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0319,java,easy,rq0_0053,rq0_0197,0.6875,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0320,java,easy,rq0_0053,rq0_0206,0.8125,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0321,java,easy,rq0_0053,rq0_0234,0.9375,0.5625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0322,java,easy,rq0_0053,rq0_0243,0.625,0.0,False,False,True,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0323,java,easy,rq0_0053,rq0_0266,0.125,0.75,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0324,java,easy,rq0_0053,rq0_0304,0.8125,0.4375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0325,java,easy,rq0_0054,rq0_0095,0.5,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0326,java,easy,rq0_0054,rq0_0135,0.125,1.5,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0327,java,easy,rq0_0054,rq0_0276,0.6875,0.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0328,java,easy,rq0_0054,rq0_0283,1.0,2.25,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0329,java,easy,rq0_0054,rq0_0302,0.8125,1.6875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0330,java,easy,rq0_0055,rq0_0089,0.375,1.625,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0331,java,easy,rq0_0055,rq0_0098,0.8125,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0332,java,easy,rq0_0055,rq0_0127,0.6875,1.0625,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0333,java,easy,rq0_0055,rq0_0174,0.375,0.375,True,False,False,True,False,False,True
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0334,java,easy,rq0_0055,rq0_0180,1.125,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0335,java,easy,rq0_0055,rq0_0182,0.125,0.0,False,False,True,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0336,java,easy,rq0_0055,rq0_0249,1.5625,1.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0337,java,easy,rq0_0055,rq0_0294,1.375,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0338,java,easy,rq0_0056,rq0_0063,0.3125,0.0625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0339,java,easy,rq0_0056,rq0_0094,0.375,0.875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0340,java,easy,rq0_0056,rq0_0099,0.625,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0341,java,easy,rq0_0056,rq0_0128,1.0625,0.1875,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0342,java,easy,rq0_0056,rq0_0140,0.9375,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0343,java,easy,rq0_0056,rq0_0141,0.5625,0.8125,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0344,java,easy,rq0_0056,rq0_0162,0.5625,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0345,java,easy,rq0_0056,rq0_0192,0.625,0.375,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0346,java,easy,rq0_0056,rq0_0207,0.75,0.125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0347,java,easy,rq0_0056,rq0_0220,0.75,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0348,java,easy,rq0_0056,rq0_0280,0.3125,0.9375,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0349,java,easy,rq0_0056,rq0_0299,1.0625,0.3125,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0350,java,easy,rq0_0056,rq0_0300,0.875,0.25,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0351,java,easy,rq0_0057,rq0_0111,0.5,0.625,True,False,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0352,java,easy,rq0_0057,rq0_0123,0.25,1.0,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0353,java,easy,rq0_0057,rq0_0286,0.8125,1.6875,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0354,java,easy,rq0_0058,rq0_0138,0.375,0.75,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0355,java,easy,rq0_0058,rq0_0292,0.9375,2.8125,True,True,False,False,True,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0356,java,easy,rq0_0059,rq0_0098,0.6875,0.5625,False,False,False,False,False,False,False
qwen,Qwen/Qwen2.5-VL-7B-Instruct,rq1_0357,java,easy,rq0_0059,rq0_0174,0.25,0.75,True,False,False,False,True,False,False
